# {'v': 0.032964365413457215, 'err': 6.305497166058903e-05}
 1.0000000000000000e-03  3.2963281252493440e-02  6.3051846777722786e-05  9.9996711112286929e-01  1.6877725961934592e-06
 2.0000000000000000e-03  3.2960511436765608e-02  6.3078907725131194e-05  9.9988308658021263e-01  3.9130337934489822e-06
 3.0000000000000001e-03  3.2956466627859088e-02  6.3095130485570176e-05  9.9976038411481438e-01  6.0148247999343335e-06
 4.0000000000000001e-03  3.2951723386620328e-02  6.3100531373336312e-05  9.9961649415426856e-01  8.6432940016357538e-06
 5.0000000000000001e-03  3.2946245196548048e-02  6.3143193106961941e-05  9.9945030894173470e-01  1.1688721962033507e-05
 6.0000000000000001e-03  3.2940710827569830e-02  6.3156763079419371e-05  9.9928241949782148e-01  1.5399130437349665e-05
 7.0000000000000001e-03  3.2934939292244080e-02  6.3207237329721881e-05  9.9910733542587404e-01  1.7090178491303302e-05
 8.0000000000000002e-03  3.2929533268181849e-02  6.3170011190628644e-05  9.9894333942612024e-01  1.9738714978790904e-05
 9.0000000000000011e-03  3.2925042454567198e-02  6.3122635664032760e-05  9.9880710705645903e-01  2.2288774266904206e-05
 1.0000000000000000e-02  3.2920316492243980e-02  6.3155094815393263e-05  9.9866374126543167e-01  2.4156743910717031e-05
 1.0999999999999999e-02  3.2915283866353222e-02  6.3201996045433097e-05  9.9851107259343885e-01  2.3647300659958267e-05
 1.2000000000000000e-02  3.2910741044304193e-02  6.3204069505469875e-05  9.9837326250693936e-01  2.6205250266973585e-05
 1.3000000000000001e-02  3.2906515327445839e-02  6.3204735145690660e-05  9.9824507205627078e-01  2.6493292233256117e-05
 1.4000000000000000e-02  3.2902406613369656e-02  6.3258023494081446e-05  9.9812043097719494e-01  2.6510688213306322e-05
 1.4999999999999999e-02  3.2899425534198688e-02  6.3265786862408440e-05  9.9802999759152000e-01  2.6421972207283313e-05
 1.6000000000000000e-02  3.2896321579361225e-02  6.3243353761538215e-05  9.9793583667567853e-01  2.7724904806543868e-05
 1.7000000000000001e-02  3.2893298779142689e-02  6.3289522463214331e-05  9.9784413764915025e-01  3.1181802340144233e-05
 1.8000000000000002e-02  3.2891238985847553e-02  6.3319585079878692e-05  9.9778165219647119e-01  3.1790120707365001e-05
 1.9000000000000000e-02  3.2889030977167368e-02  6.3292380094578075e-05  9.9771467051329632e-01  3.5670517471615846e-05
 2.0000000000000000e-02  3.2886143712549852e-02  6.3278844607777353e-05  9.9762708306602410e-01  3.8488412858710315e-05
 2.1000000000000001e-02  3.2884211017242648e-02  6.3336209719431794e-05  9.9756845323095933e-01  4.0171059448450454e-05
 2.1999999999999999e-02  3.2882317948742162e-02  6.3324527880180383e-05  9.9751102550630144e-01  4.0615411690611225e-05
 2.3000000000000000e-02  3.2880745166676328e-02  6.3365733166536909e-05  9.9746331392301735e-01  4.2929000928227935e-05
 2.4000000000000000e-02  3.2879336566748275e-02  6.3310812557277894e-05  9.9742058293425462e-01  4.1529290613318148e-05
 2.5000000000000001e-02  3.2878104743223190e-02  6.3318810847584828e-05  9.9738321459697166e-01  3.9957159251177821e-05
 2.6000000000000002e-02  3.2877277163006043e-02  6.3321635609579074e-05  9.9735810929896984e-01  3.9231028110278073e-05
 2.7000000000000000e-02  3.2876782460390885e-02  6.3282889662742871e-05  9.9734310210532440e-01  3.9239694024058893e-05
 2.8000000000000001e-02  3.2875941814501437e-02  6.3278680223926746e-05  9.9731760044985784e-01  3.9268201130890681e-05
 2.9000000000000001e-02  3.2875437880365142e-02  6.3247948721429460e-05  9.9730231321074458e-01  3.9872588340019254e-05
 2.9999999999999999e-02  3.2875200550420154e-02  6.3268732660477322e-05  9.9729511361985268e-01  3.9568723443344697e-05
 3.1000000000000000e-02  3.2875060381716698e-02  6.3265856847503579e-05  9.9729086149178348e-01  3.9888136332028472e-05
 3.2000000000000001e-02  3.2874913691337299e-02  6.3249819615223839e-05  9.9728641152353570e-01  4.0588146766523371e-05
 3.3000000000000002e-02  3.2874985640424119e-02  6.3240752566070697e-05  9.9728859415577864e-01  4.0198483045806076e-05
