freqs [eV],Lambda [1/ps]
0.000000,-0.025200
0.002500,-0.025755
0.005000,-0.027491
0.007500,-0.030624
0.010000,-0.035484
0.012500,-0.042452
0.015000,-0.051834
0.017500,-0.063668
0.020000,-0.077499
0.022500,-0.092214
0.025000,-0.106038
0.027500,-0.116776
0.030000,-0.122305
0.032500,-0.121176
0.035000,-0.113129
0.037500,-0.099300
0.040000,-0.082017
0.042500,-0.064253
0.045000,-0.048936
0.047500,-0.038352
0.050000,-0.033824
0.052500,-0.035694
0.055000,-0.043512
0.057500,-0.056295
0.060000,-0.072710
0.062500,-0.091136
0.065000,-0.109630
0.067500,-0.125911
0.070000,-0.137508
0.072500,-0.142156
0.075000,-0.138443
0.077500,-0.126506
0.080000,-0.108457
0.082500,-0.088205
0.085000,-0.070534
0.087500,-0.059657
0.090000,-0.057782
0.092500,-0.064313
0.095000,-0.076068
0.097500,-0.088425
0.100000,-0.096881
0.102500,-0.098357
0.105000,-0.091772
0.107500,-0.077810
0.110000,-0.058194
0.112500,-0.034904
0.115000,-0.009679
0.117500,0.016106
0.120000,0.041323
0.122500,0.064986
0.125000,0.086262
0.127500,0.104607
0.130000,0.119872
0.132500,0.132270
0.135000,0.142181
0.137500,0.149917
0.140000,0.155557
0.142500,0.158913
0.145000,0.159540
0.147500,0.156759
0.150000,0.149682
0.152500,0.137377
0.155000,0.119260
0.157500,0.095646
0.160000,0.068210
0.162500,0.040036
0.165000,0.015087
0.167500,-0.002817
0.170000,-0.011150
0.172500,-0.009536
0.175000,0.000015
0.177500,0.013553
0.180000,0.026177
0.182500,0.033250
0.185000,0.031489
0.187500,0.019632
0.190000,-0.001476
0.192500,-0.029349
0.195000,-0.060688
0.197500,-0.092251
0.200000,-0.121502
0.202500,-0.146871
0.205000,-0.167665
0.207500,-0.183727
0.210000,-0.195030
0.212500,-0.201331
0.215000,-0.202013
0.217500,-0.196174
0.220000,-0.182974
0.222500,-0.162145
0.225000,-0.134468
0.227500,-0.101991
0.230000,-0.067842
0.232500,-0.035644
0.235000,-0.008702
0.237500,0.010743
0.240000,0.021975
0.242500,0.025820
0.245000,0.024270
0.247500,0.019830
0.250000,0.014813
0.252500,0.010738
0.255000,0.007955
0.257500,0.005542
0.260000,0.001451
0.262500,-0.007150
0.265000,-0.023325
0.267500,-0.049648
0.270000,-0.087326
0.272500,-0.135342
0.275000,-0.189890
0.277500,-0.244447
0.280000,-0.290648
0.282500,-0.319907
0.285000,-0.325351
0.287500,-0.303486
0.290000,-0.255082
0.292500,-0.185036
0.295000,-0.101318
0.297500,-0.013385
0.300000,0.069521
0.302500,0.139855
0.305000,0.192850
0.307500,0.227118
0.310000,0.244717
0.312500,0.250610
0.315000,0.251515
0.317500,0.254250
0.320000,0.263910
0.322500,0.282366
0.325000,0.307585
0.327500,0.334088
0.330000,0.354475
0.332500,0.361562
0.335000,0.350478
0.337500,0.320051
0.340000,0.273108
0.342500,0.215638
0.345000,0.155106
0.347500,0.098431
0.350000,0.050201
0.352500,0.011635
0.355000,-0.019409
0.357500,-0.047440
0.360000,-0.077669
0.362500,-0.114213
0.365000,-0.158683
0.367500,-0.209473
0.370000,-0.261850
0.372500,-0.308717
0.375000,-0.341852
0.377500,-0.353402
0.380000,-0.337405
0.382500,-0.291127
0.385000,-0.215964
0.387500,-0.117695
0.390000,-0.005943
0.392500,0.107127
0.395000,0.208684
0.397500,0.287331
0.400000,0.334996
0.402500,0.348167
0.405000,0.328194
0.407500,0.280538
0.410000,0.213180
0.412500,0.134621
0.415000,0.052050
0.417500,-0.029797
0.420000,-0.108815
0.422500,-0.184791
0.425000,-0.258109
0.427500,-0.328403
0.430000,-0.393637
0.432500,-0.449904
0.435000,-0.491980
0.437500,-0.514435
0.440000,-0.512954
0.442500,-0.485504
0.445000,-0.433039
0.447500,-0.359601
0.450000,-0.271826
0.452500,-0.177974
0.455000,-0.086678
0.457500,-0.005636
0.460000,0.059486
0.462500,0.105694
0.465000,0.132656
0.467500,0.142041
0.470000,0.136481
0.472500,0.118594
0.475000,0.090501
0.477500,0.054033
0.480000,0.011385
0.482500,-0.034279
0.485000,-0.078758
0.487500,-0.117475
0.490000,-0.146605
0.492500,-0.164136
0.495000,-0.170366
0.497500,-0.167611
0.500000,-0.159329
0.502500,-0.149046
0.505000,-0.139497
0.507500,-0.132171
0.510000,-0.127199
0.512500,-0.123417
0.515000,-0.118453
0.517500,-0.108851
0.520000,-0.090409
0.522500,-0.058913
0.525000,-0.011294
0.527500,0.053020
0.530000,0.131042
0.532500,0.216006
0.535000,0.298311
0.537500,0.367503
0.540000,0.414720
0.542500,0.434727
0.545000,0.426842
0.547500,0.394501
0.550000,0.343837
0.552500,0.281976
0.555000,0.215766
0.557500,0.151242
0.560000,0.093624
0.562500,0.047357
0.565000,0.015754
0.567500,0.000203
0.570000,-0.000698
0.572500,0.008525
0.575000,0.020830
0.577500,0.028210
0.580000,0.023682
0.582500,0.003014
0.585000,-0.034419
0.587500,-0.085878
0.590000,-0.146377
0.592500,-0.210181
0.595000,-0.272102
0.597500,-0.328206
0.600000,-0.375796
0.602500,-0.412880
0.605000,-0.437501
0.607500,-0.447390
0.610000,-0.440188
0.612500,-0.414186
0.615000,-0.369240
0.617500,-0.307370
0.620000,-0.232719
0.622500,-0.150855
0.625000,-0.067698
0.627500,0.011492
0.630000,0.082737
0.632500,0.143487
0.635000,0.192432
0.637500,0.229181
0.640000,0.254020
0.642500,0.267757
0.645000,0.271601
0.647500,0.266983
0.650000,0.255302
0.652500,0.237723
0.655000,0.215181
0.657500,0.188664
0.660000,0.159654
0.662500,0.130462
0.665000,0.104143
0.667500,0.083893
0.670000,0.072103
0.672500,0.069472
0.675000,0.074605
0.677500,0.084319
0.680000,0.094546
0.682500,0.101487
0.685000,0.102580
0.687500,0.096977
0.690000,0.085433
0.692500,0.069747
0.695000,0.052013
0.697500,0.033953
0.700000,0.016529
0.702500,-0.000099
0.705000,-0.016338
0.707500,-0.032782
0.710000,-0.049852
0.712500,-0.067550
0.715000,-0.085356
0.717500,-0.102271
0.720000,-0.116962
0.722500,-0.128004
0.725000,-0.134196
0.727500,-0.134885
0.730000,-0.130187
0.732500,-0.121014
0.735000,-0.108827
0.737500,-0.095197
0.740000,-0.081300
0.742500,-0.067547
0.745000,-0.053476
0.747500,-0.037979
0.750000,-0.019791
0.752500,0.001896
0.755000,0.026884
0.757500,0.053712
0.760000,0.079811
0.762500,0.102080
0.765000,0.117703
0.767500,0.124924
0.770000,0.123477
0.772500,0.114510
0.775000,0.100072
0.777500,0.082401
0.780000,0.063327
0.782500,0.043980
0.785000,0.024872
0.787500,0.006216
0.790000,-0.011699
0.792500,-0.028238
0.795000,-0.042361
0.797500,-0.052806
0.800000,-0.058461
0.802500,-0.058865
0.805000,-0.054654
0.807500,-0.047758
0.810000,-0.041157
0.812500,-0.038127
0.815000,-0.041143
0.817500,-0.050802
0.820000,-0.065186
0.822500,-0.079978
0.825000,-0.089367
0.827500,-0.087456
0.830000,-0.069794
0.832500,-0.034603
0.835000,0.016550
0.837500,0.078782
0.840000,0.144631
0.842500,0.205433
0.845000,0.253069
0.847500,0.281686
0.850000,0.288857
0.852500,0.275791
0.855000,0.246543
0.857500,0.206575
0.860000,0.161271
0.862500,0.114984
0.865000,0.070825
0.867500,0.031035
0.870000,-0.002500
0.872500,-0.027998
0.875000,-0.043947
0.877500,-0.049558
0.880000,-0.045204
0.882500,-0.032577
0.885000,-0.014466
0.887500,0.005780
0.890000,0.024898
0.892500,0.040296
0.895000,0.050427
0.897500,0.054902
0.900000,0.054350
0.902500,0.050087
0.905000,0.043692
0.907500,0.036627
0.910000,0.029989
0.912500,0.024430
0.915000,0.020213
0.917500,0.017287
0.920000,0.015320
0.922500,0.013666
0.925000,0.011333
0.927500,0.007062
0.930000,-0.000426
0.932500,-0.012051
0.935000,-0.027986
0.937500,-0.047427
0.940000,-0.068631
0.942500,-0.089236
0.945000,-0.106760
0.947500,-0.119100
0.950000,-0.124887
0.952500,-0.123624
0.955000,-0.115628
0.957500,-0.101878
0.960000,-0.083853
0.962500,-0.063383
0.965000,-0.042510
0.967500,-0.023306
0.970000,-0.007656
0.972500,0.002983
0.975000,0.007774
0.977500,0.006649
0.980000,0.000388
0.982500,-0.009355
0.985000,-0.020137
0.987500,-0.028997
0.990000,-0.032977
0.992500,-0.029819
0.995000,-0.018644
0.997500,-0.000322
1.000000,0.022666
1.002500,0.046867
1.005000,0.068791
1.007500,0.085782
1.010000,0.096557
1.012500,0.101307
1.015000,0.101439
1.017500,0.099138
1.020000,0.096878
1.022500,0.096945
1.025000,0.100980
1.027500,0.109587
1.030000,0.122112
1.032500,0.136712
1.035000,0.150761
1.037500,0.161500
1.040000,0.166721
1.042500,0.165254
1.045000,0.157127
1.047500,0.143396
1.050000,0.125776
1.052500,0.106214
1.055000,0.086526
1.057500,0.068156
1.060000,0.052077
1.062500,0.038831
1.065000,0.028666
1.067500,0.021703
1.070000,0.018029
1.072500,0.017648
1.075000,0.020273
1.077500,0.025077
1.080000,0.030569
1.082500,0.034753
1.085000,0.035596
1.087500,0.031690
1.090000,0.022853
1.092500,0.010386
1.095000,-0.003167
1.097500,-0.014734
1.100000,-0.021659
1.102500,-0.022537
1.105000,-0.017634
1.107500,-0.008749
1.110000,0.001428
1.112500,0.010192
1.115000,0.015675
1.117500,0.017368
1.120000,0.016201
1.122500,0.014170
1.125000,0.013663
1.127500,0.016716
1.130000,0.024431
1.132500,0.036730
1.135000,0.052472
1.137500,0.069825
1.140000,0.086734
1.142500,0.101318
1.145000,0.112149
1.147500,0.118426
1.150000,0.120084
1.152500,0.117847
1.155000,0.113159
1.157500,0.107909
1.160000,0.103942
1.162500,0.102452
1.165000,0.103461
1.167500,0.105632
1.170000,0.106539
1.172500,0.103372
1.175000,0.093842
1.177500,0.076990
1.180000,0.053602
1.182500,0.026110
1.185000,-0.001979
1.187500,-0.026949
1.190000,-0.045788
1.192500,-0.056927
1.195000,-0.060640
1.197500,-0.058981
1.200000,-0.055257
1.202500,-0.053134
1.205000,-0.055595
1.207500,-0.064074
1.210000,-0.078040
1.212500,-0.095173
1.215000,-0.112080
1.217500,-0.125274
1.220000,-0.132087
1.222500,-0.131237
1.225000,-0.122925
1.227500,-0.108532
1.230000,-0.090084
1.232500,-0.069702
1.235000,-0.049175
1.237500,-0.029708
1.240000,-0.011837
1.242500,0.004536
1.245000,0.020010
1.247500,0.035495
1.250000,0.051978
1.252500,0.070294
1.255000,0.090945
1.257500,0.113982
1.260000,0.138954
1.262500,0.164903
1.265000,0.190404
1.267500,0.213689
1.270000,0.232864
1.272500,0.246240
1.275000,0.252682
1.277500,0.251896
1.280000,0.244520
1.282500,0.231993
1.285000,0.216219
1.287500,0.199080
1.290000,0.181931
1.292500,0.165172
1.295000,0.148071
1.297500,0.128965
1.300000,0.105871
1.302500,0.077401
1.305000,0.043641
1.307500,0.006637
1.310000,-0.029792
1.312500,-0.060901
1.315000,-0.082231
1.317500,-0.090728
1.320000,-0.085391
1.322500,-0.067329
1.325000,-0.039349
1.327500,-0.005345
1.330000,0.030295
1.332500,0.063187
1.335000,0.089428
1.337500,0.106087
1.340000,0.111688
1.342500,0.106488
1.345000,0.092379
1.347500,0.072336
1.350000,0.049571
1.352500,0.026710
1.355000,0.005311
1.357500,-0.014100
1.360000,-0.031584
1.362500,-0.047206
1.365000,-0.060644
1.367500,-0.071154
1.370000,-0.077883
1.372500,-0.080301
1.375000,-0.078515
1.377500,-0.073280
1.380000,-0.065727
1.382500,-0.056931
1.385000,-0.047568
1.387500,-0.037785
1.390000,-0.027341
1.392500,-0.015894
1.395000,-0.003277
1.397500,0.010374
1.400000,0.024653
1.402500,0.039036
1.405000,0.053007
1.407500,0.066103
1.410000,0.077865
1.412500,0.087739
1.415000,0.095015
1.417500,0.098836
1.420000,0.098303
1.422500,0.092653
1.425000,0.081482
1.427500,0.064977
1.430000,0.044083
1.432500,0.020546
1.435000,-0.003258
1.437500,-0.024684
1.440000,-0.041332
1.442500,-0.051554
1.445000,-0.054816
1.447500,-0.051791
1.450000,-0.044144
1.452500,-0.034066
1.455000,-0.023683
1.457500,-0.014530
1.460000,-0.007238
1.462500,-0.001538
1.465000,0.003424
1.467500,0.008602
1.470000,0.014571
1.472500,0.021256
1.475000,0.027945
1.477500,0.033564
1.480000,0.037064
1.482500,0.037760
1.485000,0.035490
1.487500,0.030577
1.490000,0.023646
1.492500,0.015385
1.495000,0.006355
1.497500,-0.003127
1.500000,-0.012986
1.502500,-0.023280
1.505000,-0.034014
1.507500,-0.044921
1.510000,-0.055302
1.512500,-0.063983
1.515000,-0.069460
1.517500,-0.070198
1.520000,-0.064993
1.522500,-0.053272
1.525000,-0.035232
1.527500,-0.011766
1.530000,0.015744
1.532500,0.045655
1.535000,0.076214
1.537500,0.105575
1.540000,0.131784
1.542500,0.152825
1.545000,0.166835
1.547500,0.172469
1.550000,0.169308
1.552500,0.158131
1.555000,0.140914
1.557500,0.120515
1.560000,0.100108
1.562500,0.082531
1.565000,0.069728
1.567500,0.062440
1.570000,0.060230
1.572500,0.061807
1.575000,0.065523
1.577500,0.069849
1.580000,0.073665
1.582500,0.076286
1.585000,0.077281
1.587500,0.076249
1.590000,0.072723
1.592500,0.066267
1.595000,0.056737
1.597500,0.044541
1.600000,0.030770
1.602500,0.017078
1.605000,0.005345
1.607500,-0.002789
1.610000,-0.006372
1.612500,-0.005421
1.615000,-0.000943
1.617500,0.005338
1.620000,0.011457
1.622500,0.015767
1.625000,0.017359
1.627500,0.016240
1.630000,0.013192
1.632500,0.009396
1.635000,0.005966
1.637500,0.003550
1.640000,0.002130
1.642500,0.001073
1.645000,-0.000619
1.647500,-0.003946
1.650000,-0.009579
1.652500,-0.017648
1.655000,-0.027712
1.657500,-0.038884
1.660000,-0.050043
1.662500,-0.060065
1.665000,-0.068024
1.667500,-0.073362
1.670000,-0.076001
1.672500,-0.076399
1.675000,-0.075477
1.677500,-0.074404
1.680000,-0.074257
1.682500,-0.075681
1.685000,-0.078681
1.687500,-0.082661
1.690000,-0.086708
1.692500,-0.089997
1.695000,-0.092134
1.697500,-0.093301
1.700000,-0.094133
1.702500,-0.095406
1.705000,-0.097655
1.707500,-0.100871
1.710000,-0.104374
1.712500,-0.106880
1.715000,-0.106751
1.717500,-0.102356
1.720000,-0.092458
1.722500,-0.076546
1.725000,-0.055011
1.727500,-0.029139
1.730000,-0.000899
1.732500,0.027434
1.735000,0.053718
1.737500,0.076355
1.740000,0.094558
1.742500,0.108426
1.745000,0.118814
1.747500,0.127061
1.750000,0.134651
1.752500,0.142866
1.755000,0.152495
1.757500,0.163602
1.760000,0.175388
1.762500,0.186211
1.765000,0.193803
1.767500,0.195703
1.770000,0.189820
1.772500,0.174983
1.775000,0.151279
1.777500,0.120068
1.780000,0.083685
1.782500,0.044941
1.785000,0.006597
1.787500,-0.029029
1.790000,-0.060293
1.792500,-0.086293
1.795000,-0.106830
1.797500,-0.122306
1.800000,-0.133547
1.802500,-0.141535
1.805000,-0.147064
1.807500,-0.150404
1.810000,-0.151108
1.812500,-0.148088
1.815000,-0.140013
1.817500,-0.125930
1.820000,-0.105883
1.822500,-0.081300
1.825000,-0.054965
1.827500,-0.030575
1.830000,-0.012016
1.832500,-0.002574
1.835000,-0.004264
1.837500,-0.017425
1.840000,-0.040637
1.842500,-0.070972
1.845000,-0.104534
1.847500,-0.137183
1.850000,-0.165285
1.852500,-0.186298
1.855000,-0.199070
1.857500,-0.203800
1.860000,-0.201730
1.862500,-0.194701
1.865000,-0.184727
1.867500,-0.173650
1.870000,-0.162927
1.872500,-0.153491
1.875000,-0.145693
1.877500,-0.139303
1.880000,-0.133604
1.882500,-0.127589
1.885000,-0.120236
1.887500,-0.110778
1.890000,-0.098914
1.892500,-0.084905
1.895000,-0.069592
1.897500,-0.054344
1.900000,-0.040971
1.902500,-0.031524
1.905000,-0.027946
1.907500,-0.031564
1.910000,-0.042561
1.912500,-0.059649
1.915000,-0.080165
1.917500,-0.100638
1.920000,-0.117692
1.922500,-0.128956
1.925000,-0.133626
1.927500,-0.132470
1.930000,-0.127310
1.932500,-0.120216
1.935000,-0.112773
1.937500,-0.105676
1.940000,-0.098763
1.942500,-0.091376
1.945000,-0.082824
1.947500,-0.072759
1.950000,-0.061352
1.952500,-0.049287
1.955000,-0.037660
1.957500,-0.027834
1.960000,-0.021244
1.962500,-0.019143
1.965000,-0.022266
1.967500,-0.030499
1.970000,-0.042676
1.972500,-0.056630
1.975000,-0.069553
1.977500,-0.078578
1.980000,-0.081432
1.982500,-0.076957
1.985000,-0.065377
1.987500,-0.048268
1.990000,-0.028283
1.992500,-0.008699
1.995000,0.007123
1.997500,0.016311
2.000000,0.017022
