freqs [eV],Lambda [1/ps]
0.000000,0.000479
0.002500,0.000767
0.005000,0.001675
0.007500,0.003329
0.010000,0.005901
0.012500,0.009549
0.015000,0.014330
0.017500,0.020105
0.020000,0.026465
0.022500,0.032722
0.025000,0.037990
0.027500,0.041364
0.030000,0.042149
0.032500,0.040096
0.035000,0.035566
0.037500,0.029585
0.040000,0.023769
0.042500,0.020108
0.045000,0.020637
0.047500,0.026995
0.050000,0.039930
0.052500,0.058871
0.055000,0.081721
0.057500,0.105028
0.060000,0.124631
0.062500,0.136641
0.065000,0.138510
0.067500,0.129796
0.070000,0.112357
0.072500,0.089862
0.075000,0.066824
0.077500,0.047458
0.080000,0.034760
0.082500,0.030023
0.085000,0.032857
0.087500,0.041591
0.090000,0.053845
0.092500,0.067091
0.095000,0.079066
0.097500,0.088028
0.100000,0.092877
0.102500,0.093203
0.105000,0.089292
0.107500,0.082063
0.110000,0.072911
0.112500,0.063442
0.115000,0.055141
0.117500,0.049074
0.120000,0.045739
0.122500,0.045102
0.125000,0.046791
0.127500,0.050314
0.130000,0.055178
0.132500,0.060846
0.135000,0.066607
0.137500,0.071513
0.140000,0.074515
0.142500,0.074809
0.145000,0.072268
0.147500,0.067723
0.150000,0.062933
0.152500,0.060194
0.155000,0.061725
0.157500,0.069038
0.160000,0.082514
0.162500,0.101279
0.165000,0.123382
0.167500,0.146201
0.170000,0.166955
0.172500,0.183212
0.175000,0.193282
0.177500,0.196408
0.180000,0.192735
0.182500,0.183084
0.185000,0.168642
0.187500,0.150672
0.190000,0.130346
0.192500,0.108676
0.195000,0.086527
0.197500,0.064627
0.200000,0.043557
0.202500,0.023731
0.205000,0.005426
0.207500,-0.011122
0.210000,-0.025553
0.212500,-0.037247
0.215000,-0.045295
0.217500,-0.048640
0.220000,-0.046375
0.222500,-0.038117
0.225000,-0.024312
0.227500,-0.006384
0.230000,0.013365
0.232500,0.032101
0.235000,0.046994
0.237500,0.055832
0.240000,0.057546
0.242500,0.052487
0.245000,0.042342
0.247500,0.029689
0.250000,0.017292
0.252500,0.007352
0.255000,0.000919
0.257500,-0.002361
0.260000,-0.004101
0.262500,-0.006669
0.265000,-0.012451
0.267500,-0.023098
0.270000,-0.038936
0.272500,-0.058742
0.275000,-0.079954
0.277500,-0.099278
0.280000,-0.113519
0.282500,-0.120364
0.285000,-0.118892
0.287500,-0.109640
0.290000,-0.094273
0.292500,-0.075000
0.295000,-0.054003
0.297500,-0.033053
0.300000,-0.013375
0.302500,0.004294
0.305000,0.019592
0.307500,0.032453
0.310000,0.043057
0.312500,0.051782
0.315000,0.059075
0.317500,0.065286
