freqs [eV],Lambda [1/ps]
0.405000,0.015978
0.407500,0.016048
0.410000,0.015676
0.412500,0.014897
0.415000,0.013880
0.417500,0.012845
0.420000,0.011979
0.422500,0.011374
0.425000,0.011028
0.427500,0.010882
0.430000,0.010879
0.432500,0.011006
0.435000,0.011293
0.437500,0.011791
0.440000,0.012521
0.442500,0.013445
0.445000,0.014469
0.447500,0.015469
0.450000,0.016339
0.452500,0.017030
0.455000,0.017568
0.457500,0.018051
0.460000,0.018617
0.462500,0.019416
0.465000,0.020575
0.467500,0.022158
0.470000,0.024137
0.472500,0.026371
0.475000,0.028609
0.477500,0.030536
0.480000,0.031852
0.482500,0.032370
0.485000,0.032093
0.487500,0.031226
0.490000,0.030118
0.492500,0.029149
0.495000,0.028595
0.497500,0.028535
0.500000,0.028827
0.502500,0.029166
0.505000,0.029191
0.507500,0.028610
0.510000,0.027285
0.512500,0.025275
0.515000,0.022816
0.517500,0.020253
0.520000,0.017951
0.522500,0.016197
0.525000,0.015131
0.527500,0.014713
0.530000,0.014743
0.532500,0.014935
0.535000,0.015009
0.537500,0.014780
0.540000,0.014214
0.542500,0.013436
0.545000,0.012693
0.547500,0.012281
0.550000,0.012480
0.552500,0.013485
0.555000,0.015356
0.557500,0.017988
0.560000,0.021101
0.562500,0.024278
0.565000,0.027038
0.567500,0.028937
0.570000,0.029680
0.572500,0.029187
0.575000,0.027612
0.577500,0.025286
0.580000,0.022627
0.582500,0.020035
0.585000,0.017819
0.587500,0.016166
0.590000,0.015146
0.592500,0.014746
0.595000,0.014893
0.597500,0.015471
0.600000,0.016319
0.602500,0.017236
0.605000,0.018000
0.607500,0.018402
0.610000,0.018302
0.612500,0.017668
0.615000,0.016592
0.617500,0.015266
0.620000,0.013921
0.622500,0.012766
0.625000,0.011928
0.627500,0.011432
0.630000,0.011218
0.632500,0.011194
0.635000,0.011294
0.637500,0.011520
0.640000,0.011950
0.642500,0.012698
0.645000,0.013848
0.647500,0.015390
0.650000,0.017198
0.652500,0.019049
0.655000,0.020686
0.657500,0.021892
0.660000,0.022545
0.662500,0.022632
0.665000,0.022221
0.667500,0.021417
0.670000,0.020323
0.672500,0.019021
0.675000,0.017583
0.677500,0.016099
0.680000,0.014698
0.682500,0.013550
0.685000,0.012849
0.687500,0.012767
0.690000,0.013412
0.692500,0.014780
0.695000,0.016742
0.697500,0.019041
0.700000,0.021328
0.702500,0.023213
0.705000,0.024329
0.707500,0.024407
0.710000,0.023337
0.712500,0.021198
0.715000,0.018259
0.717500,0.014929
0.720000,0.011675
0.722500,0.008928
0.725000,0.006989
0.727500,0.005976
0.730000,0.005820
0.732500,0.006299
0.735000,0.007119
0.737500,0.007996
0.740000,0.008731
0.742500,0.009244
0.745000,0.009574
0.747500,0.009835
0.750000,0.010158
0.752500,0.010637
0.755000,0.011284
0.757500,0.012031
0.760000,0.012741
0.762500,0.013253
0.765000,0.013421
0.767500,0.013146
0.770000,0.012388
0.772500,0.011169
0.775000,0.009570
0.777500,0.007723
0.780000,0.005818
0.782500,0.004087
0.785000,0.002787
0.787500,0.002149
0.790000,0.002328
0.792500,0.003341
0.795000,0.005052
0.797500,0.007188
0.800000,0.009396
0.802500,0.011323
0.805000,0.012700
0.807500,0.013392
0.810000,0.013422
0.812500,0.012946
0.815000,0.012207
0.817500,0.011469
0.820000,0.010955
0.822500,0.010807
0.825000,0.011073
0.827500,0.011722
0.830000,0.012659
0.832500,0.013757
0.835000,0.014868
0.837500,0.015834
0.840000,0.016506
0.842500,0.016760
0.845000,0.016518
0.847500,0.015764
0.850000,0.014553
0.852500,0.013000
0.855000,0.011270
0.857500,0.009546
0.860000,0.008001
0.862500,0.006760
0.865000,0.005864
0.867500,0.005253
0.870000,0.004775
0.872500,0.004238
0.875000,0.003477
0.877500,0.002427
0.880000,0.001169
0.882500,-0.000082
0.885000,-0.001035
0.887500,-0.001410
0.890000,-0.001027
0.892500,0.000130
0.895000,0.001911
0.897500,0.004039
0.900000,0.006196
0.902500,0.008110
0.905000,0.009634
0.907500,0.010768
0.910000,0.011636
0.912500,0.012418
0.915000,0.013278
0.917500,0.014291
0.920000,0.015428
0.922500,0.016568
0.925000,0.017550
0.927500,0.018236
0.930000,0.018559
0.932500,0.018533
0.935000,0.018248
0.937500,0.017823
0.940000,0.017366
0.942500,0.016942
0.945000,0.016561
0.947500,0.016186
0.950000,0.015757
0.952500,0.015220
0.955000,0.014551
0.957500,0.013772
0.960000,0.012959
0.962500,0.012230
0.965000,0.011724
0.967500,0.011563
0.970000,0.011815
0.972500,0.012460
0.975000,0.013382
0.977500,0.014382
0.980000,0.015227
0.982500,0.015719
0.985000,0.015759
0.987500,0.015378
0.990000,0.014732
0.992500,0.014045
0.995000,0.013523
0.997500,0.013281
1.000000,0.013293
1.002500,0.013403
1.005000,0.013370
1.007500,0.012945
1.010000,0.011940
1.012500,0.010281
1.015000,0.008035
1.017500,0.005405
1.020000,0.002712
1.022500,0.000339
1.025000,-0.001339
1.027500,-0.002039
1.030000,-0.001638
1.032500,-0.000203
1.035000,0.002024
1.037500,0.004702
1.040000,0.007490
1.042500,0.010137
1.045000,0.012528
1.047500,0.014669
1.050000,0.016616
1.052500,0.018378
1.055000,0.019854
1.057500,0.020816
1.060000,0.020982
1.062500,0.020128
1.065000,0.018214
1.067500,0.015456
1.070000,0.012315
1.072500,0.009398
1.075000,0.007308
1.077500,0.006499
1.080000,0.007170
1.082500,0.009243
1.085000,0.012397
1.087500,0.016160
1.090000,0.020015
1.092500,0.023506
1.095000,0.026328
1.097500,0.028373
1.100000,0.029727
1.102500,0.030610
1.105000,0.031279
1.107500,0.031915
1.110000,0.032553
1.112500,0.033064
1.115000,0.033213
1.117500,0.032758
1.120000,0.031545
1.122500,0.029568
1.125000,0.026975
1.127500,0.024025
1.130000,0.021015
1.132500,0.018219
1.135000,0.015835
1.137500,0.013968
1.140000,0.012626
1.142500,0.011734
1.145000,0.011167
1.147500,0.010785
1.150000,0.010479
1.152500,0.010208
1.155000,0.010017
1.157500,0.010026
1.160000,0.010392
1.162500,0.011250
1.165000,0.012660
1.167500,0.014574
1.170000,0.016836
1.172500,0.019207
1.175000,0.021418
1.177500,0.023229
1.180000,0.024481
1.182500,0.025131
1.185000,0.025263
1.187500,0.025056
1.190000,0.024741
1.192500,0.024526
1.195000,0.024553
1.197500,0.024863
1.200000,0.025400
1.202500,0.026044
1.205000,0.026647
1.207500,0.027076
1.210000,0.027245
1.212500,0.027136
1.215000,0.026800
1.217500,0.026356
1.220000,0.025968
1.222500,0.025814
1.225000,0.026036
1.227500,0.026692
1.230000,0.027714
1.232500,0.028895
1.235000,0.029903
1.237500,0.030344
1.240000,0.029858
1.242500,0.028218
1.245000,0.025427
1.247500,0.021753
1.250000,0.017710
1.252500,0.013956
1.255000,0.011150
1.257500,0.009790
1.260000,0.010095
1.262500,0.011944
1.265000,0.014922
1.267500,0.018425
1.270000,0.021807
1.272500,0.024516
1.275000,0.026180
1.277500,0.026644
1.280000,0.025951
1.282500,0.024290
1.285000,0.021941
1.287500,0.019202
1.290000,0.016339
1.292500,0.013543
1.295000,0.010915
1.297500,0.008477
1.300000,0.006207
1.302500,0.004081
1.305000,0.002116
1.307500,0.000383
1.310000,-0.001005
1.312500,-0.001919
1.315000,-0.002256
1.317500,-0.001961
1.320000,-0.001033
1.322500,0.000490
1.325000,0.002558
1.327500,0.005132
1.330000,0.008180
1.332500,0.011656
1.335000,0.015460
1.337500,0.019405
1.340000,0.023203
1.342500,0.026504
1.345000,0.028959
1.347500,0.030321
1.350000,0.030507
1.352500,0.029637
1.355000,0.027994
1.357500,0.025945
1.360000,0.023843
1.362500,0.021944
1.365000,0.020376
1.367500,0.019144
1.370000,0.018180
1.372500,0.017389
1.375000,0.016685
1.377500,0.016001
1.380000,0.015285
1.382500,0.014492
1.385000,0.013584
1.387500,0.012542
1.390000,0.011389
1.392500,0.010204
1.395000,0.009130
1.397500,0.008359
1.400000,0.008097
1.402500,0.008506
1.405000,0.009643
1.407500,0.011407
1.410000,0.013524
1.412500,0.015586
1.415000,0.017124
1.417500,0.017733
1.420000,0.017170
1.422500,0.015428
1.425000,0.012744
1.427500,0.009545
1.430000,0.006349
1.432500,0.003655
1.435000,0.001855
1.437500,0.001180
1.440000,0.001683
1.442500,0.003252
1.445000,0.005649
1.447500,0.008547
1.450000,0.011589
1.452500,0.014434
1.455000,0.016817
1.457500,0.018580
1.460000,0.019691
1.462500,0.020232
1.465000,0.020368
1.467500,0.020296
1.470000,0.020201
1.472500,0.020207
1.475000,0.020360
1.477500,0.020617
1.480000,0.020865
1.482500,0.020957
1.485000,0.020755
1.487500,0.020173
1.490000,0.019207
1.492500,0.017953
1.495000,0.016591
1.497500,0.015347
1.500000,0.014440
1.502500,0.014025
1.505000,0.014154
1.507500,0.014758
1.510000,0.015670
1.512500,0.016660
1.515000,0.017490
1.517500,0.017963
1.520000,0.017961
1.522500,0.017460
1.525000,0.016525
1.527500,0.015294
1.530000,0.013944
1.532500,0.012660
1.535000,0.011617
1.537500,0.010956
1.540000,0.010781
1.542500,0.011153
1.545000,0.012086
1.547500,0.013548
1.550000,0.015459
1.552500,0.017698
1.555000,0.020108
1.557500,0.022509
1.560000,0.024717
1.562500,0.026557
1.565000,0.027882
1.567500,0.028580
1.570000,0.028580
1.572500,0.027853
1.575000,0.026421
1.577500,0.024370
1.580000,0.021865
1.582500,0.019159
1.585000,0.016580
1.587500,0.014495
1.590000,0.013252
1.592500,0.013112
1.595000,0.014185
1.597500,0.016398
1.600000,0.019495
1.602500,0.023070
1.605000,0.026634
1.607500,0.029692
1.610000,0.031823
1.612500,0.032749
1.615000,0.032379
1.617500,0.030814
1.620000,0.028324
1.622500,0.025297
1.625000,0.022161
1.627500,0.019314
1.630000,0.017059
1.632500,0.015563
1.635000,0.014840
1.637500,0.014768
1.640000,0.015129
1.642500,0.015668
1.645000,0.016153
1.647500,0.016427
1.650000,0.016428
1.652500,0.016183
1.655000,0.015776
1.657500,0.015307
1.660000,0.014864
1.662500,0.014504
1.665000,0.014261
1.667500,0.014160
1.670000,0.014231
1.672500,0.014510
1.675000,0.015024
1.677500,0.015770
1.680000,0.016698
1.682500,0.017711
1.685000,0.018678
1.687500,0.019472
1.690000,0.019993
1.692500,0.020191
1.695000,0.020069
1.697500,0.019664
1.700000,0.019036
1.702500,0.018243
1.705000,0.017340
1.707500,0.016364
1.710000,0.015346
1.712500,0.014304
1.715000,0.013252
1.717500,0.012200
1.720000,0.011155
1.722500,0.010128
1.725000,0.009136
1.727500,0.008207
1.730000,0.007379
1.732500,0.006696
1.735000,0.006197
1.737500,0.005911
1.740000,0.005859
1.742500,0.006053
1.745000,0.006511
1.747500,0.007252
1.750000,0.008290
1.752500,0.009604
1.755000,0.011123
1.757500,0.012718
1.760000,0.014222
1.762500,0.015467
1.765000,0.016333
1.767500,0.016787
1.770000,0.016888
1.772500,0.016777
1.775000,0.016635
1.777500,0.016639
1.780000,0.016911
1.782500,0.017494
1.785000,0.018333
1.787500,0.019290
1.790000,0.020171
1.792500,0.020776
1.795000,0.020951
1.797500,0.020630
1.800000,0.019855
1.802500,0.018767
1.805000,0.017556
1.807500,0.016411
1.810000,0.015468
1.812500,0.014791
1.815000,0.014374
1.817500,0.014174
1.820000,0.014133
1.822500,0.014195
1.825000,0.014306
1.827500,0.014408
1.830000,0.014446
1.832500,0.014391
1.835000,0.014259
1.837500,0.014125
1.840000,0.014110
1.842500,0.014334
1.845000,0.014863
1.847500,0.015672
1.850000,0.016634
1.852500,0.017560
1.855000,0.018251
1.857500,0.018569
1.860000,0.018467
1.862500,0.017999
1.865000,0.017279
1.867500,0.016433
1.870000,0.015551
1.872500,0.014667
1.875000,0.013762
1.877500,0.012796
1.880000,0.011740
1.882500,0.010604
1.885000,0.009444
1.887500,0.008355
1.890000,0.007442
1.892500,0.006796
1.895000,0.006464
1.897500,0.006438
1.900000,0.006659
1.902500,0.007034
1.905000,0.007465
1.907500,0.007870
1.910000,0.008194
1.912500,0.008409
1.915000,0.008504
1.917500,0.008476
1.920000,0.008324
1.922500,0.008059
1.925000,0.007705
1.927500,0.007312
1.930000,0.006955
1.932500,0.006728
1.935000,0.006718
1.937500,0.006986
1.940000,0.007529
1.942500,0.008265
1.945000,0.009032
1.947500,0.009613
1.950000,0.009786
1.952500,0.009385
1.955000,0.008360
1.957500,0.006801
1.960000,0.004931
1.962500,0.003052
1.965000,0.001468
1.967500,0.000403
1.970000,-0.000050
1.972500,0.000068
1.975000,0.000624
1.977500,0.001459
1.980000,0.002452
1.982500,0.003549
1.985000,0.004751
1.987500,0.006069
1.990000,0.007479
1.992500,0.008900
1.995000,0.010206
1.997500,0.011262
2.000000,0.011969
