freqs [eV],Lambda [1/ps]
0.000000,0.202642
0.002500,0.208152
0.005000,0.224689
0.007500,0.252286
0.010000,0.290978
0.012500,0.340589
0.015000,0.400272
0.017500,0.467957
0.020000,0.540029
0.022500,0.611615
0.025000,0.677571
0.027500,0.733905
0.030000,0.779034
0.032500,0.814242
0.035000,0.843032
0.037500,0.869595
0.040000,0.897104
0.042500,0.926618
0.045000,0.957104
0.047500,0.986492
0.050000,1.013198
0.052500,1.037350
0.055000,1.061147
0.057500,1.088256
0.060000,1.122550
0.062500,1.166747
0.065000,1.221486
0.067500,1.285170
0.070000,1.354644
0.072500,1.426490
0.075000,1.498472
0.077500,1.570592
0.080000,1.645249
0.082500,1.726334
0.085000,1.817508
0.087500,1.920274
0.090000,2.032631
0.092500,2.148856
0.095000,2.260549
0.097500,2.358533
0.100000,2.434909
0.102500,2.484552
0.105000,2.505709
0.107500,2.499761
0.110000,2.470588
0.112500,2.423955
0.115000,2.367107
0.117500,2.308433
0.120000,2.256860
0.122500,2.220745
0.125000,2.206321
0.127500,2.216129
0.130000,2.248066
0.132500,2.295595
0.135000,2.349244
0.137500,2.398989
0.140000,2.436730
0.142500,2.457976
0.145000,2.462257
0.147500,2.452314
0.150000,2.432601
0.152500,2.407766
0.155000,2.381551
0.157500,2.356242
0.160000,2.332501
0.162500,2.309434
0.165000,2.284786
0.167500,2.255355
0.170000,2.217683
0.172500,2.169079
0.175000,2.108828
0.177500,2.039298
0.180000,1.966539
0.182500,1.899974
0.185000,1.850955
0.187500,1.830332
0.190000,1.845567
0.192500,1.898201
0.195000,1.982507
0.197500,2.085847
0.200000,2.190757
0.202500,2.278305
0.205000,2.331893
0.207500,2.340636
0.210000,2.301561
0.212500,2.220150
0.215000,2.109111
0.217500,1.985638
0.220000,1.867813
0.222500,1.770997
0.225000,1.705099
0.227500,1.673326
0.230000,1.672582
0.232500,1.695231
0.235000,1.731638
0.237500,1.772757
0.240000,1.812157
0.242500,1.847051
0.245000,1.878169
0.247500,1.908620
0.250000,1.942139
0.252500,1.981302
0.255000,2.026306
0.257500,2.074703
0.260000,2.122151
0.262500,2.163854
0.265000,2.196097
0.267500,2.217306
0.270000,2.228268
0.272500,2.231524
0.275000,2.230292
0.277500,2.227425
0.280000,2.224824
0.282500,2.223432
0.285000,2.223658
0.287500,2.225849
0.290000,2.230465
0.292500,2.237835
0.295000,2.247594
0.297500,2.258121
0.300000,2.266316
0.302500,2.267934
0.305000,2.258493
0.307500,2.234523
0.310000,2.194760
0.312500,2.140817
0.315000,2.077005
0.317500,2.009288
0.320000,1.943704
0.322500,1.884837
0.325000,1.834936
0.327500,1.794016
0.330000,1.760840
0.332500,1.734337
0.335000,1.714850
0.337500,1.704711
0.340000,1.707968
0.342500,1.729387
0.345000,1.773138
0.347500,1.841606
0.350000,1.934739
0.352500,2.050113
0.355000,2.183633
0.357500,2.330520
0.360000,2.486090
0.362500,2.645861
0.365000,2.804864
0.367500,2.956504
0.370000,3.091687
0.372500,3.199007
0.375000,3.266395
0.377500,3.283985
0.380000,3.247304
0.382500,3.159648
0.385000,3.032673
0.387500,2.884810
0.390000,2.737814
0.392500,2.612299
0.395000,2.523420
0.397500,2.477796
0.400000,2.472489
0.402500,2.496299
0.405000,2.533068
0.407500,2.566101
0.410000,2.582524
0.412500,2.576371
0.415000,2.549650
0.417500,2.511253
0.420000,2.474205
0.422500,2.452162
0.425000,2.456079
0.427500,2.491766
0.430000,2.558724
0.432500,2.650378
0.435000,2.755564
0.437500,2.860917
0.440000,2.953609
0.442500,3.023781
0.445000,3.066055
0.447500,3.079811
0.450000,3.068303
0.452500,3.037060
0.455000,2.992216
0.457500,2.939294
0.460000,2.882687
0.462500,2.825682
0.465000,2.770701
0.467500,2.719447
0.470000,2.672914
0.472500,2.631442
0.475000,2.594983
0.477500,2.563601
0.480000,2.537896
0.482500,2.519011
0.485000,2.508049
0.487500,2.505083
0.490000,2.508271
0.492500,2.513566
0.495000,2.515311
0.497500,2.507545
0.500000,2.485590
0.502500,2.447398
0.505000,2.394293
0.507500,2.330969
0.510000,2.264822
0.512500,2.204725
0.515000,2.159424
0.517500,2.135753
0.520000,2.136987
0.522500,2.161768
0.525000,2.204016
0.527500,2.254041
0.530000,2.300713
0.532500,2.334176
0.535000,2.348386
0.537500,2.342799
0.540000,2.322855
0.542500,2.299202
0.545000,2.285937
0.547500,2.298183
0.550000,2.349293
0.552500,2.447928
0.555000,2.595350
0.557500,2.783464
0.560000,2.994381
0.562500,3.202224
0.565000,3.377425
0.567500,3.492895
0.570000,3.530477
0.572500,3.485572
0.575000,3.368166
0.577500,3.199673
0.580000,3.006652
0.582500,2.813694
0.585000,2.638043
0.587500,2.487659
0.590000,2.362849
0.592500,2.260152
0.595000,2.176430
0.597500,2.111373
0.600000,2.067651
0.602500,2.049084
0.605000,2.058093
0.607500,2.093795
0.610000,2.151699
0.612500,2.225053
0.615000,2.307142
0.617500,2.393394
0.620000,2.482278
0.622500,2.574576
0.625000,2.671389
0.627500,2.771848
0.630000,2.871681
0.632500,2.963396
0.635000,3.038094
0.637500,3.088136
0.640000,3.109521
0.642500,3.103003
0.645000,3.073676
0.647500,3.029437
0.650000,2.979164
0.652500,2.931242
0.655000,2.892655
0.657500,2.868374
0.660000,2.860719
0.662500,2.868698
0.665000,2.887695
0.667500,2.910031
0.670000,2.926648
0.672500,2.929545
0.675000,2.914091
0.677500,2.880258
0.680000,2.832227
0.682500,2.776609
0.685000,2.720138
0.687500,2.667852
0.690000,2.622409
0.692500,2.584491
0.695000,2.553711
0.697500,2.529322
0.700000,2.510355
0.702500,2.495286
0.705000,2.481714
0.707500,2.466510
0.710000,2.446602
0.712500,2.420159
0.715000,2.387625
0.717500,2.352096
0.720000,2.318752
0.722500,2.293448
0.725000,2.280940
0.727500,2.283354
0.730000,2.299414
0.732500,2.324678
0.735000,2.352665
0.737500,2.376493
0.740000,2.390556
0.742500,2.391813
0.745000,2.380428
0.747500,2.359666
0.750000,2.335091
0.752500,2.313292
0.755000,2.300444
0.757500,2.301115
0.760000,2.317609
0.762500,2.349964
0.765000,2.396416
0.767500,2.453981
0.770000,2.518835
0.772500,2.586413
0.775000,2.651387
0.777500,2.707824
0.780000,2.749732
0.782500,2.771957
0.785000,2.771239
0.787500,2.747106
0.790000,2.702351
0.792500,2.642919
0.795000,2.577166
0.797500,2.514533
0.800000,2.463858
0.802500,2.431669
0.805000,2.420884
0.807500,2.430324
0.810000,2.455221
0.812500,2.488645
0.815000,2.523472
0.817500,2.554332
0.820000,2.578960
0.822500,2.598520
0.825000,2.616837
0.827500,2.638737
0.830000,2.668046
0.832500,2.705824
0.835000,2.749407
0.837500,2.792538
0.840000,2.826608
0.842500,2.842679
0.845000,2.833688
0.847500,2.796232
0.850000,2.731420
0.852500,2.644651
0.855000,2.544495
0.857500,2.441061
0.860000,2.344277
0.862500,2.262363
0.865000,2.200653
0.867500,2.160889
0.870000,2.141073
0.872500,2.136005
0.875000,2.138488
0.877500,2.141006
0.880000,2.137454
0.882500,2.124439
0.885000,2.101766
0.887500,2.072013
0.890000,2.039369
0.892500,2.008163
0.895000,1.981516
0.897500,1.960505
0.900000,1.944021
0.902500,1.929328
0.905000,1.913140
0.907500,1.892883
0.910000,1.867773
0.912500,1.839321
0.915000,1.811111
0.917500,1.787894
0.920000,1.774313
0.922500,1.773666
0.925000,1.787081
0.927500,1.813294
0.930000,1.849003
0.932500,1.889622
0.935000,1.930205
0.937500,1.966322
0.940000,1.994709
0.942500,2.013605
0.945000,2.022746
0.947500,2.023119
0.950000,2.016652
0.952500,2.005992
0.955000,1.994424
0.957500,1.985787
0.960000,1.984150
0.962500,1.993144
0.965000,2.015045
0.967500,2.049979
0.970000,2.095627
0.972500,2.147635
0.975000,2.200587
0.977500,2.249207
0.980000,2.289367
0.982500,2.318660
0.985000,2.336457
0.987500,2.343524
0.990000,2.341357
0.992500,2.331432
0.995000,2.314662
0.997500,2.291298
1.000000,2.261397
1.002500,2.225724
1.005000,2.186644
1.007500,2.148470
1.010000,2.116883
1.012500,2.097454
1.015000,2.093740
1.017500,2.105749
1.020000,2.129451
1.022500,2.157678
1.025000,2.182193
1.027500,2.196211
1.030000,2.196512
1.032500,2.184385
1.035000,2.165147
1.037500,2.146434
1.040000,2.135897
1.042500,2.139072
1.045000,2.158008
1.047500,2.190962
1.050000,2.233074
1.052500,2.277676
1.055000,2.317783
1.057500,2.347393
1.060000,2.362364
1.062500,2.360865
1.065000,2.343484
1.067500,2.313099
1.070000,2.274497
1.072500,2.233708
1.075000,2.196991
1.077500,2.169589
1.080000,2.154535
1.082500,2.151885
1.085000,2.158693
1.087500,2.169824
1.090000,2.179388
1.092500,2.182345
1.095000,2.175757
1.097500,2.159293
1.100000,2.134871
1.102500,2.105696
1.105000,2.075166
1.107500,2.046097
1.110000,2.020498
1.112500,1.999771
1.115000,1.984961
1.117500,1.976782
1.120000,1.975335
1.122500,1.979794
1.125000,1.988389
1.127500,1.998872
1.130000,2.009304
1.132500,2.018754
1.135000,2.027501
1.137500,2.036616
1.140000,2.047130
1.142500,2.059281
1.145000,2.072217
1.147500,2.084326
1.150000,2.093969
1.152500,2.100226
1.155000,2.103304
1.157500,2.104438
1.160000,2.105434
1.162500,2.108082
1.165000,2.113697
1.167500,2.122897
1.170000,2.135594
1.172500,2.151138
1.175000,2.168563
1.177500,2.186924
1.180000,2.205659
1.182500,2.224832
1.185000,2.245100
1.187500,2.267286
1.190000,2.291692
1.192500,2.317434
1.195000,2.342178
1.197500,2.362448
1.200000,2.374431
1.202500,2.374945
1.205000,2.362176
1.207500,2.335972
1.210000,2.297699
1.212500,2.249884
1.215000,2.195857
1.217500,2.139526
1.220000,2.085213
1.222500,2.037397
1.225000,2.000228
1.227500,1.976807
1.230000,1.968394
1.232500,1.973844
1.235000,1.989597
1.237500,2.010397
1.240000,2.030665
1.242500,2.046129
1.245000,2.055152
1.247500,2.059209
1.250000,2.062286
1.252500,2.069366
1.255000,2.084576
1.257500,2.109667
1.260000,2.143378
1.262500,2.181872
1.265000,2.220008
1.267500,2.252943
1.270000,2.277488
1.272500,2.292802
1.275000,2.300299
1.277500,2.302956
1.280000,2.304365
1.282500,2.307879
1.285000,2.316026
1.287500,2.330183
1.290000,2.350393
1.292500,2.375243
1.295000,2.401859
1.297500,2.426110
1.300000,2.443129
1.302500,2.448090
1.305000,2.437080
1.307500,2.407820
1.310000,2.360099
1.312500,2.295880
1.315000,2.219148
1.317500,2.135570
1.320000,2.051967
1.322500,1.975596
1.325000,1.913251
1.327500,1.870278
1.330000,1.849715
1.332500,1.851757
1.335000,1.873691
1.337500,1.910318
1.340000,1.954793
1.342500,1.999734
1.345000,2.038420
1.347500,2.065882
1.350000,2.079673
1.352500,2.080141
1.355000,2.070151
1.357500,2.054278
1.360000,2.037714
1.362500,2.025127
1.365000,2.019780
1.367500,2.023098
1.370000,2.034703
1.372500,2.052843
1.375000,2.074983
1.377500,2.098341
1.380000,2.120260
1.382500,2.138375
1.385000,2.150696
1.387500,2.155725
1.390000,2.152673
1.392500,2.141730
1.395000,2.124285
1.397500,2.102894
1.400000,2.080914
