freqs [eV],Lambda [1/ps]
0.000000,0.096656
0.002500,0.098359
0.005000,0.103722
0.007500,0.113484
0.010000,0.128756
0.012500,0.150792
0.015000,0.180602
0.017500,0.218489
0.020000,0.263618
0.022500,0.313830
0.025000,0.365830
0.027500,0.415785
0.030000,0.460175
0.032500,0.496634
0.035000,0.524479
0.037500,0.544726
0.040000,0.559628
0.042500,0.571928
0.045000,0.584139
0.047500,0.598099
0.050000,0.614922
0.052500,0.635265
0.055000,0.659763
0.057500,0.689424
0.060000,0.725813
0.062500,0.770891
0.065000,0.826480
0.067500,0.893424
0.070000,0.970733
0.072500,1.055112
0.075000,1.141260
0.077500,1.223052
0.080000,1.295338
0.082500,1.355669
0.085000,1.405231
0.087500,1.448469
0.090000,1.491480
0.092500,1.539707
0.095000,1.595771
0.097500,1.658171
0.100000,1.721269
0.102500,1.776526
0.105000,1.814650
0.107500,1.828040
0.110000,1.812882
0.112500,1.770310
0.115000,1.706338
0.117500,1.630591
0.120000,1.554287
0.122500,1.488046
0.125000,1.440100
0.127500,1.415231
0.130000,1.414505
0.132500,1.435653
0.135000,1.473859
0.137500,1.522680
0.140000,1.574889
0.142500,1.623127
0.145000,1.660411
0.147500,1.680631
0.150000,1.679170
0.152500,1.653603
0.155000,1.604256
0.157500,1.534350
0.160000,1.449564
0.162500,1.357117
0.165000,1.264662
0.167500,1.179310
0.170000,1.106968
0.172500,1.052015
0.175000,1.017230
0.177500,1.003888
0.180000,1.012006
0.182500,1.040709
0.185000,1.088652
0.187500,1.154386
0.190000,1.236491
0.192500,1.333374
0.195000,1.442683
0.197500,1.560497
0.200000,1.680584
0.202500,1.794186
0.205000,1.890774
0.207500,1.959940
0.210000,1.994160
0.212500,1.991599
0.215000,1.957913
0.217500,1.906118
0.220000,1.854303
0.222500,1.821740
0.225000,1.824610
0.227500,1.872677
0.230000,1.967754
0.232500,2.104131
0.235000,2.270389
0.237500,2.451760
0.240000,2.632311
0.242500,2.796613
0.245000,2.930981
0.247500,3.024533
0.250000,3.070225
0.252500,3.065757
0.255000,3.014068
0.257500,2.923079
0.260000,2.804521
0.262500,2.671993
0.265000,2.538593
0.267500,2.414644
0.270000,2.306048
0.272500,2.213666
0.275000,2.133957
0.277500,2.060766
0.280000,1.987865
0.282500,1.911528
0.285000,1.832408
0.287500,1.756088
0.290000,1.692106
0.292500,1.651630
0.295000,1.644333
0.297500,1.675224
0.300000,1.742233
0.302500,1.835311
0.305000,1.937580
0.307500,2.028546
0.310000,2.088710
0.312500,2.104288
0.315000,2.070517
0.317500,1.992449
0.320000,1.883055
0.322500,1.759415
0.325000,1.638349
0.327500,1.532792
0.330000,1.449745
0.332500,1.389976
0.335000,1.349262
0.337500,1.320717
0.340000,1.297663
0.342500,1.276450
0.345000,1.258511
0.347500,1.251036
0.350000,1.265911
0.352500,1.317010
0.355000,1.416443
0.357500,1.570686
0.360000,1.777665
0.362500,2.025622
0.365000,2.294224
0.367500,2.557774
0.370000,2.789821
0.372500,2.968071
0.375000,3.078384
0.377500,3.116954
0.380000,3.090310
0.382500,3.013362
0.385000,2.906128
0.387500,2.789861
0.390000,2.683242
0.392500,2.599132
0.395000,2.542385
0.397500,2.509219
0.400000,2.488462
0.402500,2.464637
0.405000,2.422200
0.407500,2.349772
0.410000,2.243106
0.412500,2.105973
0.415000,1.948918
0.417500,1.786589
0.420000,1.634692
0.422500,1.507472
0.425000,1.416160
0.427500,1.368270
0.430000,1.367366
0.432500,1.412919
0.435000,1.500122
0.437500,1.619834
0.440000,1.758999
0.442500,1.901901
0.445000,2.032369
0.447500,2.136685
0.450000,2.206526
0.452500,2.241073
0.455000,2.247497
0.457500,2.239464
0.460000,2.233910
0.462500,2.246878
0.465000,2.289491
0.467500,2.365080
0.470000,2.468221
0.472500,2.586025
0.475000,2.701480
0.477500,2.798108
0.480000,2.864601
0.482500,2.897893
0.485000,2.903451
0.487500,2.892503
0.490000,2.877189
0.492500,2.865580
0.495000,2.858635
0.497500,2.850323
0.500000,2.830731
0.502500,2.790720
0.505000,2.726133
0.507500,2.639981
0.510000,2.542014
0.512500,2.446097
0.515000,2.366496
0.517500,2.314234
0.520000,2.294460
0.522500,2.305353
0.525000,2.338719
0.527500,2.382075
0.530000,2.421684
0.532500,2.445753
0.535000,2.446993
0.537500,2.423951
0.540000,2.380956
0.542500,2.326893
0.545000,2.273264
0.547500,2.232011
0.550000,2.213432
0.552500,2.224430
0.555000,2.267204
0.557500,2.338502
0.560000,2.429560
0.562500,2.526891
0.565000,2.614035
0.567500,2.674236
0.570000,2.693678
0.572500,2.664591
0.575000,2.587306
0.577500,2.470519
0.580000,2.329520
0.582500,2.182802
0.585000,2.048022
0.587500,1.938427
0.590000,1.860627
0.592500,1.814135
0.595000,1.792580
0.597500,1.786127
0.600000,1.784407
0.602500,1.779226
0.605000,1.766441
0.607500,1.746656
0.610000,1.724709
0.612500,1.708246
0.615000,1.705853
0.617500,1.725185
0.620000,1.771420
0.622500,1.846178
0.625000,1.946942
0.627500,2.066986
0.630000,2.195872
0.632500,2.320565
0.635000,2.427156
0.637500,2.503043
0.640000,2.539245
0.642500,2.532366
0.645000,2.485742
0.647500,2.409358
0.650000,2.318376
0.652500,2.230399
0.655000,2.161932
0.657500,2.124813
0.660000,2.123482
0.662500,2.153921
0.665000,2.204643
0.667500,2.259598
0.670000,2.302227
0.672500,2.319524
0.675000,2.304965
0.677500,2.259532
0.680000,2.190702
0.682500,2.109910
0.685000,2.029427
0.687500,1.959636
0.690000,1.907356
0.692500,1.875390
0.695000,1.862996
0.697500,1.866786
0.700000,1.881671
0.702500,1.901701
0.705000,1.920869
0.707500,1.933980
