freqs [eV],Lambda [1/ps]
0.000000,0.008382
0.002500,0.009362
0.005000,0.012260
0.007500,0.016947
0.010000,0.023215
0.012500,0.030759
0.015000,0.039129
0.017500,0.047666
0.020000,0.055479
0.022500,0.061495
0.025000,0.064632
0.027500,0.064035
0.030000,0.059319
0.032500,0.050718
0.035000,0.039093
0.037500,0.025781
0.040000,0.012337
0.042500,0.000243
0.045000,-0.009362
0.047500,-0.015852
0.050000,-0.019172
0.052500,-0.019755
0.055000,-0.018340
0.057500,-0.015747
0.060000,-0.012665
0.062500,-0.009535
0.065000,-0.006531
0.067500,-0.003628
0.070000,-0.000712
0.072500,0.002341
0.075000,0.005616
0.077500,0.009153
0.080000,0.012946
0.082500,0.016933
0.085000,0.020959
0.087500,0.024755
0.090000,0.027936
0.092500,0.030062
0.095000,0.030746
0.097500,0.029783
0.100000,0.027260
0.102500,0.023609
0.105000,0.019567
0.107500,0.016056
0.110000,0.013992
0.112500,0.014071
0.115000,0.016594
0.117500,0.021388
0.120000,0.027845
0.122500,0.035080
0.125000,0.042157
0.127500,0.048278
0.130000,0.052901
0.132500,0.055742
0.135000,0.056713
0.137500,0.055843
0.140000,0.053251
0.142500,0.049182
0.145000,0.044068
0.147500,0.038558
0.150000,0.033469
0.152500,0.029647
0.155000,0.027775
0.157500,0.028184
0.160000,0.030754
0.162500,0.034919
0.165000,0.039789
0.167500,0.044340
0.170000,0.047622
0.172500,0.048937
0.175000,0.047943
0.177500,0.044689
0.180000,0.039580
0.182500,0.033285
0.185000,0.026616
0.187500,0.020387
0.190000,0.015296
0.192500,0.011824
0.195000,0.010194
0.197500,0.010358
0.200000,0.012024
0.202500,0.014712
0.205000,0.017825
0.207500,0.020737
0.210000,0.022907
0.212500,0.023986
0.215000,0.023905
0.217500,0.022912
0.220000,0.021548
0.222500,0.020547
0.225000,0.020707
0.227500,0.022739
0.230000,0.027125
0.232500,0.034016
0.235000,0.043160
0.237500,0.053881
0.240000,0.065122
0.242500,0.075550
0.245000,0.083748
0.247500,0.088446
0.250000,0.088781
0.252500,0.084514
0.255000,0.076145
0.257500,0.064876
0.260000,0.052407
0.262500,0.040603
0.265000,0.031095
0.267500,0.024948
0.270000,0.022460
0.272500,0.023170
0.275000,0.026050
0.277500,0.029837
0.280000,0.033378
0.282500,0.035910
0.285000,0.037189
0.287500,0.037446
0.290000,0.037218
0.292500,0.037109
0.295000,0.037571
0.297500,0.038768
0.300000,0.040542
0.302500,0.042480
0.305000,0.044032
0.307500,0.044652
0.310000,0.043931
0.312500,0.041690
0.315000,0.038034
0.317500,0.033349
0.320000,0.028246
0.322500,0.023439
0.325000,0.019605
0.327500,0.017227
0.330000,0.016499
0.332500,0.017286
0.335000,0.019184
0.337500,0.021634
0.340000,0.024071
0.342500,0.026051
0.345000,0.027331
0.347500,0.027888
0.350000,0.027882
0.352500,0.027585
0.355000,0.027290
0.357500,0.027247
0.360000,0.027608
0.362500,0.028419
0.365000,0.029625
0.367500,0.031105
0.370000,0.032695
0.372500,0.034200
0.375000,0.035410
0.377500,0.036105
0.380000,0.036094
0.382500,0.035270
0.385000,0.033680
0.387500,0.031557
0.390000,0.029300
0.392500,0.027378
0.395000,0.026177
0.397500,0.025868
0.400000,0.026325
0.402500,0.027169
0.405000,0.027902
0.407500,0.028092
0.410000,0.027529
0.412500,0.026277
0.415000,0.024626
0.417500,0.022948
0.420000,0.021552
0.422500,0.020591
0.425000,0.020054
0.427500,0.019839
0.430000,0.019851
0.432500,0.020072
0.435000,0.020559
0.437500,0.021401
0.440000,0.022636
0.442500,0.024206
0.445000,0.025954
0.447500,0.027674
0.450000,0.029192
0.452500,0.030428
0.455000,0.031422
0.457500,0.032330
0.460000,0.033374
0.462500,0.034797
0.465000,0.036800
0.467500,0.039490
0.470000,0.042824
0.472500,0.046571
0.475000,0.050320
0.477500,0.053545
0.480000,0.055743
0.482500,0.056602
0.485000,0.056128
0.487500,0.054670
0.490000,0.052825
0.492500,0.051233
0.495000,0.050352
0.497500,0.050301
0.500000,0.050823
0.502500,0.051387
0.505000,0.051381
0.507500,0.050315
0.510000,0.047974
0.512500,0.044477
0.515000,0.040237
0.517500,0.035843
0.520000,0.031909
0.522500,0.028912
0.525000,0.027079
0.527500,0.026334
0.530000,0.026337
0.532500,0.026600
0.535000,0.026651
0.537500,0.026181
0.540000,0.025142
0.542500,0.023754
0.545000,0.022435
0.547500,0.021685
0.550000,0.021967
0.552500,0.023594
0.555000,0.026650
0.557500,0.030944
0.560000,0.036006
0.562500,0.041144
0.565000,0.045565
0.567500,0.048549
0.570000,0.049615
0.572500,0.048649
0.575000,0.045913
0.577500,0.041969
0.580000,0.037515
0.582500,0.033215
0.585000,0.029576
0.587500,0.026893
0.590000,0.025267
0.592500,0.024660
0.595000,0.024944
0.597500,0.025928
0.600000,0.027357
0.602500,0.028909
0.605000,0.030218
0.607500,0.030933
0.610000,0.030803
0.612500,0.029757
0.615000,0.027933
0.617500,0.025644
0.620000,0.023291
0.622500,0.021238
0.625000,0.019719
0.627500,0.018794
0.630000,0.018373
0.632500,0.018302
0.635000,0.018468
0.637500,0.018876
0.640000,0.019656
0.642500,0.020998
0.645000,0.023042
0.647500,0.025763
0.650000,0.028929
0.652500,0.032139
