freqs [eV],Lambda [1/ps]
0.000000,0.125355
0.002500,0.128718
0.005000,0.138997
0.007500,0.156734
0.010000,0.182745
0.012500,0.217876
0.015000,0.262572
0.017500,0.316313
0.020000,0.377110
0.022500,0.441343
0.025000,0.504171
0.027500,0.560531
0.030000,0.606478
0.032500,0.640401
0.035000,0.663609
0.037500,0.680027
0.040000,0.695052
0.042500,0.714008
0.045000,0.740727
0.047500,0.776720
0.050000,0.821115
0.052500,0.871257
0.055000,0.923675
0.057500,0.975091
0.060000,1.023230
0.062500,1.067298
0.065000,1.108134
0.067500,1.148127
0.070000,1.191008
0.072500,1.241588
0.075000,1.305402
0.077500,1.388118
0.080000,1.494580
0.082500,1.627507
0.085000,1.786089
0.087500,1.964975
0.090000,2.154146
0.092500,2.340015
0.095000,2.507630
0.097500,2.643448
0.100000,2.737873
0.102500,2.786815
0.105000,2.791892
0.107500,2.759425
0.110000,2.698740
0.112500,2.620398
0.115000,2.534787
0.117500,2.451179
0.120000,2.377094
0.122500,2.317763
0.125000,2.275629
0.127500,2.250103
0.130000,2.237898
0.132500,2.234179
0.135000,2.234337
0.137500,2.235736
0.140000,2.238609
0.142500,2.245522
0.145000,2.259576
0.147500,2.282162
0.150000,2.311406
0.152500,2.342091
0.155000,2.367063
0.157500,2.379391
0.160000,2.374254
0.162500,2.349801
0.165000,2.306853
0.167500,2.247915
0.170000,2.176201
0.172500,2.095258
0.175000,2.009336
0.177500,1.924186
0.180000,1.847704
0.182500,1.789783
0.185000,1.761020
0.187500,1.770383
0.190000,1.822383
0.192500,1.914699
0.195000,2.037166
0.197500,2.172740
0.200000,2.300445
0.202500,2.399655
0.205000,2.454596
0.207500,2.457842
0.210000,2.411844
0.212500,2.328078
0.215000,2.224057
0.217500,2.119040
0.220000,2.029626
0.222500,1.966398
0.225000,1.932431
0.227500,1.923898
0.230000,1.932387
0.232500,1.948094
0.235000,1.962898
0.237500,1.972469
0.240000,1.976914
0.242500,1.979943
0.245000,1.986968
0.247500,2.002849
0.250000,2.030047
0.252500,2.067775
0.255000,2.112362
0.257500,2.158577
0.260000,2.201323
0.262500,2.236990
0.265000,2.263978
0.267500,2.282310
0.270000,2.292702
0.272500,2.295673
0.275000,2.291215
0.277500,2.279187
0.280000,2.260201
0.282500,2.236488
0.285000,2.212244
0.287500,2.193202
0.290000,2.185475
0.292500,2.193989
0.295000,2.220882
0.297500,2.264293
0.300000,2.317895
0.302500,2.371506
0.305000,2.412927
0.307500,2.430755
0.310000,2.417469
0.312500,2.371672
0.315000,2.298527
0.317500,2.208076
0.320000,2.112042
0.322500,2.020427
0.325000,1.939248
0.327500,1.870154
0.330000,1.811735
0.332500,1.761649
0.335000,1.718566
0.337500,1.683256
0.340000,1.658757
0.342500,1.649893
0.345000,1.662540
0.347500,1.702834
0.350000,1.776328
0.352500,1.887039
0.355000,2.036413
0.357500,2.222346
0.360000,2.438530
0.362500,2.674330
0.365000,2.915326
0.367500,3.144508
0.370000,3.343994
0.372500,3.497092
0.375000,3.590427
0.377500,3.615906
0.380000,3.572238
0.382500,3.465752
0.385000,3.310199
0.387500,3.125272
0.390000,2.933764
0.392500,2.757661
0.395000,2.613970
0.397500,2.511469
0.400000,2.449508
0.402500,2.419433
0.405000,2.408265
0.407500,2.403423
0.410000,2.396872
0.412500,2.387383
0.415000,2.380397
0.417500,2.385852
0.420000,2.414904
