freqs [eV],Lambda [1/ps]
0.000000,0.067324
0.002500,0.069158
0.005000,0.074506
0.007500,0.082931
0.010000,0.093768
0.012500,0.106149
0.015000,0.118974
0.017500,0.130925
0.020000,0.140619
0.022500,0.146985
0.025000,0.149766
0.027500,0.149881
0.030000,0.149349
0.032500,0.150644
0.035000,0.155620
0.037500,0.164470
0.040000,0.175239
0.042500,0.184225
0.045000,0.187222
0.047500,0.181151
0.050000,0.165426
0.052500,0.142483
0.055000,0.117255
0.057500,0.095773
0.060000,0.083382
0.062500,0.083155
0.065000,0.094970
0.067500,0.115442
0.070000,0.138680
0.072500,0.157613
0.075000,0.165547
0.077500,0.157564
0.080000,0.131485
0.082500,0.088207
0.085000,0.031422
0.087500,-0.033154
0.090000,-0.098816
0.092500,-0.158958
0.095000,-0.208016
0.097500,-0.242185
0.100000,-0.259821
0.102500,-0.261514
0.105000,-0.249820
0.107500,-0.228662
0.110000,-0.202481
0.112500,-0.175278
0.115000,-0.149749
0.117500,-0.126742
0.120000,-0.105208
0.122500,-0.082675
0.125000,-0.056161
0.127500,-0.023296
0.130000,0.016587
0.132500,0.061702
0.135000,0.107644
0.137500,0.148001
0.140000,0.175739
0.142500,0.185083
0.145000,0.173354
0.147500,0.142127
0.150000,0.097204
0.152500,0.047337
0.155000,0.002052
0.157500,-0.030676
0.160000,-0.046179
0.162500,-0.043762
0.165000,-0.026246
0.167500,0.001252
0.170000,0.032786
0.172500,0.062793
0.175000,0.086837
0.177500,0.101882
0.180000,0.106266
0.182500,0.099559
0.185000,0.082426
0.187500,0.056541
0.190000,0.024505
0.192500,-0.010296
0.195000,-0.043989
0.197500,-0.072734
0.200000,-0.093452
0.202500,-0.104615
0.205000,-0.106846
0.207500,-0.103026
0.210000,-0.097737
0.212500,-0.096067
0.215000,-0.102111
0.217500,-0.117641
0.220000,-0.141416
0.222500,-0.169412
0.225000,-0.195882
0.227500,-0.214944
0.230000,-0.222198
0.232500,-0.215912
0.235000,-0.197452
0.237500,-0.170850
0.240000,-0.141636
0.242500,-0.115269
0.245000,-0.095653
0.247500,-0.084198
