# {'v': 0.051966811742134966, 'err': 0.00014560719738362563}
 1.0000000000000000e-03  5.1959751392444423e-02  1.4569811908949455e-04  9.9986413733200374e-01  6.9100859243236423e-06
 2.0000000000000000e-03  5.1942344789975163e-02  1.4587090754206169e-04  9.9952918119585221e-01  1.7561705681510480e-05
 3.0000000000000001e-03  5.1921263795397229e-02  1.4608817248515030e-04  9.9912351854557191e-01  2.5227676788666706e-05
 4.0000000000000001e-03  5.1896850564988856e-02  1.4615708975703400e-04  9.9865373351181774e-01  3.7613847364318402e-05
 5.0000000000000001e-03  5.1873727966026323e-02  1.4600179405683375e-04  9.9820878416458303e-01  4.1876512970041394e-05
 6.0000000000000001e-03  5.1852050325035329e-02  1.4635760451829123e-04  9.9779164021704669e-01  5.8904257614950792e-05
 7.0000000000000001e-03  5.1831486050929944e-02  1.4649156225649289e-04  9.9739592084508621e-01  6.7222067122065706e-05
 8.0000000000000002e-03  5.1808438365355890e-02  1.4641790205712803e-04  9.9695241305999405e-01  7.7437892948024507e-05
 9.0000000000000011e-03  5.1787388659461878e-02  1.4667072662653103e-04  9.9654735249944892e-01  8.3640471509171529e-05
 1.0000000000000000e-02  5.1769763789557104e-02  1.4690282948911097e-04  9.9620819623194057e-01  8.8071229244201317e-05
 1.0999999999999999e-02  5.1751705357111454e-02  1.4703936948072061e-04  9.9586069689841872e-01  8.9423064741409215e-05
 1.2000000000000000e-02  5.1733976474360857e-02  1.4715114647670673e-04  9.9551953910643076e-01  1.0265478120391193e-04
 1.3000000000000001e-02  5.1718096154423847e-02  1.4737808285381510e-04  9.9521395330263340e-01  1.1685670650835381e-04
 1.4000000000000000e-02  5.1705833466209591e-02  1.4745406214002288e-04  9.9497798176997321e-01  1.2055593868553855e-04
 1.4999999999999999e-02  5.1695553185878901e-02  1.4782143734086062e-04  9.9478015781298879e-01  1.2378353145022392e-04
 1.6000000000000000e-02  5.1685269475432227e-02  1.4783896947364160e-04  9.9458226785010817e-01  1.1903048095888360e-04
 1.7000000000000001e-02  5.1678883705322025e-02  1.4779204723161754e-04  9.9445938615126761e-01  1.1715574274124786e-04
 1.8000000000000002e-02  5.1673192300628147e-02  1.4784155606063881e-04  9.9434986616143028e-01  1.2343017202470736e-04
 1.9000000000000000e-02  5.1666677991017138e-02  1.4787134493822617e-04  9.9422451097044162e-01  1.2092396682202920e-04
 2.0000000000000000e-02  5.1660283774409482e-02  1.4804727736090394e-04  9.9410146673522115e-01  1.2235399422644982e-04
 2.1000000000000001e-02  5.1654700051404261e-02  1.4814296876201075e-04  9.9399401886959238e-01  1.2810586228343890e-04
 2.1999999999999999e-02  5.1652265864155958e-02  1.4828333615482241e-04  9.9394717768063545e-01  1.2885723383936035e-04
 2.3000000000000000e-02  5.1649895868563424e-02  1.4820508133770566e-04  9.9390157173497362e-01  1.2606865856318474e-04
 2.4000000000000000e-02  5.1646800172619398e-02  1.4824100511748360e-04  9.9384200110055820e-01  1.2939691357803339e-04
 2.5000000000000001e-02  5.1645743001013218e-02  1.4821405413935430e-04  9.9382165789360088e-01  1.2413120388196134e-04
 2.6000000000000002e-02  5.1645080319342472e-02  1.4836460086551512e-04  9.9380890587652437e-01  1.2234355462498216e-04
 2.7000000000000000e-02  5.1643264733192425e-02  1.4838216692535100e-04  9.9377396845994681e-01  1.2386061968573596e-04
 2.8000000000000001e-02  5.1644426241544202e-02  1.4841330610222459e-04  9.9379631942420332e-01  1.2273837298185306e-04
 2.9000000000000001e-02  5.1643995637562085e-02  1.4842122010876285e-04  9.9378803328988641e-01  1.2343476847206854e-04
 2.9999999999999999e-02  5.1644685614945819e-02  1.4835831525487339e-04  9.9380131055975551e-01  1.2290986880872433e-04
 3.1000000000000000e-02  5.1645560587617906e-02  1.4825380491124350e-04  9.9381814770336219e-01  1.1885471068747976e-04
 3.2000000000000001e-02  5.1645212867995616e-02  1.4843091794780657e-04  9.9381145651699476e-01  1.1936800381442999e-04
 3.3000000000000002e-02  5.1645452447304632e-02  1.4842305659834389e-04  9.9381606675381673e-01  1.1977644800097067e-04
 3.4000000000000002e-02  5.1646093312813661e-02  1.4837079876962915e-04  9.9382839896138431e-01  1.2083217511626627e-04
 3.5000000000000003e-02  5.1646212044942803e-02  1.4829849344110752e-04  9.9383068372978101e-01  1.2150474683289126e-04
 3.6000000000000004e-02  5.1646181858885226e-02  1.4823887796366035e-04  9.9383010285794060e-01  1.2001799426275852e-04
 3.6999999999999998e-02  5.1645807299805044e-02  1.4827692504719656e-04  9.9382289519852052e-01  1.1953739698459064e-04
 3.7999999999999999e-02  5.1644194174755700e-02  1.4829011867251789e-04  9.9379185375119550e-01  1.1741518357196123e-04
 3.9000000000000000e-02  5.1644314845879509e-02  1.4833519410742667e-04  9.9379417583176499e-01  1.1432889434438068e-04
 4.0000000000000001e-02  5.1644222775897683e-02  1.4814820870480541e-04  9.9379240412442449e-01  1.1280241350768665e-04
 4.1000000000000002e-02  5.1643731087704314e-02  1.4827452193197737e-04  9.9378294254352539e-01  1.1602297328679859e-04
 4.2000000000000003e-02  5.1643430940355034e-02  1.4832109409009862e-04  9.9377716679282568e-01  1.1679516980404507e-04
 4.3000000000000003e-02  5.1644119305331707e-02  1.4831407769298239e-04  9.9379041303506366e-01  1.1733854815797950e-04
 4.3999999999999997e-02  5.1643647931576692e-02  1.4821165670956898e-04  9.9378134236593441e-01  1.1618499473463097e-04
 4.4999999999999998e-02  5.1643812587843528e-02  1.4819377795783571e-04  9.9378451085484720e-01  1.1660716852469423e-04
 4.5999999999999999e-02  5.1643754337541453e-02  1.4814310799879323e-04  9.9378338994132331e-01  1.1405534462369662e-04
 4.7000000000000000e-02  5.1643369713718350e-02  1.4805857811697515e-04  9.9377598860554361e-01  1.1372784607563397e-04
 4.8000000000000001e-02  5.1643405551134780e-02  1.4811629554383230e-04  9.9377667822676974e-01  1.1544286339386066e-04
 4.9000000000000002e-02  5.1643647750673732e-02  1.4816961729938709e-04  9.9378133888480957e-01  1.1553129235483532e-04
 5.0000000000000003e-02  5.1643741854301463e-02  1.4815984808036790e-04  9.9378314972570159e-01  1.1560161468623856e-04
 5.1000000000000004e-02  5.1644194525907308e-02  1.4818780929517738e-04  9.9379186050842372e-01  1.1586582474066151e-04
 5.2000000000000005e-02  5.1643911345804552e-02  1.4822155227278130e-04  9.9378641125931144e-01  1.1524147806592931e-04
 5.2999999999999999e-02  5.1644411222652904e-02  1.4828817940904551e-04  9.9379603041491460e-01  1.1677630184754106e-04
 5.3999999999999999e-02  5.1644434860362222e-02  1.4830141556936889e-04  9.9379648527655662e-01  1.1703685997043206e-04
 5.5000000000000000e-02  5.1644183509751161e-02  1.4832374024003838e-04  9.9379164852397095e-01  1.1670060517238837e-04
