# {'v': 0.06361184192117081, 'err': 0.0003573880733183631}
 1.0000000000000002e-03  6.3604011288190890e-02  3.5736865611275072e-04  9.9987689976043104e-01  1.1215904009722610e-05
 2.0000000000000005e-03  6.3582483681745947e-02  3.5722661090736640e-04  9.9953847839430210e-01  3.0788343125103103e-05
 3.0000000000000009e-03  6.3555558012080404e-02  3.5736290770626417e-04  9.9911519762059153e-01  4.4950999619663576e-05
 4.0000000000000010e-03  6.3529171075287050e-02  3.5770800163593595e-04  9.9870038591263866e-01  7.3397000972133847e-05
 5.0000000000000010e-03  6.3497995924462619e-02  3.5795416395390992e-04  9.9821030183579229e-01  8.4405024660590412e-05
 6.0000000000000019e-03  6.3463290894109556e-02  3.5778309513180638e-04  9.9766472684055685e-01  1.2903142186411503e-04
 7.0000000000000019e-03  6.3441179223715241e-02  3.5854427898764367e-04  9.9731712378856985e-01  1.4315960670257624e-04
 8.0000000000000019e-03  6.3415594826490104e-02  3.5874418684887327e-04  9.9691492827823003e-01  1.5365442617434969e-04
 9.0000000000000028e-03  6.3394274025022110e-02  3.5912040573081043e-04  9.9657975795735776e-01  1.6571930388300490e-04
 1.0000000000000002e-02  6.3371533211110651e-02  3.5944966146169642e-04  9.9622226455322649e-01  1.6651668025633595e-04
 1.1000000000000003e-02  6.3350723542356158e-02  3.5976855165035344e-04  9.9589512941413905e-01  1.6915400397727993e-04
 1.2000000000000004e-02  6.3338530015768349e-02  3.5940815081182551e-04  9.9570344298878888e-01  1.7767549464573504e-04
 1.3000000000000003e-02  6.3322454756860880e-02  3.5894004763601382e-04  9.9545073439834453e-01  1.8576213514914449e-04
 1.4000000000000004e-02  6.3304574420701740e-02  3.5884128439905920e-04  9.9516964937362073e-01  2.0475467356460922e-04
 1.5000000000000003e-02  6.3292438112910257e-02  3.5929339994672510e-04  9.9497886244739830e-01  2.0698696189869856e-04
 1.6000000000000004e-02  6.3282172985342680e-02  3.5975376225436302e-04  9.9481749111687945e-01  2.0795470687651215e-04
 1.7000000000000005e-02  6.3271698573487231e-02  3.5980056390696140e-04  9.9465282976548475e-01  2.1020411913644718e-04
 1.8000000000000006e-02  6.3268673245343993e-02  3.5995072795345239e-04  9.9460527056814241e-01  2.1250823219293714e-04
 1.9000000000000003e-02  6.3264237099864271e-02  3.5991862464093319e-04  9.9453553283778051e-01  2.2448043985363251e-04
 2.0000000000000004e-02  6.3260400831075356e-02  3.5993263291276390e-04  9.9447522537500221e-01  2.2676607225798463e-04
 2.1000000000000005e-02  6.3256369114882860e-02  3.5965041627433834e-04  9.9441184541192096e-01  2.2443118306898885e-04
 2.2000000000000006e-02  6.3255439286018178e-02  3.5948839184616580e-04  9.9439722818285481e-01  2.1874174265002714e-04
 2.3000000000000007e-02  6.3254980355766072e-02  3.5983221592584495e-04  9.9439001364169011e-01  2.0994954113627508e-04
 2.4000000000000007e-02  6.3253144742676432e-02  3.5952672653622424e-04  9.9436115717355134e-01  2.1124763697633555e-04
 2.5000000000000005e-02  6.3251012805025347e-02  3.5997327814202669e-04  9.9432764238154570e-01  2.0999276371738354e-04
 2.6000000000000006e-02  6.3251007725481395e-02  3.6023197489807457e-04  9.9432756252937049e-01  2.2105608487058511e-04
 2.7000000000000007e-02  6.3250337303960777e-02  3.6020972558945962e-04  9.9431702327283622e-01  2.2482793175158873e-04
 2.8000000000000008e-02  6.3252098137371246e-02  3.6034738147369889e-04  9.9434470417873821e-01  2.2376490734773825e-04
 2.9000000000000008e-02  6.3251151880921161e-02  3.6016365344550901e-04  9.9432982870238806e-01  2.2685691627519973e-04
 3.0000000000000006e-02  6.3253452670332819e-02  3.6040481581044024e-04  9.9436599790205549e-01  2.3146376511010017e-04
 3.1000000000000007e-02  6.3254793235789850e-02  3.6025454419904050e-04  9.9438707205140475e-01  2.3005244447386362e-04
 3.2000000000000008e-02  6.3254882397611817e-02  3.6020608005984240e-04  9.9438847370586525e-01  2.3406540424095705e-04
 3.3000000000000008e-02  6.3252675910023551e-02  3.6021159185843865e-04  9.9435378696324583e-01  2.2789125546777221e-04
 3.4000000000000009e-02  6.3255550929971815e-02  3.6012657494652648e-04  9.9439898326414577e-01  2.3011338992282227e-04
 3.5000000000000010e-02  6.3254904227938280e-02  3.6008284754580563e-04  9.9438881688609404e-01  2.3200956551160080e-04
 3.6000000000000011e-02  6.3254862404849635e-02  3.6000513759789363e-04  9.9438815941277803e-01  2.2995085988435757e-04
 3.7000000000000012e-02  6.3253734002872250e-02  3.6003540073817662e-04  9.9437042054618807e-01  2.2693886414639351e-04
 3.8000000000000006e-02  6.3254294236082267e-02  3.6003878816626080e-04  9.9437922760463970e-01  2.2540332874042537e-04
 3.9000000000000007e-02  6.3253717612084565e-02  3.6009821462367977e-04  9.9437016287737678e-01  2.2980036602043689e-04
 4.0000000000000008e-02  6.3252887796098431e-02  3.5998483797115117e-04  9.9435711788510694e-01  2.2710334496814445e-04
 4.1000000000000009e-02  6.3252356201256174e-02  3.5988893322695090e-04  9.9434876103163128e-01  2.2753786906707458e-04
 4.2000000000000010e-02  6.3256444913853627e-02  3.5985986752815427e-04  9.9441303699777162e-01  2.2548809361057614e-04
 4.3000000000000010e-02  6.3255626056258021e-02  3.5992141787874010e-04  9.9440016427516409e-01  2.2729861119242533e-04
 4.4000000000000011e-02  6.3254691843424360e-02  3.5989291329282147e-04  9.9438547812860012e-01  2.2827337682431679e-04
 4.5000000000000012e-02  6.3257002920462019e-02  3.5996015099717130e-04  9.9442180905328104e-01  2.2910319774770423e-04
 4.6000000000000013e-02  6.3256176087181176e-02  3.5996691044384502e-04  9.9440881095016265e-01  2.2744353432179153e-04
 4.7000000000000014e-02  6.3259046393859514e-02  3.5974060760384180e-04  9.9445393315684072e-01  2.2490138312068991e-04
 4.8000000000000015e-02  6.3259410618658626e-02  3.5998257698354971e-04  9.9445965889576149e-01  2.2575710146728535e-04
 4.9000000000000009e-02  6.3259399305458180e-02  3.5996191855641149e-04  9.9445948104836546e-01  2.2489714684205560e-04
 5.0000000000000010e-02  6.3259449985078486e-02  3.5995801955245976e-04  9.9446027774940060e-01  2.2323372488772256e-04
 5.1000000000000011e-02  6.3259449985078486e-02  3.5995801955245976e-04  9.9446027774940060e-01  2.2323372488772256e-04
 5.2000000000000011e-02  6.3259943114325617e-02  3.6008376758164503e-04  9.9446802991051142e-01  2.2422636988020720e-04
 5.3000000000000012e-02  6.3260705194976299e-02  3.6003849178235943e-04  9.9448001008004694e-01  2.2359208193309260e-04
 5.4000000000000013e-02  6.3259480714547178e-02  3.6002995010895916e-04  9.9446076082720125e-01  2.2572993342073649e-04
 5.5000000000000014e-02  6.3259269882293440e-02  3.6002329145543732e-04  9.9445744647177037e-01  2.2567490869083924e-04
 5.6000000000000015e-02  6.3259287174016687e-02  3.6002347153977484e-04  9.9445771830359797e-01  2.2578581527829883e-04
 5.7000000000000016e-02  6.3260348599934221e-02  3.6004300049541637e-04  9.9447440428352685e-01  2.2467045685664526e-04
 5.8000000000000017e-02  6.3260416467802297e-02  3.6002599641314582e-04  9.9447547118971957e-01  2.2469446623837763e-04
 5.9000000000000011e-02  6.3260939450288489e-02  3.6007570401023798e-04  9.9448369265400038e-01  2.2572454696213393e-04
 6.0000000000000012e-02  6.3261424935608213e-02  3.6013398433386084e-04  9.9449132464994738e-01  2.2494400345777975e-04
 6.1000000000000013e-02  6.3261424935608213e-02  3.6013398433386084e-04  9.9449132464994738e-01  2.2494400345777975e-04
 6.2000000000000013e-02  6.3261928419173163e-02  3.6015667791462481e-04  9.9449923958449016e-01  2.2591858287078007e-04
 6.3000000000000014e-02  6.3261698636897387e-02  3.6015213936834334e-04  9.9449562732820518e-01  2.2626094808479697e-04
 6.4000000000000015e-02  6.3260707328690477e-02  3.6012591700806485e-04  9.9448004362276654e-01  2.2514168271931648e-04
