# {'v': 0.06434524072462613, 'err': 0.0003660207880920195}
 1.0000000000000000e-03  6.4331005445027026e-02  3.6600045261388420e-04  9.9977876717160741e-01  1.9945327855264377e-05
 2.0000000000000000e-03  6.4291981932108222e-02  3.6661107048447408e-04  9.9917229632031623e-01  5.0887602149704511e-05
 3.0000000000000001e-03  6.4235246051959224e-02  3.6624151556155493e-04  9.9829055464820393e-01  8.6681314324881206e-05
 4.0000000000000001e-03  6.4181089751184570e-02  3.6620585248752820e-04  9.9744890264465602e-01  1.0945273285193531e-04
 5.0000000000000001e-03  6.4118980417381288e-02  3.6580088367459249e-04  9.9648365124293869e-01  1.5022787976762736e-04
 6.0000000000000001e-03  6.4056298004434700e-02  3.6595956212887639e-04  9.9550949352372453e-01  1.7475658186577134e-04
 7.0000000000000001e-03  6.3990072967700706e-02  3.6678085243431170e-04  9.9448027930386618e-01  2.2259213357767141e-04
 8.0000000000000002e-03  6.3932562667399148e-02  3.6755745741892350e-04  9.9358650224042055e-01  2.4150338389777751e-04
 9.0000000000000011e-03  6.3867470460264156e-02  3.6814470623430280e-04  9.9257489351222328e-01  2.5182197900823863e-04
 1.0000000000000000e-02  6.3808965283903743e-02  3.6922020044986674e-04  9.9166565491583980e-01  3.0396559577014124e-04
 1.0999999999999999e-02  6.3753756066584386e-02  3.6867881670989800e-04  9.9080763936258964e-01  3.2538548976156044e-04
 1.2000000000000000e-02  6.3683765722109514e-02  3.6961007745349943e-04  9.8971990787403397e-01  3.4726879903890809e-04
 1.3000000000000001e-02  6.3635371159764129e-02  3.7002072975947668e-04  9.8896779999782758e-01  3.6374010590080167e-04
 1.4000000000000000e-02  6.3588533874670811e-02  3.7163836951926695e-04  9.8823989402427215e-01  3.6152112980319820e-04
 1.4999999999999999e-02  6.3533576497466507e-02  3.7231238613750855e-04  9.8738579235979163e-01  3.7014475066504107e-04
 1.6000000000000000e-02  6.3490244018106712e-02  3.7160304143602217e-04  9.8671235515026678e-01  3.7055846557017437e-04
 1.7000000000000001e-02  6.3456622877610891e-02  3.7176190076923380e-04  9.8618984345993510e-01  4.0006450259456882e-04
 1.8000000000000002e-02  6.3426032201218743e-02  3.7117069717488947e-04  9.8571442871212089e-01  4.1659015318448451e-04
 1.9000000000000000e-02  6.3388369751556151e-02  3.7097455350342050e-04  9.8512911036940498e-01  4.3881394413630123e-04
 2.0000000000000000e-02  6.3355822881649010e-02  3.7120114768901324e-04  9.8462329409549543e-01  4.3718619351565001e-04
 2.1000000000000001e-02  6.3323909842239706e-02  3.7257988579419391e-04  9.8412732828590466e-01  4.5295591788645895e-04
 2.1999999999999999e-02  6.3296850431702883e-02  3.7287252628614141e-04  9.8370679352323853e-01  4.7724374140784183e-04
 2.3000000000000000e-02  6.3276640823570512e-02  3.7267717218033945e-04  9.8339271266963102e-01  4.8303269858446506e-04
 2.4000000000000000e-02  6.3256191046086124e-02  3.7383003498794724e-04  9.8307489930450742e-01  5.0302922343439392e-04
 2.5000000000000001e-02  6.3237829366717790e-02  3.7419613046152356e-04  9.8278953741664199e-01  4.9802033739809531e-04
 2.6000000000000002e-02  6.3213263433329420e-02  3.7601969438508031e-04  9.8240775419364490e-01  5.3854291258145293e-04
 2.7000000000000000e-02  6.3199444788853976e-02  3.7618514575086251e-04  9.8219299636043411e-01  5.4583240313637075e-04
