# {'v': 0.03455523287225041, 'err': 5.836361425417263e-05}
 1.0000000000000000e-03  3.4554159547177603e-02  5.8359516770717650e-05  9.9996893885575089e-01  1.3444600676311591e-06
 2.0000000000000000e-03  3.4551282553321558e-02  5.8365715893470719e-05  9.9988568102135345e-01  3.8603947606732514e-06
 3.0000000000000001e-03  3.4546975251879233e-02  5.8369441410798277e-05  9.9976103126256732e-01  5.9974276009047842e-06
 4.0000000000000001e-03  3.4541770151201176e-02  5.8401911915441121e-05  9.9961039993279732e-01  9.3912086913766987e-06
 5.0000000000000001e-03  3.4536336310482051e-02  5.8376894408285876e-05  9.9945314905449434e-01  1.1472355039889364e-05
 6.0000000000000001e-03  3.4530222215189067e-02  5.8444506407036623e-05  9.9927621216868068e-01  1.6751412603448159e-05
 7.0000000000000001e-03  3.4525042398044409e-02  5.8445324674962100e-05  9.9912631252355866e-01  2.0118762052922680e-05
 8.0000000000000002e-03  3.4519496381828427e-02  5.8485813832351255e-05  9.9896581537869822e-01  2.1945573865550136e-05
 9.0000000000000011e-03  3.4514476143593750e-02  5.8504683118180899e-05  9.9882053381589597e-01  2.3354977921031395e-05
 1.0000000000000000e-02  3.4509653237126285e-02  5.8542511075880980e-05  9.9868096287203068e-01  2.4870166262621401e-05
 1.0999999999999999e-02  3.4504103448447829e-02  5.8530493213374910e-05  9.9852035655521110e-01  2.5555850163315755e-05
 1.2000000000000000e-02  3.4499611556922091e-02  5.8590912710559495e-05  9.9839036491133060e-01  2.8866735840100896e-05
 1.3000000000000001e-02  3.4494708810537449e-02  5.8590660716183628e-05  9.9824848346597128e-01  3.1471697533135003e-05
 1.4000000000000000e-02  3.4490931519497836e-02  5.8600048245400271e-05  9.9813917177203537e-01  3.0696695081778937e-05
 1.4999999999999999e-02  3.4487307221376273e-02  5.8623302894115643e-05  9.9803428756723311e-01  2.9503522966960425e-05
 1.6000000000000000e-02  3.4484427858616939e-02  5.8623293687941897e-05  9.9795096117872417e-01  2.9264420167848173e-05
 1.7000000000000001e-02  3.4481705929822498e-02  5.8639776916053679e-05  9.9787219079958922e-01  2.9243012629723162e-05
 1.8000000000000002e-02  3.4479314268241947e-02  5.8700030073058990e-05  9.9780297808181095e-01  3.0587722577242517e-05
 1.9000000000000000e-02  3.4476490538231222e-02  5.8755895626982282e-05  9.9772126165926023e-01  3.1483894321004523e-05
 2.0000000000000000e-02  3.4473940216874867e-02  5.8740364855592946e-05  9.9764745745814887e-01  3.1752934876864491e-05
 2.1000000000000001e-02  3.4471816494871410e-02  5.8719015946896288e-05  9.9758599869121456e-01  2.8848273347039870e-05
 2.1999999999999999e-02  3.4470470182822142e-02  5.8730855839610757e-05  9.9754703752853779e-01  3.0572745536587487e-05
 2.3000000000000000e-02  3.4469332296585033e-02  5.8736879405431459e-05  9.9751410803732832e-01  3.0755718620702244e-05
 2.4000000000000000e-02  3.4469037789743522e-02  5.8697575498672410e-05  9.9750558525171718e-01  3.0251749505738163e-05
 2.5000000000000001e-02  3.4467638358751461e-02  5.8634328244895987e-05  9.9746508687055357e-01  3.1732401193974317e-05
 2.6000000000000002e-02  3.4466520836855120e-02  5.8647112171240479e-05  9.9743274670660576e-01  3.3272632568998087e-05
 2.7000000000000000e-02  3.4465400405857972e-02  5.8612374930054587e-05  9.9740032235567488e-01  3.3913742311284529e-05
 2.8000000000000001e-02  3.4465057930634167e-02  5.8611132101158793e-05  9.9739041140455875e-01  3.3536332412005256e-05
 2.9000000000000001e-02  3.4464765801047466e-02  5.8615757456798903e-05  9.9738195741474533e-01  3.2989762803920153e-05
 2.9999999999999999e-02  3.4464162932761749e-02  5.8611701075183846e-05  9.9736451090272371e-01  3.3084332580396407e-05
 3.1000000000000000e-02  3.4463900478875271e-02  5.8643641399217186e-05  9.9735691570325136e-01  3.3430933212214600e-05
 3.2000000000000001e-02  3.4463809588709447e-02  5.8617338717517967e-05  9.9735428541665594e-01  3.2826382846547535e-05
 3.3000000000000002e-02  3.4463627538872672e-02  5.8623416548252520e-05  9.9734901704420864e-01  3.2930261106622419e-05
 3.4000000000000002e-02  3.4463158829200230e-02  5.8643599004375589e-05  9.9733545297204118e-01  3.4286018913847122e-05
