freqs [eV],Lambda [1/ps]
0.000000,0.001383
0.002500,0.001605
0.005000,0.002298
0.007500,0.003528
0.010000,0.005371
0.012500,0.007861
0.015000,0.010931
0.017500,0.014360
0.020000,0.017764
0.022500,0.020620
0.025000,0.022361
0.027500,0.022495
0.030000,0.020741
0.032500,0.017119
0.035000,0.011980
0.037500,0.005951
0.040000,-0.000170
0.042500,-0.005554
0.045000,-0.009461
0.047500,-0.011325
0.050000,-0.010798
0.052500,-0.007764
0.055000,-0.002365
0.057500,0.004963
0.060000,0.013457
0.062500,0.022042
0.065000,0.029463
0.067500,0.034543
0.070000,0.036501
0.072500,0.035236
0.075000,0.031429
0.077500,0.026391
0.080000,0.021705
0.082500,0.018753
0.085000,0.018327
0.087500,0.020423
0.090000,0.024298
0.092500,0.028741
0.095000,0.032451
0.097500,0.034407
0.100000,0.034102
0.102500,0.031612
0.105000,0.027491
0.107500,0.022572
0.110000,0.017730
0.112500,0.013689
0.115000,0.010900
0.117500,0.009516
0.120000,0.009442
0.122500,0.010459
0.125000,0.012348
0.127500,0.014980
0.130000,0.018303
0.132500,0.022247
0.135000,0.026595
0.137500,0.030916
0.140000,0.034631
0.142500,0.037211
0.145000,0.038404
0.147500,0.038393
0.150000,0.037775
0.152500,0.037375
0.155000,0.037963
0.157500,0.040006
0.160000,0.043526
0.162500,0.048115
0.165000,0.053061
0.167500,0.057553
0.170000,0.060900
0.172500,0.062737
0.175000,0.063139
0.177500,0.062603
0.180000,0.061848
0.182500,0.061493
0.185000,0.061721
0.187500,0.062077
0.190000,0.061537
0.192500,0.058835
0.195000,0.052912
0.197500,0.043325
0.200000,0.030425
0.202500,0.015280
0.205000,-0.000597
0.207500,-0.015564
0.210000,-0.028117
0.212500,-0.037051
0.215000,-0.041550
0.217500,-0.041254
0.220000,-0.036319
0.222500,-0.027446
0.225000,-0.015841
0.227500,-0.003063
0.230000,0.009211
0.232500,0.019472
0.235000,0.026632
0.237500,0.030190
0.240000,0.030274
0.242500,0.027546
0.245000,0.023006
0.247500,0.017713
0.250000,0.012495
0.252500,0.007712
0.255000,0.003134
0.257500,-0.001981
0.260000,-0.008620
0.262500,-0.017585
0.265000,-0.029069
0.267500,-0.042380
0.270000,-0.055976
0.272500,-0.067820
0.275000,-0.075958
0.277500,-0.079099
0.280000,-0.076974
0.282500,-0.070356
0.285000,-0.060756
0.287500,-0.049941
0.290000,-0.039462
0.292500,-0.030354
0.295000,-0.023061
0.297500,-0.017556
0.300000,-0.013539
0.302500,-0.010616
0.305000,-0.008388
0.307500,-0.006462
0.310000,-0.004418
0.312500,-0.001832
0.315000,0.001634
0.317500,0.006100
0.320000,0.011355
0.322500,0.016867
0.325000,0.021941
0.327500,0.025980
0.330000,0.028721
0.332500,0.030355
0.335000,0.031427
0.337500,0.032577
0.340000,0.034225
0.342500,0.036350
0.345000,0.038463
0.347500,0.039786
0.350000,0.039540
0.352500,0.037210
0.355000,0.032684
0.357500,0.026202
0.360000,0.018197
0.362500,0.009116
0.365000,-0.000665
0.367500,-0.010813
0.370000,-0.020922
0.372500,-0.030431
0.375000,-0.038633
0.377500,-0.044802
0.380000,-0.048376
0.382500,-0.049116
0.385000,-0.047171
0.387500,-0.043024
0.390000,-0.037358
0.392500,-0.030903
0.395000,-0.024310
0.397500,-0.018092
0.400000,-0.012612
0.402500,-0.008116
0.405000,-0.004748
0.407500,-0.002555
0.410000,-0.001467
0.412500,-0.001286
0.415000,-0.001693
0.417500,-0.002297
0.420000,-0.002700
0.422500,-0.002567
0.425000,-0.001690
0.427500,-0.000020
0.430000,0.002315
0.432500,0.005024
0.435000,0.007689
0.437500,0.009861
0.440000,0.011179
0.442500,0.011498
0.445000,0.010968
0.447500,0.009998
0.450000,0.009109
0.452500,0.008726
0.455000,0.008975
0.457500,0.009605
0.460000,0.010053
0.462500,0.009618
0.465000,0.007687
0.467500,0.003904
0.470000,-0.001765
0.472500,-0.009054
0.475000,-0.017477
0.477500,-0.026411
0.480000,-0.035143
0.482500,-0.042915
0.485000,-0.048969
