freqs [eV],Lambda [1/ps]
0.000000,-0.028094
0.002500,-0.029016
0.005000,-0.031820
0.007500,-0.036628
0.010000,-0.043627
0.012500,-0.053031
0.015000,-0.064983
0.017500,-0.079393
0.020000,-0.095740
0.022500,-0.112910
0.025000,-0.129182
0.027500,-0.142442
0.030000,-0.150650
0.032500,-0.152444
0.035000,-0.147668
0.037500,-0.137622
0.040000,-0.124863
0.042500,-0.112625
0.045000,-0.104024
0.047500,-0.101331
0.050000,-0.105536
0.052500,-0.116294
0.055000,-0.132188
0.057500,-0.151141
0.060000,-0.170805
0.062500,-0.188829
0.065000,-0.202995
0.067500,-0.211325
0.070000,-0.212261
0.072500,-0.204983
0.075000,-0.189799
0.077500,-0.168430
0.080000,-0.143992
0.082500,-0.120512
0.085000,-0.102031
0.087500,-0.091529
0.090000,-0.090040
0.092500,-0.096267
0.095000,-0.106843
0.097500,-0.117154
0.100000,-0.122462
0.102500,-0.118997
0.105000,-0.104743
0.107500,-0.079760
0.110000,-0.046046
0.112500,-0.007047
0.115000,0.033026
0.117500,0.069925
0.120000,0.100069
0.122500,0.121133
0.125000,0.132461
0.127500,0.135139
0.130000,0.131642
0.132500,0.125085
0.135000,0.118314
0.137500,0.113181
0.140000,0.110261
0.142500,0.109067
0.145000,0.108537
0.147500,0.107515
0.150000,0.105000
0.152500,0.100185
0.155000,0.092439
0.157500,0.081383
0.160000,0.067110
0.162500,0.050415
0.165000,0.032843
0.167500,0.016456
0.170000,0.003326
0.172500,-0.005057
0.175000,-0.008256
0.177500,-0.007055
0.180000,-0.003307
0.182500,0.000486
0.185000,0.001712
0.187500,-0.001831
0.190000,-0.011522
0.192500,-0.027672
0.195000,-0.049487
0.197500,-0.075241
0.200000,-0.102650
0.202500,-0.129362
0.205000,-0.153404
0.207500,-0.173412
0.210000,-0.188538
0.212500,-0.198109
0.215000,-0.201259
0.217500,-0.196827
0.220000,-0.183677
0.222500,-0.161335
0.225000,-0.130631
0.227500,-0.093948
0.230000,-0.054876
0.232500,-0.017348
0.235000,0.015356
0.237500,0.041308
0.240000,0.060027
0.242500,0.071981
0.245000,0.077810
0.247500,0.077658
0.250000,0.070932
0.252500,0.056567
0.255000,0.033599
0.257500,0.001803
0.260000,-0.037879
0.262500,-0.083211
0.265000,-0.130833
0.267500,-0.176647
0.270000,-0.216349
0.272500,-0.246028
0.275000,-0.262750
0.277500,-0.264997
0.280000,-0.252837
0.282500,-0.227766
0.285000,-0.192248
0.287500,-0.149125
