# {'v': 0.018325404742211157, 'err': 0.0001032894660134163}
 1.0000000000000000e-03  1.8321752127624037e-02  1.0333077035308176e-04  9.9980068027754354e-01  1.5506287258671088e-05
 2.0000000000000000e-03  1.8311784621800893e-02  1.0353865690596563e-04  9.9925676291455157e-01  5.7856611058024834e-05
 3.0000000000000001e-03  1.8297396789290793e-02  1.0339107239413709e-04  9.9847163250611048e-01  8.6744828895973745e-05
 4.0000000000000001e-03  1.8276515274866800e-02  1.0361658303747705e-04  9.9733214801898784e-01  1.2291142051886001e-04
 5.0000000000000001e-03  1.8252666068653653e-02  1.0389213904048759e-04  9.9603071939852128e-01  1.7427471186418786e-04
 6.0000000000000001e-03  1.8229656279639218e-02  1.0437853602528176e-04  9.9477509698045630e-01  2.2023114002739285e-04
 7.0000000000000001e-03  1.8193936719713203e-02  1.0507412396628128e-04  9.9282591438784829e-01  2.8678379929705967e-04
 8.0000000000000002e-03  1.8155438128904820e-02  1.0502739211493787e-04  9.9072508270909665e-01  2.9990715385643521e-04
 9.0000000000000011e-03  1.8116805658370885e-02  1.0547348798644906e-04  9.8861694534037881e-01  3.2797198451106684e-04
 1.0000000000000000e-02  1.8077873708323821e-02  1.0525588737020815e-04  9.8649246565795257e-01  4.1057089244817132e-04
 1.0999999999999999e-02  1.8026799285417783e-02  1.0525758980783168e-04  9.8370538271902064e-01  4.9799420007698837e-04
 1.2000000000000000e-02  1.7978567707508743e-02  1.0530104751164937e-04  9.8107343114209633e-01  5.7480498297628961e-04
 1.3000000000000001e-02  1.7920991729954393e-02  1.0530905318348518e-04  9.7793156451681362e-01  6.4489759219229419e-04
 1.4000000000000000e-02  1.7867928959802559e-02  1.0555025435340857e-04  9.7503597934975816e-01  6.8378638382927287e-04
 1.4999999999999999e-02  1.7814147265549071e-02  1.0568322453147646e-04  9.7210116317461503e-01  6.9685776813248194e-04
 1.6000000000000000e-02  1.7754007969841529e-02  1.0670865154773263e-04  9.6881941870274435e-01  7.9027928800695451e-04
 1.7000000000000001e-02  1.7698151926229491e-02  1.0615387117045074e-04  9.6577140724554711e-01  8.9659108162419847e-04
 1.8000000000000002e-02  1.7638742843369755e-02  1.0639622517388221e-04  9.6252950979796204e-01  9.8883625220331302e-04
 1.9000000000000000e-02  1.7573539253514195e-02  1.0685873002557389e-04  9.5897141158551891e-01  1.0040165804692050e-03
 2.0000000000000000e-02  1.7509859578676425e-02  1.0680330944668735e-04  9.5549647197389387e-01  1.0197905531249866e-03
 2.1000000000000001e-02  1.7457999419398615e-02  1.0696441242227263e-04  9.5266651214450171e-01  1.0893806120924143e-03
 2.1999999999999999e-02  1.7391681726145847e-02  1.0750001408793687e-04  9.4904761836367246e-01  1.2209095441729420e-03
 2.3000000000000000e-02  1.7336786290964544e-02  1.0746655508551185e-04  9.4605202639975494e-01  1.1867275249118922e-03
 2.4000000000000000e-02  1.7274808085306317e-02  1.0807601668147148e-04  9.4266993435157953e-01  1.2260316310691208e-03
 2.5000000000000001e-02  1.7214432947455140e-02  1.0851557663509333e-04  9.3937532019704983e-01  1.2786029753171320e-03
 2.6000000000000002e-02  1.7168494165225624e-02  1.0961156755038189e-04  9.3686848431125347e-01  1.3723451041126630e-03
 2.7000000000000000e-02  1.7105518601703517e-02  1.1016094941451245e-04  9.3343196738799850e-01  1.4374364324642981e-03
 2.8000000000000001e-02  1.7067690763554914e-02  1.1097679930133838e-04  9.3136773804732420e-01  1.4580527791961816e-03
 2.9000000000000001e-02  1.6999395958869002e-02  1.1192569157921178e-04  9.2764095516603806e-01  1.5392786042383525e-03
 2.9999999999999999e-02  1.6955166016284128e-02  1.1156123230316889e-04  9.2522736904299907e-01  1.6291071964023263e-03
 3.1000000000000000e-02  1.6904066050392269e-02  1.1155125252064588e-04  9.2243889224749598e-01  1.6773417942562887e-03
 3.2000000000000001e-02  1.6863339701420347e-02  1.1156215072688053e-04  9.2021649391333460e-01  1.6818455581719995e-03
 3.3000000000000002e-02  1.6835385434623387e-02  1.1226772454646448e-04  9.1869105602040946e-01  1.7037298889213074e-03
 3.4000000000000002e-02  1.6793615648618029e-02  1.1077842990630195e-04  9.1641171831447898e-01  1.7236201804121350e-03
 3.5000000000000003e-02  1.6772703971412374e-02  1.1022634951057806e-04  9.1527058787289661e-01  1.7027535738679050e-03
 3.6000000000000004e-02  1.6737787802029121e-02  1.0906184130320031e-04  9.1336524554215803e-01  1.7198839537291737e-03
 3.6999999999999998e-02  1.6701353372715212e-02  1.0881042359396158e-04  9.1137705320335605e-01  1.6863518621669309e-03
 3.7999999999999999e-02  1.6674391713739259e-02  1.0847906323728999e-04  9.0990578098016484e-01  1.6946241867961877e-03
 3.9000000000000000e-02  1.6641346003858332e-02  1.0927361656547147e-04  9.0810250785491653e-01  1.7233083822954048e-03
 4.0000000000000001e-02  1.6619247438357951e-02  1.0943400029020050e-04  9.0689661004194877e-01  1.7769250017229702e-03
 4.1000000000000002e-02  1.6605134518671988e-02  1.1089248757501893e-04  9.0612648136623908e-01  1.8403504076282024e-03
 4.2000000000000003e-02  1.6583974028508235e-02  1.1027537778749853e-04  9.0497177343692325e-01  1.8009960550273096e-03
 4.3000000000000003e-02  1.6562737206412218e-02  1.1121296703984267e-04  9.0381290014627780e-01  1.8671863917513597e-03
 4.3999999999999997e-02  1.6548589465267830e-02  1.1013711776002152e-04  9.0304087129652477e-01  1.8360181681669797e-03
 4.4999999999999998e-02  1.6540397530994819e-02  1.1123064464539002e-04  9.0259384519324093e-01  1.8845478688830270e-03
 4.5999999999999999e-02  1.6525939772879875e-02  1.1095903335615403e-04  9.0180489901069671e-01  1.8804387215303241e-03
