freqs [eV],Lambda [1/ps]
0.452500,3.170499
0.455000,3.113138
0.457500,3.097003
0.460000,3.122913
0.462500,3.178359
0.465000,3.240876
0.467500,3.284791
0.470000,3.289262
0.472500,3.245020
0.475000,3.157557
0.477500,3.045626
0.480000,2.935472
0.482500,2.852617
0.485000,2.813888
0.487500,2.822281
0.490000,2.866297
0.492500,2.923893
0.495000,2.969593
0.497500,2.982307
0.500000,2.951272
0.502500,2.878384
0.505000,2.776563
0.507500,2.665191
0.510000,2.564409
0.512500,2.490036
0.515000,2.450259
0.517500,2.444506
0.520000,2.464368
0.522500,2.496133
0.525000,2.524402
0.527500,2.536065
0.530000,2.523768
0.532500,2.487967
0.535000,2.436995
0.537500,2.385087
0.540000,2.348959
0.542500,2.343894
0.545000,2.380315
0.547500,2.461477
0.550000,2.582603
0.552500,2.731443
0.555000,2.890148
0.557500,3.038200
0.560000,3.155966
0.562500,3.228235
0.565000,3.246943
0.567500,3.212443
0.570000,3.133002
0.572500,3.022689
0.575000,2.898214
0.577500,2.775501
0.580000,2.666823
0.582500,2.579129
0.585000,2.513919
0.587500,2.468566
0.590000,2.438595
0.592500,2.420088
0.595000,2.411405
0.597500,2.413671
0.600000,2.429935
0.602500,2.463396
0.605000,2.515375
0.607500,2.583752
0.610000,2.662442
0.612500,2.742211
0.615000,2.812759
0.617500,2.865603
0.620000,2.896850
0.622500,2.908791
0.625000,2.909430
0.627500,2.909787
0.630000,2.919794
0.632500,2.944337
0.635000,2.981151
0.637500,3.021553
0.640000,3.053816
0.642500,3.067817
0.645000,3.059079
0.647500,3.030652
0.650000,2.992221
0.652500,2.956936
0.655000,2.937194
0.657500,2.940763
0.660000,2.968343
0.662500,3.013138
0.665000,3.062469
0.667500,3.100994
0.670000,3.114675
0.672500,3.094390
0.675000,3.038138
0.677500,2.951163
0.680000,2.844084
0.682500,2.729801
0.685000,2.620349
0.687500,2.524750
0.690000,2.448315
0.692500,2.393186
0.695000,2.359384
0.697500,2.345652
0.700000,2.349697
0.702500,2.367956
0.705000,2.395346
0.707500,2.425510
0.710000,2.451775
0.712500,2.468659
0.715000,2.473369
0.717500,2.466659
0.720000,2.452580
0.722500,2.437082
0.725000,2.425937
0.727500,2.422772
0.730000,2.427946
0.732500,2.438698
0.735000,2.450384
0.737500,2.458236
0.740000,2.458942
0.742500,2.451564
0.745000,2.437691
0.747500,2.420990
0.750000,2.406430
0.752500,2.399380
0.755000,2.404670
0.757500,2.425701
0.760000,2.463729
0.762500,2.517482
0.765000,2.583246
0.767500,2.655374
0.770000,2.727068
0.772500,2.791216
0.775000,2.841146
0.777500,2.871264
0.780000,2.877641
0.782500,2.858578
0.785000,2.815081
0.787500,2.751072
0.790000,2.673160
0.792500,2.589869
0.795000,2.510444
0.797500,2.443468
0.800000,2.395638
0.802500,2.370976
0.805000,2.370584
0.807500,2.392912
0.810000,2.434364
0.812500,2.490016
0.815000,2.554306
0.817500,2.621623
0.820000,2.686819
0.822500,2.745673
0.825000,2.795293
0.827500,2.834304
0.830000,2.862696
0.832500,2.881234
0.835000,2.890568
0.837500,2.890368
0.840000,2.878880
0.842500,2.853215
0.845000,2.810385
0.847500,2.748788
0.850000,2.669596
0.852500,2.577457
0.855000,2.480126
0.857500,2.387022
0.860000,2.307128
0.862500,2.246919
0.865000,2.208993
0.867500,2.191775
0.870000,2.190292
0.872500,2.197619
0.875000,2.206531
0.877500,2.210919
0.880000,2.206751
0.882500,2.192516
0.885000,2.169171
0.887500,2.139672
0.890000,2.108161
0.892500,2.078952
0.895000,2.055517
0.897500,2.039681
0.900000,2.031215
0.902500,2.027930
0.905000,2.026302
0.907500,2.022500
0.910000,2.013591
0.912500,1.998559
0.915000,1.978753
0.917500,1.957502
0.920000,1.938949
0.922500,1.926499
0.925000,1.921534
0.927500,1.923025
0.930000,1.928300
0.932500,1.934717
0.935000,1.941504
0.937500,1.950859
0.940000,1.967685
0.942500,1.997903
0.945000,2.045935
0.947500,2.112378
0.950000,2.192855
0.952500,2.278619
0.955000,2.358719
0.957500,2.422929
0.960000,2.464352
0.962500,2.480781
0.965000,2.474510
0.967500,2.450936
0.970000,2.416680
0.972500,2.377971
0.975000,2.339666
0.977500,2.304917
0.980000,2.275245
0.982500,2.250813
0.985000,2.230808
0.987500,2.213924
0.990000,2.198894
0.992500,2.184911
0.995000,2.171793
0.997500,2.159873
1.000000,2.149766
1.002500,2.142182
1.005000,2.137905
1.007500,2.137819
1.010000,2.142782
1.012500,2.153207
1.015000,2.168448
1.017500,2.186290
1.020000,2.202896
1.022500,2.213431
1.025000,2.213280
1.027500,2.199513
1.030000,2.172121
1.032500,2.134590
1.035000,2.093566
1.037500,2.057636
1.040000,2.035466
1.042500,2.033749
1.045000,2.055443
1.047500,2.098768
1.050000,2.157279
1.052500,2.221058
1.055000,2.278817
1.057500,2.320365
1.060000,2.338783
1.062500,2.331720
1.065000,2.301498
1.067500,2.254098
1.070000,2.197485
1.072500,2.139808
1.075000,2.088003
1.077500,2.047016
1.080000,2.019663
1.082500,2.006893
1.085000,2.008203
1.087500,2.021980
1.090000,2.045674
1.092500,2.075870
1.095000,2.108379
1.097500,2.138518
1.100000,2.161632
1.102500,2.173820
1.105000,2.172699
1.107500,2.157997
1.110000,2.131755
1.112500,2.098047
1.115000,2.062184
1.117500,2.029585
1.120000,2.004585
1.122500,1.989529
1.125000,1.984430
1.127500,1.987299
1.130000,1.994992
1.132500,2.004264
1.135000,2.012648
1.137500,2.018898
1.140000,2.022929
1.142500,2.025371
1.145000,2.026949
1.147500,2.027950
1.150000,2.027936
1.152500,2.025824
1.155000,2.020300
1.157500,2.010438
1.160000,1.996288
1.162500,1.979192
1.165000,1.961660
1.167500,1.946846
1.170000,1.937815
1.172500,1.936916
1.175000,1.945480
1.177500,1.963895
1.180000,1.991859
1.182500,2.028569
1.185000,2.072679
1.187500,2.122093
1.190000,2.173852
1.192500,2.224401
1.195000,2.270273
1.197500,2.308976
1.200000,2.339618
1.202500,2.362916
1.205000,2.380516
1.207500,2.393927
1.210000,2.403597
1.212500,2.408587
1.215000,2.407000
1.217500,2.396940
1.220000,2.377528
1.222500,2.349489
1.225000,2.315038
1.227500,2.277134
1.230000,2.238432
1.232500,2.200405
1.235000,2.163013
1.237500,2.125093
1.240000,2.085329
1.242500,2.043417
1.245000,2.000956
1.247500,1.961645
1.250000,1.930624
1.252500,1.913143
1.255000,1.912977
1.257500,1.931192
1.260000,1.965698
1.262500,2.011772
1.265000,2.063347
1.267500,2.114597
1.270000,2.161283
1.272500,2.201461
1.275000,2.235435
1.277500,2.265094
1.280000,2.292907
1.282500,2.320899
1.285000,2.349853
1.287500,2.378949
1.290000,2.405919
1.292500,2.427709
1.295000,2.441411
1.297500,2.445142
1.300000,2.438499
1.302500,2.422386
1.305000,2.398342
1.307500,2.367701
1.310000,2.331059
1.312500,2.288337
1.315000,2.239417
1.317500,2.185023
1.320000,2.127350
1.322500,2.070060
1.325000,2.017577
1.327500,1.973936
1.330000,1.941680
1.332500,1.921265
1.335000,1.911169
1.337500,1.908616
1.340000,1.910562
1.342500,1.914572
1.345000,1.919306
1.347500,1.924549
1.350000,1.930920
1.352500,1.939436
1.355000,1.951131
1.357500,1.966814
1.360000,1.986964
1.362500,2.011699
1.365000,2.040727
1.367500,2.073273
1.370000,2.107999
1.372500,2.142996
1.375000,2.175894
1.377500,2.204114
1.380000,2.225171
1.382500,2.236981
1.385000,2.238059
1.387500,2.227633
1.390000,2.205681
1.392500,2.172991
1.395000,2.131233
1.397500,2.083024
1.400000,2.031851
1.402500,1.981772
1.405000,1.936864
1.407500,1.900558
1.410000,1.875069
1.412500,1.861132
1.415000,1.858125
1.417500,1.864506
1.420000,1.878341
1.422500,1.897711
1.425000,1.920841
1.427500,1.945995
1.430000,1.971288
1.432500,1.994603
1.435000,2.013746
1.437500,2.026800
1.440000,2.032559
1.442500,2.030852
1.445000,2.022635
1.447500,2.009825
1.450000,1.994938
1.452500,1.980653
1.455000,1.969409
1.457500,1.963112
1.460000,1.962968
1.462500,1.969426
1.465000,1.982203
1.467500,2.000383
1.470000,2.022563
1.472500,2.047071
1.475000,2.072210
1.477500,2.096485
1.480000,2.118763
1.482500,2.138340
1.485000,2.154967
1.487500,2.168916
1.490000,2.181131
1.492500,2.193421
1.495000,2.208516
1.497500,2.229766
1.500000,2.260345
1.502500,2.302056
1.505000,2.354097
1.507500,2.412302
1.510000,2.469282
1.512500,2.515643
1.515000,2.542017
1.517500,2.541364
1.520000,2.510832
1.522500,2.452598
1.525000,2.373449
1.527500,2.283256
1.530000,2.192854
1.532500,2.111959
1.535000,2.047649
1.537500,2.003669
1.540000,1.980516
1.542500,1.976047
1.545000,1.986299
1.547500,2.006293
1.550000,2.030734
1.552500,2.054658
1.555000,2.074095
1.557500,2.086734
1.560000,2.092423
1.562500,2.093236
1.565000,2.092908
1.567500,2.095669
1.570000,2.104827
1.572500,2.121600
1.575000,2.144645
1.577500,2.170450
1.580000,2.194412
1.582500,2.212155
1.585000,2.220687
1.587500,2.219114
1.590000,2.208874
1.592500,2.193577
1.595000,2.178537
1.597500,2.169964
1.600000,2.173798
1.602500,2.194235
1.605000,2.232270
1.607500,2.284749
1.610000,2.344452
1.612500,2.401437
1.615000,2.445419
1.617500,2.468493
1.620000,2.467302
1.622500,2.443905
1.625000,2.405048
1.627500,2.360155
1.630000,2.318790
1.632500,2.288461
1.635000,2.273415
1.637500,2.274585
1.640000,2.290435
1.642500,2.318150
1.645000,2.354676
1.647500,2.397287
1.650000,2.443634
1.652500,2.491463
1.655000,2.538231
1.657500,2.580892
1.660000,2.615979
1.662500,2.640009
1.665000,2.650095
1.667500,2.644569
1.670000,2.623410
1.672500,2.588352
1.675000,2.542635
1.677500,2.490468
1.680000,2.436333
1.682500,2.384304
1.685000,2.337507
1.687500,2.297836
1.690000,2.265964
1.692500,2.241613
1.695000,2.223947
1.697500,2.211975
1.700000,2.204831
1.702500,2.201896
1.705000,2.202803
1.707500,2.207398
1.710000,2.215726
1.712500,2.228052
1.715000,2.244834
1.717500,2.266525
1.720000,2.293162
1.722500,2.323798
1.725000,2.356069
1.727500,2.386198
1.730000,2.409676
1.732500,2.422518
1.735000,2.422701
1.737500,2.411170
1.740000,2.391916
1.742500,2.371005
1.745000,2.354848
1.747500,2.348373
1.750000,2.353757
1.752500,2.370153
1.755000,2.394399
1.757500,2.422335
1.760000,2.450157
1.762500,2.475322
1.765000,2.496802
1.767500,2.514749
1.770000,2.529887
1.772500,2.542905
1.775000,2.554073
1.777500,2.563117
1.780000,2.569309
1.782500,2.571723
1.785000,2.569570
1.787500,2.562575
1.790000,2.551308
1.792500,2.537407
1.795000,2.523610
1.797500,2.513553
1.800000,2.511325
1.802500,2.520762
1.805000,2.544529
1.807500,2.583114
1.810000,2.634012
1.812500,2.691466
1.815000,2.747096
1.817500,2.791495
1.820000,2.816457
1.822500,2.817176
1.825000,2.793647
1.827500,2.750727
1.830000,2.696836
1.832500,2.641781
1.835000,2.594453
1.837500,2.561128
1.840000,2.544744
1.842500,2.545144
1.845000,2.559956
1.847500,2.585698
1.850000,2.618758
1.852500,2.656032
1.855000,2.695151
1.857500,2.734340
1.860000,2.772041
1.862500,2.806533
1.865000,2.835724
1.867500,2.857280
1.870000,2.869037
1.872500,2.869556
1.875000,2.858576
1.877500,2.837221
1.880000,2.807919
1.882500,2.774117
1.885000,2.739885
1.887500,2.709458
1.890000,2.686703
1.892500,2.674528
1.895000,2.674341
1.897500,2.685720
1.900000,2.706469
1.902500,2.733075
1.905000,2.761434
1.907500,2.787602
1.910000,2.808352
1.912500,2.821468
1.915000,2.825782
1.917500,2.821095
1.920000,2.808035
1.922500,2.787915
1.925000,2.762576
1.927500,2.734211
1.930000,2.705180
1.932500,2.677831
1.935000,2.654327
1.937500,2.636493
1.940000,2.625657
1.942500,2.622507
1.945000,2.626987
1.947500,2.638275
1.950000,2.654905
1.952500,2.675055
1.955000,2.696956
1.957500,2.719282
1.960000,2.741366
1.962500,2.763108
1.965000,2.784623
1.967500,2.805802
1.970000,2.826040
1.972500,2.844298
1.975000,2.859468
1.977500,2.870837
1.980000,2.878362
1.982500,2.882630
1.985000,2.884526
1.987500,2.884866
1.990000,2.884223
1.992500,2.883052
1.995000,2.882012
1.997500,2.882214
2.000000,2.885169
