freqs [eV],Lambda [1/ps]
0.000000,0.062723
0.002500,0.066218
0.005000,0.076743
0.007500,0.094433
0.010000,0.119529
0.012500,0.152374
0.015000,0.193349
0.017500,0.242691
0.020000,0.300217
0.022500,0.365006
0.025000,0.435202
0.027500,0.508098
0.030000,0.580574
0.032500,0.649793
0.035000,0.713893
0.037500,0.772353
0.040000,0.825838
0.042500,0.875578
0.045000,0.922578
0.047500,0.967062
0.050000,1.008424
0.052500,1.045718
0.055000,1.078469
0.057500,1.107416
0.060000,1.134867
0.062500,1.164459
0.065000,1.200370
0.067500,1.246245
0.070000,1.304298
0.072500,1.374988
0.075000,1.457490
0.077500,1.550704
0.080000,1.654243
0.082500,1.768717
0.085000,1.894984
0.087500,2.032593
0.090000,2.178191
0.092500,2.324731
0.095000,2.462022
0.097500,2.578519
0.100000,2.663748
0.102500,2.710551
0.105000,2.716520
0.107500,2.684359
0.110000,2.621260
0.112500,2.537592
0.115000,2.445287
0.117500,2.356210
0.120000,2.280741
0.122500,2.226673
0.125000,2.198473
0.127500,2.196968
0.130000,2.219502
0.132500,2.260596
0.135000,2.313058
0.137500,2.369296
0.140000,2.422551
0.142500,2.467721
0.145000,2.501664
0.147500,2.523030
0.150000,2.531826
0.152500,2.528935
0.155000,2.515682
0.157500,2.493481
0.160000,2.463529
0.162500,2.426604
0.165000,2.383032
0.167500,2.332877
0.170000,2.276353
0.172500,2.214329
0.175000,2.148808
0.177500,2.083236
0.180000,2.022580
0.182500,1.973038
0.185000,1.941275
0.187500,1.933146
0.190000,1.952047
0.192500,1.997359
0.195000,2.063577
0.197500,2.140649
0.200000,2.215621
0.202500,2.275211
0.205000,2.308550
0.207500,2.309302
0.210000,2.276678
0.212500,2.215233
0.215000,2.133687
0.217500,2.043145
0.220000,1.955094
0.222500,1.879534
0.225000,1.823502
0.227500,1.790248
0.230000,1.779157
0.232500,1.786436
0.235000,1.806412
0.237500,1.833172
0.240000,1.862179
0.242500,1.891460
0.245000,1.921980
0.247500,1.956985
0.250000,2.000411
0.252500,2.054807
0.255000,2.119539
0.257500,2.190014
0.260000,2.258359
0.262500,2.315440
0.265000,2.353519
0.267500,2.368613
0.270000,2.361707
0.272500,2.338465
0.275000,2.307642
0.277500,2.278813
0.280000,2.260179
0.282500,2.257019
0.285000,2.271007
0.287500,2.300329
0.290000,2.340313
0.292500,2.384313
0.295000,2.424681
0.297500,2.453783
0.300000,2.465103
0.302500,2.454350
0.305000,2.420372
0.307500,2.365534
