freqs [eV],Lambda [1/ps]
0.000000,0.005044
0.002500,0.005381
0.005000,0.006357
0.007500,0.007865
0.010000,0.009739
0.012500,0.011759
0.015000,0.013677
0.017500,0.015248
0.020000,0.016288
0.022500,0.016771
0.025000,0.016929
0.027500,0.017343
0.030000,0.018933
0.032500,0.022818
0.035000,0.030014
0.037500,0.041038
0.040000,0.055562
0.042500,0.072270
0.045000,0.089029
0.047500,0.103359
0.050000,0.113070
0.052500,0.116819
0.055000,0.114413
0.057500,0.106738
0.060000,0.095407
0.062500,0.082267
0.065000,0.068957
0.067500,0.056656
0.070000,0.046033
0.072500,0.037348
0.075000,0.030623
0.077500,0.025794
0.080000,0.022788
0.082500,0.021526
0.085000,0.021857
0.087500,0.023486
0.090000,0.025941
0.092500,0.028600
0.095000,0.030820
0.097500,0.032092
0.100000,0.032200
0.102500,0.031301
0.105000,0.029892
0.107500,0.028664
0.110000,0.028284
0.112500,0.029170
0.115000,0.031355
0.117500,0.034464
0.120000,0.037848
0.122500,0.040778
0.125000,0.042664
0.127500,0.043172
0.130000,0.042249
0.132500,0.040050
0.135000,0.036856
0.137500,0.033031
0.140000,0.029044
0.142500,0.025507
0.145000,0.023179
0.147500,0.022873
0.150000,0.025292
0.152500,0.030822
0.155000,0.039386
0.157500,0.050399
0.160000,0.062862
0.162500,0.075545
0.165000,0.087213
0.167500,0.096817
0.170000,0.103617
0.172500,0.107224
0.175000,0.107569
0.177500,0.104858
0.180000,0.099514
0.182500,0.092149
0.185000,0.083526
0.187500,0.074484
0.190000,0.065825
0.192500,0.058160
0.195000,0.051775
0.197500,0.046584
0.200000,0.042193
0.202500,0.038060
0.205000,0.033693
0.207500,0.028810
0.210000,0.023408
0.212500,0.017742
0.215000,0.012243
0.217500,0.007407
0.220000,0.003703
0.222500,0.001498
0.225000,0.001008
0.227500,0.002259
0.230000,0.005081
0.232500,0.009118
0.235000,0.013863
0.237500,0.018718
0.240000,0.023058
0.242500,0.026314
0.245000,0.028050
0.247500,0.028042
0.250000,0.026336
0.252500,0.023263
0.255000,0.019394
0.257500,0.015433
0.260000,0.012059
0.262500,0.009763
0.265000,0.008739
0.267500,0.008841
0.270000,0.009648
0.272500,0.010615
0.275000,0.011250
0.277500,0.011285
0.280000,0.010763
0.282500,0.010008
0.285000,0.009495
0.287500,0.009653
0.290000,0.010699
0.292500,0.012564
0.295000,0.014951
0.297500,0.017481
0.300000,0.019860
0.302500,0.021969
0.305000,0.023843
0.307500,0.025572
0.310000,0.027179
0.312500,0.028567
0.315000,0.029556
0.317500,0.029979
0.320000,0.029773
0.322500,0.029021
0.325000,0.027915
0.327500,0.026672
0.330000,0.025466
0.332500,0.024397
0.335000,0.023513
0.337500,0.022849
0.340000,0.022462
0.342500,0.022433
0.345000,0.022857
0.347500,0.023824
0.350000,0.025400
0.352500,0.027610
0.355000,0.030400
0.357500,0.033589
0.360000,0.036815
0.362500,0.039527
0.365000,0.041034
0.367500,0.040642
0.370000,0.037844
0.372500,0.032513
0.375000,0.025052
0.377500,0.016417
0.380000,0.007989
0.382500,0.001302
0.385000,-0.002314
0.387500,-0.002065
0.390000,0.002098
0.392500,0.009475
0.395000,0.018808
0.397500,0.028603
0.400000,0.037477
0.402500,0.044423
0.405000,0.048953
0.407500,0.051098
0.410000,0.051293
0.412500,0.050197
0.415000,0.048482
0.417500,0.046658
0.420000,0.044961
0.422500,0.043346
0.425000,0.041562
0.427500,0.039280
0.430000,0.036232
0.432500,0.032318
0.435000,0.027659
0.437500,0.022588
0.440000,0.017589
0.442500,0.013191
0.445000,0.009857
0.447500,0.007908
0.450000,0.007494
0.452500,0.008623
0.455000,0.011209
0.457500,0.015085
0.460000,0.019971
0.462500,0.025394
0.465000,0.030650
0.467500,0.034856
0.470000,0.037113
0.472500,0.036764
0.475000,0.033607
0.477500,0.028001
0.480000,0.020771
0.482500,0.012967
0.485000,0.005569
0.487500,-0.000748
0.490000,-0.005692
0.492500,-0.009295
0.495000,-0.011763
0.497500,-0.013314
0.500000,-0.014070
0.502500,-0.014005
0.505000,-0.012944
0.507500,-0.010594
0.510000,-0.006615
0.512500,-0.000741
0.515000,0.007082
0.517500,0.016578
0.520000,0.027110
0.522500,0.037796
0.525000,0.047744
0.527500,0.056322
0.530000,0.063347
0.532500,0.069093
0.535000,0.074108
0.537500,0.078918
0.540000,0.083738
0.542500,0.088313
0.545000,0.091952
0.547500,0.093705
0.550000,0.092630
0.552500,0.088058
0.555000,0.079787
0.557500,0.068185
0.560000,0.054175
0.562500,0.039114
0.565000,0.024552
0.567500,0.011935
0.570000,0.002310
0.572500,-0.003881
0.575000,-0.006852
0.577500,-0.007348
0.580000,-0.006381
0.582500,-0.004928
0.585000,-0.003677
0.587500,-0.002904
0.590000,-0.002495
0.592500,-0.002079
0.595000,-0.001207
0.597500,0.000481
0.600000,0.003167
0.602500,0.006819
0.605000,0.011221
0.607500,0.016039
0.610000,0.020894
0.612500,0.025461
0.615000,0.029552
0.617500,0.033182
0.620000,0.036564
0.622500,0.040047
0.625000,0.043973
0.627500,0.048527
0.630000,0.053606
0.632500,0.058785
0.635000,0.063367
0.637500,0.066529
0.640000,0.067503
0.642500,0.065758
0.645000,0.061133
0.647500,0.053883
0.650000,0.044636
0.652500,0.034256
0.655000,0.023648
0.657500,0.013570
0.660000,0.004510
0.662500,-0.003332
0.665000,-0.009944
0.667500,-0.015348
0.670000,-0.019449
0.672500,-0.021974
0.675000,-0.022513
0.677500,-0.020657
0.680000,-0.016168
0.682500,-0.009112
0.685000,0.000091
0.687500,0.010699
0.690000,0.021759
0.692500,0.032241
0.695000,0.041183
0.697500,0.047816
0.700000,0.051661
0.702500,0.052587
0.705000,0.050805
0.707500,0.046814
0.710000,0.041276
0.712500,0.034880
0.715000,0.028217
0.717500,0.021706
0.720000,0.015587
0.722500,0.009986
0.725000,0.004997
0.727500,0.000777
0.730000,-0.002428
0.732500,-0.004308
0.735000,-0.004587
0.737500,-0.003141
0.740000,-0.000091
0.742500,0.004171
0.745000,0.009038
0.747500,0.013814
0.750000,0.017860
0.752500,0.020728
0.755000,0.022232
0.757500,0.022460
0.760000,0.021719
0.762500,0.020433
0.765000,0.019040
0.767500,0.017897
0.770000,0.017237
0.772500,0.017168
0.775000,0.017717
0.777500,0.018874
0.780000,0.020615
0.782500,0.022893
0.785000,0.025608
0.787500,0.028586
0.790000,0.031607
0.792500,0.034467
0.795000,0.037073
0.797500,0.039504
0.800000,0.042008
0.802500,0.044911
0.805000,0.048461
0.807500,0.052666
0.810000,0.057193
0.812500,0.061385
0.815000,0.064390
0.817500,0.065383
0.820000,0.063786
0.822500,0.059437
0.825000,0.052651
0.827500,0.044170
0.830000,0.035016
0.832500,0.026305
0.835000,0.019051
0.837500,0.014000
0.840000,0.011510
0.842500,0.011495
0.845000,0.013450
0.847500,0.016544
0.850000,0.019791
0.852500,0.022250
0.855000,0.023211
0.857500,0.022316
0.860000,0.019587
0.862500,0.015347
0.865000,0.010104
0.867500,0.004407
0.870000,-0.001261
0.872500,-0.006541
0.875000,-0.011217
0.877500,-0.015221
0.880000,-0.018605
0.882500,-0.021516
0.885000,-0.024133
0.887500,-0.026596
0.890000,-0.028928
0.892500,-0.030980
0.895000,-0.032434
0.897500,-0.032865
0.900000,-0.031857
0.902500,-0.029145
0.905000,-0.024726
0.907500,-0.018905
0.910000,-0.012238
0.912500,-0.005395
