freqs [eV],Lambda [1/ps]
0.000000,0.008558
0.002500,0.009121
0.005000,0.010749
0.007500,0.013269
0.010000,0.016404
0.012500,0.019786
0.015000,0.022992
0.017500,0.025599
0.020000,0.027291
0.022500,0.028018
0.025000,0.028185
0.027500,0.028795
0.030000,0.031450
0.032500,0.038089
0.035000,0.050474
0.037500,0.069503
0.040000,0.094611
0.042500,0.123519
0.045000,0.152533
0.047500,0.177361
0.050000,0.194204
0.052500,0.200726
0.055000,0.196574
0.057500,0.183267
0.060000,0.163583
0.062500,0.140716
0.065000,0.117520
0.067500,0.096066
0.070000,0.077551
0.072500,0.062461
0.075000,0.050861
0.077500,0.042638
0.080000,0.037639
0.082500,0.035676
0.085000,0.036429
0.087500,0.039338
0.090000,0.043547
0.092500,0.047971
0.095000,0.051503
0.097500,0.053285
0.100000,0.052982
0.102500,0.050909
0.105000,0.047987
0.107500,0.045474
0.110000,0.044584
0.112500,0.046082
0.115000,0.050022
0.117500,0.055725
0.120000,0.061992
0.122500,0.067486
0.125000,0.071105
0.127500,0.072221
0.130000,0.070714
0.132500,0.066849
0.135000,0.061123
0.137500,0.054186
0.140000,0.046872
0.142500,0.040275
0.145000,0.035752
0.147500,0.034774
0.150000,0.038621
0.152500,0.048020
0.155000,0.062867
0.157500,0.082145
0.160000,0.104080
0.162500,0.126476
0.165000,0.147122
0.167500,0.164148
0.170000,0.176245
0.172500,0.182739
0.175000,0.183534
0.177500,0.179009
0.180000,0.169915
0.182500,0.157304
0.185000,0.142458
0.187500,0.126777
0.190000,0.111582
0.192500,0.097878
0.195000,0.086149
0.197500,0.076284
0.200000,0.067690
0.202500,0.059555
0.205000,0.051161
0.207500,0.042122
0.210000,0.032479
0.212500,0.022651
0.215000,0.013297
0.217500,0.005160
0.220000,-0.001062
0.222500,-0.004818
0.225000,-0.005773
0.227500,-0.003861
0.230000,0.000681
0.232500,0.007318
0.235000,0.015259
0.237500,0.023537
0.240000,0.031104
0.242500,0.036968
0.245000,0.040326
0.247500,0.040713
0.250000,0.038121
0.252500,0.033044
0.255000,0.026412
0.257500,0.019411
0.260000,0.013213
0.262500,0.008704
0.265000,0.006278
0.267500,0.005772
0.270000,0.006568
0.272500,0.007822
0.275000,0.008764
0.277500,0.008961
0.280000,0.008458
0.282500,0.007747
0.285000,0.007551
0.287500,0.008518
0.290000,0.010946
0.292500,0.014668
0.295000,0.019144
0.297500,0.023713
0.300000,0.027866
0.302500,0.031409
0.305000,0.034431
0.307500,0.037134
0.310000,0.039622
0.312500,0.041803
0.315000,0.043425
0.317500,0.044235
0.320000,0.044129
0.322500,0.043224
0.325000,0.041801
0.327500,0.040185
0.330000,0.038634
0.332500,0.037301
0.335000,0.036260
0.337500,0.035577
0.340000,0.035344
0.342500,0.035680
0.345000,0.036704
0.347500,0.038515
0.350000,0.041175
0.352500,0.044696
0.355000,0.048993
0.357500,0.053798
0.360000,0.058572
0.362500,0.062462
0.365000,0.064379
0.367500,0.063206
0.370000,0.058116
0.372500,0.048910
0.375000,0.036268
0.377500,0.021808
0.380000,0.007869
0.382500,-0.002949
0.385000,-0.008404
0.387500,-0.007191
0.390000,0.000698
0.392500,0.013975
0.395000,0.030402
0.397500,0.047371
0.400000,0.062509
0.402500,0.074141
0.405000,0.081518
0.407500,0.084792
0.410000,0.084794
0.412500,0.082699
0.415000,0.079661
0.417500,0.076519
0.420000,0.073624
0.422500,0.070848
0.425000,0.067720
0.427500,0.063667
0.430000,0.058241
0.432500,0.051301
0.435000,0.043091
0.437500,0.034214
0.440000,0.025514
0.442500,0.017898
0.445000,0.012145
0.447500,0.008782
0.450000,0.008039
0.452500,0.009907
0.455000,0.014220
0.457500,0.020681
0.460000,0.028800
0.462500,0.037773
0.465000,0.046408
0.467500,0.053213
0.470000,0.056682
0.472500,0.055715
0.475000,0.049990
0.477500,0.040125
0.480000,0.027527
0.482500,0.013981
0.485000,0.001144
0.487500,-0.009835
0.490000,-0.018463
0.492500,-0.024783
0.495000,-0.029132
0.497500,-0.031864
0.500000,-0.033175
0.502500,-0.033007
0.505000,-0.031050
0.507500,-0.026788
0.510000,-0.019628
0.512500,-0.009098
0.515000,0.004899
0.517500,0.021874
0.520000,0.040702
0.522500,0.059820
0.525000,0.077634
0.527500,0.093001
0.530000,0.105566
0.532500,0.115784
0.535000,0.124613
0.537500,0.132985
0.540000,0.141307
0.542500,0.149175
0.545000,0.155419
0.547500,0.158411
0.550000,0.156534
0.552500,0.148630
0.555000,0.134350
0.557500,0.114328
0.560000,0.090154
0.562500,0.064162
0.565000,0.039026
0.567500,0.017244
0.570000,0.000635
0.572500,-0.010026
0.575000,-0.015092
0.577500,-0.015832
0.580000,-0.013990
0.582500,-0.011256
0.585000,-0.008833
0.587500,-0.007221
0.590000,-0.006246
0.592500,-0.005291
0.595000,-0.003600
0.597500,-0.000547
0.600000,0.004197
0.602500,0.010610
0.605000,0.018360
0.607500,0.026899
0.610000,0.035590
0.612500,0.043855
0.615000,0.051330
0.617500,0.057974
0.620000,0.064087
0.622500,0.070208
0.625000,0.076898
0.627500,0.084486
0.630000,0.092852
0.632500,0.101345
0.635000,0.108861
0.637500,0.114054
0.640000,0.115639
0.642500,0.112693
0.645000,0.104887
0.647500,0.092590
0.650000,0.076813
0.652500,0.058984
0.655000,0.040634
0.657500,0.023067
0.660000,0.007146
0.662500,-0.006742
0.665000,-0.018531
0.667500,-0.028212
0.670000,-0.035582
0.672500,-0.040133
0.675000,-0.041135
0.677500,-0.037869
0.680000,-0.029925
0.682500,-0.017431
0.685000,-0.001152
0.687500,0.017580
0.690000,0.037053
0.692500,0.055427
0.695000,0.070987
0.697500,0.082377
0.700000,0.088769
0.702500,0.089957
0.705000,0.086356
0.707500,0.078877
0.710000,0.068722
0.712500,0.057135
0.715000,0.045176
0.717500,0.033593
0.720000,0.022813
0.722500,0.013042
0.725000,0.004428
0.727500,-0.002785
0.730000,-0.008187
0.732500,-0.011259
0.735000,-0.011528
0.737500,-0.008788
0.740000,-0.003261
0.742500,0.004351
0.745000,0.012971
0.747500,0.021364
0.750000,0.028409
0.752500,0.033328
0.755000,0.035816
0.757500,0.036053
0.760000,0.034596
0.762500,0.032212
0.765000,0.029679
0.767500,0.027631
0.770000,0.026481
0.772500,0.026418
0.775000,0.027484
0.777500,0.029645
0.780000,0.032839
0.782500,0.036966
0.785000,0.041839
0.787500,0.047156
0.790000,0.052541
0.792500,0.057649
0.795000,0.062322
0.797500,0.066689
0.800000,0.071165
0.802500,0.076291
0.805000,0.082476
0.807500,0.089717
0.810000,0.097440
0.812500,0.104514
0.815000,0.109492
0.817500,0.110966
0.820000,0.107961
0.822500,0.100218
0.825000,0.088297
0.827500,0.073487
0.830000,0.057562
0.832500,0.042448
0.835000,0.029893
0.837500,0.021171
0.840000,0.016882
0.842500,0.016862
0.845000,0.020218
0.847500,0.025511
0.850000,0.031045
0.852500,0.035215
0.855000,0.036831
0.857500,0.035310
0.860000,0.030710
0.862500,0.023600
0.865000,0.014834
0.867500,0.005321
0.870000,-0.004160
0.872500,-0.013042
0.875000,-0.021001
0.877500,-0.027944
0.880000,-0.033969
0.882500,-0.039314
0.885000,-0.044254
0.887500,-0.048987
0.890000,-0.053498
0.892500,-0.057478
0.895000,-0.060331
0.897500,-0.061287
0.900000,-0.059610
0.902500,-0.054843
0.905000,-0.047000
0.907500,-0.036646
0.910000,-0.024794
0.912500,-0.012655
0.915000,-0.001315
0.917500,0.008531
0.920000,0.016702
0.922500,0.023472
0.925000,0.029359
0.927500,0.034887
0.930000,0.040392
0.932500,0.045947
0.935000,0.051403
0.937500,0.056489
0.940000,0.060915
0.942500,0.064446
0.945000,0.066909
0.947500,0.068166
0.950000,0.068079
0.952500,0.066500
0.955000,0.063297
0.957500,0.058412
0.960000,0.051937
0.962500,0.044168
0.965000,0.035648
0.967500,0.027156
0.970000,0.019667
0.972500,0.014230
0.975000,0.011780
0.977500,0.012911
0.980000,0.017646
0.982500,0.025327
0.985000,0.034664
0.987500,0.043972
0.990000,0.051521
0.992500,0.055898
0.995000,0.056270
0.997500,0.052502
1.000000,0.045140
1.002500,0.035290
1.005000,0.024444
1.007500,0.014240
1.010000,0.006179
1.012500,0.001330
1.015000,0.000098
1.017500,0.002141
1.020000,0.006479
1.022500,0.011769
1.025000,0.016637
1.027500,0.019962
1.030000,0.021029
1.032500,0.019552
1.035000,0.015612
1.037500,0.009586
1.040000,0.002093
1.042500,-0.006039
1.045000,-0.013817
1.047500,-0.020173
1.050000,-0.024102
1.052500,-0.024815
1.055000,-0.021866
1.057500,-0.015225
1.060000,-0.005274
1.062500,0.007248
1.065000,0.021351
1.067500,0.035922
1.070000,0.049873
1.072500,0.062277
1.075000,0.072477
1.077500,0.080105
1.080000,0.085019
1.082500,0.087167
1.085000,0.086451
1.087500,0.082681
1.090000,0.075650
1.092500,0.065319
1.095000,0.052009
1.097500,0.036502
1.100000,0.019980
1.102500,0.003821
1.105000,-0.010663
1.107500,-0.022433
1.110000,-0.030824
1.112500,-0.035544
1.115000,-0.036610
1.117500,-0.034316
1.120000,-0.029216
1.122500,-0.022126
1.125000,-0.014081
1.127500,-0.006220
1.130000,0.000393
1.132500,0.004948
1.135000,0.007040
1.137500,0.006731
1.140000,0.004539
1.142500,0.001364
1.145000,-0.001644
1.147500,-0.003265
1.150000,-0.002431
1.152500,0.001541
1.155000,0.008758
1.157500,0.018680
1.160000,0.030198
1.162500,0.041858
1.165000,0.052187
1.167500,0.060017
1.170000,0.064730
1.172500,0.066353
1.175000,0.065484
1.177500,0.063067
1.180000,0.060099
1.182500,0.057350
1.185000,0.055198
1.187500,0.053626
1.190000,0.052377
1.192500,0.051179
1.195000,0.049953
1.197500,0.048889
1.200000,0.048396
1.202500,0.048947
1.205000,0.050912
1.207500,0.054449
1.210000,0.059475
1.212500,0.065696
1.215000,0.072661
1.217500,0.079815
1.220000,0.086544
1.222500,0.092243
1.225000,0.096402
1.227500,0.098689
1.230000,0.099005
1.232500,0.097468
1.235000,0.094334
1.237500,0.089885
1.240000,0.084343
1.242500,0.077854
1.245000,0.070555
1.247500,0.062689
1.250000,0.054701
1.252500,0.047240
1.255000,0.041045
1.257500,0.036734
1.260000,0.034580
1.262500,0.034362
1.265000,0.035368
1.267500,0.036544
1.270000,0.036763
1.272500,0.035104
1.275000,0.031073
1.277500,0.024711
1.280000,0.016566
1.282500,0.007566
1.285000,-0.001156
1.287500,-0.008464
1.290000,-0.013401
1.292500,-0.015334
1.295000,-0.014048
1.297500,-0.009773
1.300000,-0.003130
1.302500,0.004994
1.305000,0.013614
1.307500,0.021818
1.310000,0.028902
1.312500,0.034440
1.315000,0.038306
1.317500,0.040633
1.320000,0.041747
1.322500,0.042075
1.325000,0.042045
1.327500,0.041987
1.330000,0.042069
1.332500,0.042276
1.335000,0.042444
1.337500,0.042346
1.340000,0.041786
1.342500,0.040682
1.345000,0.039087
1.347500,0.037156
1.350000,0.035076
1.352500,0.032989
1.355000,0.030958
1.357500,0.028986
1.360000,0.027070
1.362500,0.025262
1.365000,0.023689
1.367500,0.022516
1.370000,0.021875
1.372500,0.021797
1.375000,0.022186
1.377500,0.022853
1.380000,0.023595
1.382500,0.024281
1.385000,0.024919
1.387500,0.025670
1.390000,0.026814
1.392500,0.028674
1.395000,0.031513
1.397500,0.035450
1.400000,0.040407
1.402500,0.046095
1.405000,0.052045
1.407500,0.057667
1.410000,0.062319
1.412500,0.065384
1.415000,0.066351
1.417500,0.064898
1.420000,0.060965
1.422500,0.054801
1.425000,0.046962
1.427500,0.038259
1.430000,0.029654
1.432500,0.022112
1.435000,0.016430
1.437500,0.013093
1.440000,0.012174
1.442500,0.013334
1.445000,0.015916
1.447500,0.019135
1.450000,0.022295
1.452500,0.024976
1.455000,0.027118
1.457500,0.028975
1.460000,0.030956
1.462500,0.033390
1.465000,0.036310
1.467500,0.039331
1.470000,0.041684
1.472500,0.042423
1.475000,0.040744
1.477500,0.036311
1.480000,0.029457
1.482500,0.021189
1.485000,0.012960
1.487500,0.006313
1.490000,0.002500
1.492500,0.002213
1.495000,0.005494
1.497500,0.011818
1.500000,0.020301
1.502500,0.029930
1.505000,0.039752
1.507500,0.048972
1.510000,0.056970
1.512500,0.063272
1.515000,0.067519
1.517500,0.069471
1.520000,0.069049
1.522500,0.066399
1.525000,0.061927
1.527500,0.056291
1.530000,0.050316
1.532500,0.044861
1.535000,0.040677
1.537500,0.038296
1.540000,0.037978
1.542500,0.039712
1.545000,0.043245
1.547500,0.048121
1.550000,0.053705
1.552500,0.059223
1.555000,0.063823
1.557500,0.066699
1.560000,0.067254
1.562500,0.065263
1.565000,0.060967
1.567500,0.055040
1.570000,0.048412
1.572500,0.042001
1.575000,0.036434
1.577500,0.031878
1.580000,0.028040
1.582500,0.024332
1.585000,0.020137
1.587500,0.015054
1.590000,0.009026
1.592500,0.002319
1.595000,-0.004623
1.597500,-0.011351
1.600000,-0.017513
1.602500,-0.022854
1.605000,-0.027120
1.607500,-0.029969
1.610000,-0.030959
1.612500,-0.029661
1.615000,-0.025854
1.617500,-0.019711
1.620000,-0.011878
1.622500,-0.003370
1.625000,0.004654
1.627500,0.011183
1.630000,0.015586
1.632500,0.017721
1.635000,0.017908
1.637500,0.016807
1.640000,0.015263
1.642500,0.014144
1.645000,0.014211
1.647500,0.016008
1.650000,0.019769
1.652500,0.025370
1.655000,0.032327
1.657500,0.039866
1.660000,0.047052
1.662500,0.052940
1.665000,0.056722
1.667500,0.057821
1.670000,0.055949
1.672500,0.051129
1.675000,0.043701
1.677500,0.034323
1.680000,0.023954
1.682500,0.013773
1.685000,0.005026
1.687500,-0.001199
1.690000,-0.004208
1.692500,-0.003862
1.695000,-0.000601
1.697500,0.004703
1.700000,0.011011
1.702500,0.017426
1.705000,0.023425
1.707500,0.028961
1.710000,0.034399
1.712500,0.040328
1.715000,0.047298
1.717500,0.055560
1.720000,0.064876
1.722500,0.074456
1.725000,0.083069
1.727500,0.089296
1.730000,0.091874
1.732500,0.090023
1.735000,0.083654
1.737500,0.073395
1.740000,0.060448
1.742500,0.046330
1.745000,0.032588
1.747500,0.020566
1.750000,0.011245
1.752500,0.005171
1.755000,0.002436
1.757500,0.002718
1.760000,0.005359
1.762500,0.009478
1.765000,0.014115
1.767500,0.018373
1.770000,0.021532
1.772500,0.023117
1.775000,0.022914
1.777500,0.020939
1.780000,0.017407
1.782500,0.012683
1.785000,0.007240
1.787500,0.001603
1.790000,-0.003724
1.792500,-0.008345
1.795000,-0.012027
1.797500,-0.014729
1.800000,-0.016565
1.802500,-0.017737
1.805000,-0.018451
1.807500,-0.018858
1.810000,-0.019000
1.812500,-0.018802
1.815000,-0.018072
1.817500,-0.016539
1.820000,-0.013922
1.822500,-0.010038
1.825000,-0.004900
1.827500,0.001217
1.830000,0.007796
