freqs [eV],Lambda [1/ps]
0.630000,-0.198615
0.632500,-0.142363
0.635000,-0.084209
0.637500,-0.025766
0.640000,0.030989
0.642500,0.083205
0.645000,0.127160
0.647500,0.158932
0.650000,0.175499
0.652500,0.175799
0.655000,0.161235
0.657500,0.135443
0.660000,0.103465
0.662500,0.070729
0.665000,0.042177
0.667500,0.021708
0.670000,0.011870
0.672500,0.013657
0.675000,0.026353
0.677500,0.047527
0.680000,0.073316
0.682500,0.099110
0.685000,0.120515
0.687500,0.134317
0.690000,0.139108
0.692500,0.135348
0.695000,0.124838
0.697500,0.109856
0.700000,0.092305
0.702500,0.073219
0.705000,0.052804
0.707500,0.030907
0.710000,0.007662
0.712500,-0.016076
0.715000,-0.038725
0.717500,-0.058434
0.720000,-0.073758
0.722500,-0.084181
0.725000,-0.090202
0.727500,-0.092905
0.730000,-0.093263
0.732500,-0.091558
0.735000,-0.087267
0.737500,-0.079487
0.740000,-0.067678
0.742500,-0.052322
0.745000,-0.035140
0.747500,-0.018739
0.750000,-0.005835
0.752500,0.001613
0.755000,0.003011
0.757500,-0.000741
0.760000,-0.007617
0.762500,-0.015142
0.765000,-0.021130
0.767500,-0.024196
0.770000,-0.023908
0.772500,-0.020586
0.775000,-0.014904
0.777500,-0.007528
0.780000,0.001033
0.782500,0.010338
0.785000,0.019784
0.787500,0.028449
0.790000,0.035151
0.792500,0.038723
0.795000,0.038373
0.797500,0.033942
0.800000,0.025916
0.802500,0.015201
0.805000,0.002748
0.807500,-0.010815
0.810000,-0.025385
0.812500,-0.041314
0.815000,-0.059022
0.817500,-0.078396
0.820000,-0.098195
0.822500,-0.115779
0.825000,-0.127412
0.827500,-0.129168
0.830000,-0.118171
0.832500,-0.093706
0.835000,-0.057715
0.837500,-0.014444
0.840000,0.030626
0.842500,0.072168
0.845000,0.106178
0.847500,0.130556
0.850000,0.144994
0.852500,0.150371
0.855000,0.148035
0.857500,0.139294
0.860000,0.125289
0.862500,0.107162
0.865000,0.086321
0.867500,0.064529
0.870000,0.043734
0.872500,0.025678
0.875000,0.011495
0.877500,0.001489
0.880000,-0.004771
0.882500,-0.008110
0.885000,-0.009340
0.887500,-0.009011
0.890000,-0.007465
0.892500,-0.005144
0.895000,-0.002936
0.897500,-0.002294
0.900000,-0.004948
0.902500,-0.012271
0.905000,-0.024572
0.907500,-0.040707
0.910000,-0.058249
0.912500,-0.074196
0.915000,-0.085912
0.917500,-0.091856
0.920000,-0.091812
0.922500,-0.086595
0.925000,-0.077482
0.927500,-0.065750
0.930000,-0.052572
0.932500,-0.039269
0.935000,-0.027691
0.937500,-0.020387
0.940000,-0.020315
0.942500,-0.030086
0.945000,-0.050970
0.947500,-0.082044
0.950000,-0.119840
0.952500,-0.158722
0.955000,-0.191949
0.957500,-0.213189
0.960000,-0.218047
0.962500,-0.205160
0.965000,-0.176532
0.967500,-0.136996
0.970000,-0.092956
0.972500,-0.050813
0.975000,-0.015531
0.977500,0.010264
0.980000,0.026464
0.982500,0.035003
0.985000,0.038946
0.987500,0.041479
0.990000,0.045062
0.992500,0.050923
0.995000,0.058958
0.997500,0.067982
1.000000,0.076224
1.002500,0.081931
1.005000,0.083912
1.007500,0.081899
1.010000,0.076626
1.012500,0.069638
1.015000,0.062917
1.017500,0.058465
1.020000,0.057970
1.022500,0.062608
1.025000,0.072946
1.027500,0.088870
1.030000,0.109485
1.032500,0.133011
1.035000,0.156798
1.037500,0.177560
1.040000,0.191918
1.042500,0.197155
1.045000,0.191982
1.047500,0.177039
1.050000,0.154901
1.052500,0.129527
1.055000,0.105298
1.057500,0.085929
1.060000,0.073655
1.062500,0.068930
1.065000,0.070712
1.067500,0.077157
1.070000,0.086381
1.072500,0.096952
1.075000,0.107920
1.077500,0.118448
1.080000,0.127293
1.082500,0.132509
1.085000,0.131635
1.087500,0.122418
1.090000,0.103839
1.092500,0.077001
1.095000,0.045408
1.097500,0.014397
1.100000,-0.010227
1.102500,-0.023878
1.105000,-0.024595
1.107500,-0.013611
1.110000,0.005119
1.112500,0.026242
1.115000,0.044658
1.117500,0.056941
1.120000,0.062068
1.122500,0.061369
1.125000,0.057820
1.127500,0.054997
1.130000,0.056003
1.132500,0.062628
1.135000,0.074892
1.137500,0.091067
1.140000,0.108180
1.142500,0.122910
1.145000,0.132628
1.147500,0.136296
1.150000,0.134849
1.152500,0.130918
1.155000,0.127923
1.157500,0.128873
1.160000,0.135327
1.162500,0.146909
1.165000,0.161543
1.167500,0.176246
1.170000,0.188108
1.172500,0.195066
1.175000,0.196221
1.177500,0.191699
1.180000,0.182266
1.182500,0.168950
1.185000,0.152828
1.187500,0.134966
1.190000,0.116367
1.192500,0.097795
1.195000,0.079469
1.197500,0.060761
1.200000,0.040160
1.202500,0.015642
1.205000,-0.014566
1.207500,-0.051073
1.210000,-0.092633
1.212500,-0.135968
1.215000,-0.176249
1.217500,-0.208113
1.220000,-0.226900
1.222500,-0.229743
1.225000,-0.216188
1.227500,-0.188198
1.230000,-0.149603
1.232500,-0.105170
1.235000,-0.059612
1.237500,-0.016763
1.240000,0.020910
1.242500,0.052411
1.245000,0.077990
1.247500,0.098709
1.250000,0.115935
1.252500,0.130885
1.255000,0.144321
1.257500,0.156451
1.260000,0.167012
1.262500,0.175488
1.265000,0.181351
1.267500,0.184245
1.270000,0.184039
1.272500,0.180777
1.275000,0.174563
1.277500,0.165488
1.280000,0.153671
1.282500,0.139402
1.285000,0.123308
1.287500,0.106408
1.290000,0.089956
1.292500,0.075076
1.295000,0.062339
1.297500,0.051490
1.300000,0.041488
1.302500,0.030896
1.305000,0.018473
1.307500,0.003720
1.310000,-0.012823
1.312500,-0.029644
1.315000,-0.044616
1.317500,-0.055478
1.320000,-0.060253
1.322500,-0.057516
1.325000,-0.046505
1.327500,-0.027168
1.330000,-0.000238
1.332500,0.032660
1.335000,0.068928
1.337500,0.105092
1.340000,0.137157
1.342500,0.161229
1.345000,0.174270
1.347500,0.174754
1.350000,0.163010
1.352500,0.141109
1.355000,0.112330
1.357500,0.080386
1.360000,0.048650
1.362500,0.019617
1.365000,-0.005284
1.367500,-0.025546
1.370000,-0.041239
1.372500,-0.052653
1.375000,-0.060057
1.377500,-0.063648
1.380000,-0.063627
1.382500,-0.060294
1.385000,-0.054049
1.387500,-0.045279
1.390000,-0.034193
1.392500,-0.020741
1.395000,-0.004692
1.397500,0.014127
1.400000,0.035528
1.402500,0.058755
1.405000,0.082462
1.407500,0.104895
1.410000,0.124192
1.412500,0.138674
1.415000,0.147020
1.417500,0.148320
1.420000,0.142052
1.422500,0.128095
1.425000,0.106826
1.427500,0.079310
1.430000,0.047477
1.432500,0.014165
1.435000,-0.017086
1.437500,-0.042516
1.440000,-0.058828
1.442500,-0.063896
1.445000,-0.057318
1.447500,-0.040629
1.450000,-0.017091
1.452500,0.008926
1.455000,0.032844
1.457500,0.050853
1.460000,0.060702
1.462500,0.062108
1.465000,0.056637
1.467500,0.047108
1.470000,0.036675
1.472500,0.027889
1.475000,0.022014
1.477500,0.018807
1.480000,0.016800
1.482500,0.013975
1.485000,0.008560
1.487500,-0.000309
1.490000,-0.012313
1.492500,-0.026110
1.495000,-0.039854
1.497500,-0.051826
1.500000,-0.060937
1.502500,-0.066900
1.505000,-0.070053
1.507500,-0.070927
1.510000,-0.069772
1.512500,-0.066227
1.515000,-0.059289
1.517500,-0.047585
1.520000,-0.029896
1.522500,-0.005711
1.525000,0.024360
1.527500,0.058488
1.530000,0.093861
1.532500,0.127170
1.535000,0.155159
1.537500,0.175106
1.540000,0.185162
1.542500,0.184557
1.545000,0.173720
1.547500,0.154316
1.550000,0.129137
1.552500,0.101790
1.555000,0.076132
1.557500,0.055544
1.560000,0.042228
1.562500,0.036771
1.565000,0.038102
1.567500,0.043897
1.570000,0.051257
1.572500,0.057497
1.575000,0.060813
1.577500,0.060695
1.580000,0.058004
1.582500,0.054656
1.585000,0.052990
1.587500,0.054925
1.590000,0.061134
1.592500,0.070499
1.595000,0.080071
1.597500,0.085655
1.600000,0.082927
1.602500,0.068825
1.605000,0.042784
1.607500,0.007357
1.610000,-0.032064
1.612500,-0.068473
1.615000,-0.095084
1.617500,-0.107214
1.620000,-0.103556
1.622500,-0.086423
1.625000,-0.060920
1.627500,-0.033364
1.630000,-0.009573
1.632500,0.006435
1.635000,0.012981
1.637500,0.010499
1.640000,0.000810
1.642500,-0.013745
1.645000,-0.031018
1.647500,-0.049426
1.650000,-0.068008
1.652500,-0.086264
1.655000,-0.103910
1.657500,-0.120657
1.660000,-0.136076
1.662500,-0.149546
1.665000,-0.160275
1.667500,-0.167373
1.670000,-0.169974
1.672500,-0.167411
1.675000,-0.159411
1.677500,-0.146293
1.680000,-0.129083
1.682500,-0.109501
1.685000,-0.089770
1.687500,-0.072266
1.690000,-0.059088
1.692500,-0.051637
1.695000,-0.050336
1.697500,-0.054558
1.700000,-0.062793
1.702500,-0.073012
1.705000,-0.083120
1.707500,-0.091402
1.710000,-0.096847
1.712500,-0.099284
1.715000,-0.099312
1.717500,-0.098022
1.720000,-0.096580
1.722500,-0.095769
1.725000,-0.095624
1.727500,-0.095303
1.730000,-0.093253
1.732500,-0.087677
1.735000,-0.077121
1.737500,-0.061017
1.740000,-0.039957
1.742500,-0.015598
1.745000,0.009756
1.747500,0.033769
1.750000,0.054655
1.752500,0.071529
1.755000,0.084406
1.757500,0.093840
1.760000,0.100353
1.762500,0.103902
1.765000,0.103623
1.767500,0.098005
1.770000,0.085459
1.772500,0.065044
1.775000,0.037033
1.777500,0.003058
1.780000,-0.034241
1.782500,-0.071901
1.785000,-0.107370
1.787500,-0.139015
1.790000,-0.166244
1.792500,-0.189330
1.795000,-0.209062
1.797500,-0.226418
1.800000,-0.242313
1.802500,-0.257410
1.805000,-0.271932
1.807500,-0.285489
1.810000,-0.297010
1.812500,-0.304883
1.815000,-0.307381
1.817500,-0.303264
1.820000,-0.292365
1.822500,-0.275896
1.825000,-0.256296
1.827500,-0.236657
1.830000,-0.219911
1.832500,-0.208098
1.835000,-0.201970
1.837500,-0.201063
1.840000,-0.204160
1.842500,-0.209940
1.845000,-0.217552
1.847500,-0.226886
1.850000,-0.238483
1.852500,-0.253128
1.855000,-0.271304
1.857500,-0.292716
1.860000,-0.316087
1.862500,-0.339281
1.865000,-0.359725
1.867500,-0.374963
1.870000,-0.383147
1.872500,-0.383329
1.875000,-0.375512
1.877500,-0.360513
1.880000,-0.339750
1.882500,-0.315037
1.885000,-0.288406
1.887500,-0.261937
1.890000,-0.237559
1.892500,-0.216825
1.895000,-0.200725
1.897500,-0.189608
1.900000,-0.183268
1.902500,-0.181142
1.905000,-0.182551
1.907500,-0.186866
1.910000,-0.193579
1.912500,-0.202286
1.915000,-0.212643
1.917500,-0.224330
1.920000,-0.237028
1.922500,-0.250381
1.925000,-0.263945
1.927500,-0.277150
1.930000,-0.289304
1.932500,-0.299696
1.935000,-0.307736
1.937500,-0.313107
1.940000,-0.315832
1.942500,-0.316225
1.945000,-0.314714
1.947500,-0.311619
1.950000,-0.306975
1.952500,-0.300487
1.955000,-0.291700
1.957500,-0.280320
1.960000,-0.266570
1.962500,-0.251416
1.965000,-0.236496
1.967500,-0.223738
1.970000,-0.214779
1.972500,-0.210416
1.975000,-0.210335
1.977500,-0.213243
1.980000,-0.217344
1.982500,-0.220988
1.985000,-0.223203
1.987500,-0.223920
1.990000,-0.223822
1.992500,-0.223895
1.995000,-0.224902
1.997500,-0.226982
2.000000,-0.229553
