# {'v': 0.026100949451270363, 'err': 0.0002636967531802898}
 1.0000000000000000e-03  2.6072833645005584e-02  2.6420298606648563e-04  9.9892280522908672e-01  1.0929047600522278e-04
 2.0000000000000000e-03  2.5995207409778363e-02  2.6453246839994339e-04  9.9594872816065882e-01  2.8869632971291345e-04
 3.0000000000000001e-03  2.5885065530374035e-02  2.6555293863880287e-04  9.9172888628824107e-01  4.2835565913174539e-04
 4.0000000000000001e-03  2.5729264540915162e-02  2.7037841681799764e-04  9.8575971686205799e-01  7.8120097801397895e-04
 5.0000000000000001e-03  2.5566173060466300e-02  2.7108591252580114e-04  9.7951122844008132e-01  9.0202942894041709e-04
 6.0000000000000001e-03  2.5366506324072901e-02  2.7497136734342515e-04  9.7186144019133691e-01  1.0608308476547828e-03
 7.0000000000000001e-03  2.5112005519335637e-02  2.7111282780191556e-04  9.6211080620722045e-01  1.3671093108572560e-03
 8.0000000000000002e-03  2.4821065293638606e-02  2.7918894417560119e-04  9.5096407661256688e-01  1.7814430444975601e-03
 9.0000000000000011e-03  2.4576060734255598e-02  2.8193765280678818e-04  9.4157727021150384e-01  1.8587859747281005e-03
 1.0000000000000000e-02  2.4274437292111858e-02  2.8728548887497276e-04  9.3002123686846927e-01  2.4301746580204795e-03
 1.0999999999999999e-02  2.3978708471523818e-02  2.9150642654750535e-04  9.1869104287916037e-01  2.7478149948578856e-03
 1.2000000000000000e-02  2.3632406949804591e-02  2.8300027155464828e-04  9.0542326798975403e-01  2.8871155720570797e-03
 1.3000000000000001e-02  2.3357421929950713e-02  2.8099122484273842e-04  8.9488782672669709e-01  3.1443129753192531e-03
 1.4000000000000000e-02  2.3007248154796486e-02  2.7704413434063161e-04  8.8147169503355738e-01  3.4872288541977535e-03
 1.4999999999999999e-02  2.2591675292662199e-02  2.7135289162870873e-04  8.6554994234367344e-01  3.6222270223145638e-03
 1.6000000000000000e-02  2.2325758405155209e-02  2.7263644493577923e-04  8.5536192646312292e-01  3.5435477200319830e-03
 1.7000000000000001e-02  2.2006031956681361e-02  2.7550031480193108e-04  8.4311231657552987e-01  4.0841601010416454e-03
 1.8000000000000002e-02  2.1671990949651596e-02  2.7320796722579867e-04  8.3031427611905495e-01  4.0894458341291006e-03
 1.9000000000000000e-02  2.1292469330903417e-02  2.8425721790781088e-04  8.1577374687674775e-01  4.6344066545674113e-03
 2.0000000000000000e-02  2.0912013674361875e-02  2.8408486072163382e-04  8.0119743204759408e-01  4.5416768092989860e-03
 2.1000000000000001e-02  2.0605814320098882e-02  2.7590372259371542e-04  7.8946608277868502e-01  4.6404087181623112e-03
 2.1999999999999999e-02  2.0275074954941647e-02  2.8483505629660485e-04  7.7679453740924498e-01  4.9793871556470344e-03
 2.3000000000000000e-02  2.0003137849269950e-02  2.9145014640100206e-04  7.6637587021940212e-01  5.4464289600635084e-03
 2.4000000000000000e-02  1.9713845710382417e-02  2.9496023446248348e-04  7.5529228341626176e-01  5.8162575322639465e-03
 2.5000000000000001e-02  1.9414181438547631e-02  2.9353236913069215e-04  7.4381131133920186e-01  5.8801352069649026e-03
 2.6000000000000002e-02  1.9112254355884036e-02  3.1167318708664213e-04  7.3224364468296466e-01  6.4630055399608980e-03
 2.7000000000000000e-02  1.8900005579935673e-02  3.0455260468549756e-04  7.2411180348904081e-01  6.0797060029263161e-03
 2.8000000000000001e-02  1.8684289614230035e-02  3.0627005066018306e-04  7.1584712460797661e-01  6.6117750223365999e-03
 2.9000000000000001e-02  1.8530119027470471e-02  3.0534480288790203e-04  7.0994042044583894e-01  6.7720073294668887e-03
 2.9999999999999999e-02  1.8363200415319355e-02  3.0715069242022425e-04  7.0354530395926251e-01  6.8225705105444791e-03
 3.1000000000000000e-02  1.8208753483454129e-02  3.0434149698203400e-04  6.9762801224719007e-01  7.0179309170895158e-03
 3.2000000000000001e-02  1.8024445779418155e-02  3.1188941094000607e-04  6.9056667126493687e-01  7.2686460229701095e-03
 3.3000000000000002e-02  1.7828556783187007e-02  3.0269574852536866e-04  6.8306161875346150e-01  7.0533421731411869e-03
 3.4000000000000002e-02  1.7715843744034402e-02  3.0286538750196306e-04  6.7874326859677325e-01  7.1530848877778925e-03
 3.5000000000000003e-02  1.7616765362842960e-02  3.0549106493432112e-04  6.7494730012534210e-01  7.4324691313520019e-03
 3.6000000000000004e-02  1.7510004216962645e-02  3.0575753609198177e-04  6.7085698356120194e-01  7.4219308316776662e-03
 3.6999999999999998e-02  1.7377725175399039e-02  3.1214402066512557e-04  6.6578900540927433e-01  7.6849897333942704e-03
 3.7999999999999999e-02  1.7303957967749906e-02  3.1670683422764057e-04  6.6296277842520024e-01  7.5598688985029335e-03
 3.9000000000000000e-02  1.7203896431995134e-02  3.1940436293777507e-04  6.5912914256679656e-01  7.6426625675081617e-03
 4.0000000000000001e-02  1.7194346546384576e-02  3.1786243982271360e-04  6.5876325987626883e-01  7.6007724355978195e-03
 4.1000000000000002e-02  1.7123001747808557e-02  3.1319526598916656e-04  6.5602984212419757e-01  7.3720287641239526e-03
