freqs [eV],Lambda [1/ps]
0.000000,0.001065
0.002500,0.001293
0.005000,0.002036
0.007500,0.003463
0.010000,0.005853
0.012500,0.009559
0.015000,0.014930
0.017500,0.022160
0.020000,0.031090
0.022500,0.040998
0.025000,0.050487
0.027500,0.057551
0.030000,0.059876
0.032500,0.055347
0.035000,0.042643
0.037500,0.021733
0.040000,-0.005892
0.042500,-0.037352
0.045000,-0.068884
0.047500,-0.096592
0.050000,-0.117250
0.052500,-0.128937
0.055000,-0.131309
0.057500,-0.125473
0.060000,-0.113519
0.062500,-0.097907
0.065000,-0.080903
0.067500,-0.064231
0.070000,-0.048970
0.072500,-0.035633
0.075000,-0.024342
0.077500,-0.014985
0.080000,-0.007336
0.082500,-0.001124
0.085000,0.003921
0.087500,0.008027
0.090000,0.011337
0.092500,0.013896
0.095000,0.015659
0.097500,0.016548
0.100000,0.016527
0.102500,0.015683
0.105000,0.014280
0.107500,0.012742
0.110000,0.011582
0.112500,0.011277
0.115000,0.012137
0.117500,0.014229
0.120000,0.017388
0.122500,0.021300
0.125000,0.025626
0.127500,0.030101
0.130000,0.034548
0.132500,0.038808
0.135000,0.042630
0.137500,0.045580
0.140000,0.047051
0.142500,0.046384
0.145000,0.043069
0.147500,0.036948
0.150000,0.028339
0.152500,0.018022
0.155000,0.007087
0.157500,-0.003325
0.160000,-0.012281
0.162500,-0.019271
0.165000,-0.024281
0.167500,-0.027724
0.170000,-0.030242
0.172500,-0.032452
0.175000,-0.034729
0.177500,-0.037102
0.180000,-0.039297
0.182500,-0.040888
0.185000,-0.041491
0.187500,-0.040896
0.190000,-0.039098
0.192500,-0.036218
0.195000,-0.032396
0.197500,-0.027707
0.200000,-0.022171
0.202500,-0.015834
0.205000,-0.008882
0.207500,-0.001699
0.210000,0.005176
0.212500,0.011184
0.215000,0.015936
0.217500,0.019365
0.220000,0.021794
0.222500,0.023878
0.225000,0.026451
0.227500,0.030325
0.230000,0.036104
0.232500,0.044035
0.235000,0.053934
0.237500,0.065167
0.240000,0.076703
0.242500,0.087246
0.245000,0.095427
0.247500,0.100061
0.250000,0.100392
0.252500,0.096268
0.255000,0.088199
0.257500,0.077274
0.260000,0.064953
0.262500,0.052807
0.265000,0.042241
0.267500,0.034258
0.270000,0.029298
0.272500,0.027189
0.275000,0.027227
0.277500,0.028379
0.280000,0.029570
0.282500,0.029976
0.285000,0.029239
0.287500,0.027540
0.290000,0.025499
0.292500,0.023948
0.295000,0.023639
0.297500,0.024989
0.300000,0.027917
0.302500,0.031836
0.305000,0.035794
0.307500,0.038715
0.310000,0.039686
0.312500,0.038203
0.315000,0.034307
0.317500,0.028582
