freqs [eV],Lambda [1/ps]
0.000000,-0.047712
0.002500,-0.048233
0.005000,-0.049838
0.007500,-0.052661
0.010000,-0.056940
0.012500,-0.063009
0.015000,-0.071229
0.017500,-0.081844
0.020000,-0.094768
0.022500,-0.109375
0.025000,-0.124397
0.027500,-0.138031
0.030000,-0.148308
0.032500,-0.153651
0.035000,-0.153445
0.037500,-0.148393
0.040000,-0.140479
0.042500,-0.132517
0.045000,-0.127415
0.047500,-0.127406
0.050000,-0.133511
0.052500,-0.145357
0.055000,-0.161383
0.057500,-0.179269
0.060000,-0.196427
0.062500,-0.210419
0.065000,-0.219233
0.067500,-0.221467
0.070000,-0.216485
0.072500,-0.204574
0.075000,-0.187077
0.077500,-0.166375
0.080000,-0.145626
0.082500,-0.128188
0.085000,-0.116838
0.087500,-0.112970
0.090000,-0.116097
0.092500,-0.123840
0.095000,-0.132484
0.097500,-0.137909
0.100000,-0.136596
0.102500,-0.126357
0.105000,-0.106588
0.107500,-0.078075
0.110000,-0.042547
0.112500,-0.002257
0.115000,0.040222
0.117500,0.082002
0.120000,0.119880
0.122500,0.150563
0.125000,0.171207
0.127500,0.180138
0.130000,0.177423
0.132500,0.164993
0.135000,0.146213
0.137500,0.125055
0.140000,0.105173
0.142500,0.089200
0.145000,0.078403
0.147500,0.072715
0.150000,0.071046
0.152500,0.071740
0.155000,0.073067
0.157500,0.073628
0.160000,0.072570
0.162500,0.069605
0.165000,0.064861
0.167500,0.058671
0.170000,0.051410
0.172500,0.043396
0.175000,0.034840
0.177500,0.025815
0.180000,0.016246
0.182500,0.005966
0.185000,-0.005149
0.187500,-0.017018
0.190000,-0.029292
0.192500,-0.041456
0.195000,-0.053086
0.197500,-0.064130
0.200000,-0.075031
0.202500,-0.086590
0.205000,-0.099609
0.207500,-0.114461
0.210000,-0.130761
0.212500,-0.147246
0.215000,-0.161906
0.217500,-0.172292
0.220000,-0.175966
0.222500,-0.171020
0.225000,-0.156584
0.227500,-0.133197
0.230000,-0.102875
0.232500,-0.068792
0.235000,-0.034592
0.237500,-0.003569
0.240000,0.022001
0.242500,0.041113
0.245000,0.053828
0.247500,0.060762
0.250000,0.062544
0.252500,0.059476
0.255000,0.051484
0.257500,0.038260
0.260000,0.019448
0.262500,-0.005220
0.265000,-0.035815
0.267500,-0.072007
0.270000,-0.112701
0.272500,-0.155615
0.275000,-0.197054
0.277500,-0.232141
0.280000,-0.255621
0.282500,-0.263032
0.285000,-0.251833
0.287500,-0.222035
0.290000,-0.176149
0.292500,-0.118531
0.295000,-0.054505
0.297500,0.010422
0.300000,0.071089
0.302500,0.123044
0.305000,0.162937
0.307500,0.189048
0.310000,0.201857
0.312500,0.204357
0.315000,0.201770
0.317500,0.200495
0.320000,0.206406
0.322500,0.222953
0.325000,0.249726
0.327500,0.282105
0.330000,0.312290
0.332500,0.331497
0.335000,0.332640
0.337500,0.312557
0.340000,0.272970
0.342500,0.219842
0.345000,0.161396
0.347500,0.105544
0.350000,0.057666
0.352500,0.019435
0.355000,-0.011037
0.357500,-0.037991
0.360000,-0.066258
0.362500,-0.099562
0.365000,-0.139264
0.367500,-0.183735
0.370000,-0.228346
0.372500,-0.266038
0.375000,-0.288426
0.377500,-0.287408
0.380000,-0.257069
0.382500,-0.195513
0.385000,-0.106077
0.387500,0.002566
0.390000,0.117643
0.392500,0.224664
0.395000,0.310341
0.397500,0.365222
0.400000,0.385284
0.402500,0.372095
0.405000,0.331588
0.407500,0.271932
0.410000,0.201187
0.412500,0.125424
0.415000,0.047807
0.417500,-0.031185
0.420000,-0.112555
0.422500,-0.197037
0.425000,-0.283388
0.427500,-0.367355
0.430000,-0.441767
0.432500,-0.497837
0.435000,-0.527340
0.437500,-0.524947
0.440000,-0.489884
0.442500,-0.426303
0.445000,-0.342247
0.447500,-0.247609
0.450000,-0.151869
0.452500,-0.062341
0.455000,0.016568
0.457500,0.083079
0.460000,0.137069
0.462500,0.178905
0.465000,0.208576
0.467500,0.225376
0.470000,0.228181
0.472500,0.216122
0.475000,0.189341
0.477500,0.149543
0.480000,0.100124
0.482500,0.045818
0.485000,-0.008048
0.487500,-0.056488
0.490000,-0.095718
0.492500,-0.123694
0.495000,-0.140208
0.497500,-0.146540
0.500000,-0.144868
0.502500,-0.137615
0.505000,-0.126939
0.507500,-0.114382
0.510000,-0.100638
0.512500,-0.085382
0.515000,-0.067166
0.517500,-0.043518
0.520000,-0.011396
0.522500,0.031954
0.525000,0.087860
0.527500,0.155166
0.530000,0.229708
0.532500,0.304652
0.535000,0.371752
0.537500,0.423165
0.540000,0.453206
0.542500,0.459414
0.545000,0.442614
0.547500,0.406107
0.550000,0.354501
0.552500,0.292768
0.555000,0.225830
0.557500,0.158604
0.560000,0.096084
0.562500,0.043057
0.565000,0.003306
0.567500,-0.021433
0.570000,-0.032258
0.572500,-0.033132
0.575000,-0.029995
0.577500,-0.029205
0.580000,-0.035875
0.582500,-0.052670
0.585000,-0.079447
0.587500,-0.113726
0.590000,-0.151735
0.592500,-0.189611
0.595000,-0.224403
0.597500,-0.254633
0.600000,-0.280306
0.602500,-0.302394
0.605000,-0.321951
0.607500,-0.339147
0.610000,-0.352594
0.612500,-0.359275
0.615000,-0.355181
0.617500,-0.336462
0.620000,-0.300667
0.622500,-0.247610
0.625000,-0.179580
0.627500,-0.100889
0.630000,-0.017008
0.632500,0.066362
0.635000,0.144013
0.637500,0.211602
0.640000,0.265710
0.642500,0.303731
0.645000,0.323804
0.647500,0.324965
0.650000,0.307555
0.652500,0.273766
0.655000,0.227989
0.657500,0.176628
0.660000,0.127193
0.662500,0.086781
0.665000,0.060415
0.667500,0.049804
0.670000,0.053018
0.672500,0.065206
0.675000,0.080078
0.677500,0.091637
0.680000,0.095566
0.682500,0.089916
0.685000,0.075028
0.687500,0.052902
0.690000,0.026340
0.692500,-0.001836
0.695000,-0.029333
0.697500,-0.054632
0.700000,-0.076971
0.702500,-0.096142
0.705000,-0.112187
0.707500,-0.125126
0.710000,-0.134807
0.712500,-0.140926
0.715000,-0.143171
0.717500,-0.141409
0.720000,-0.135815
0.722500,-0.126939
0.725000,-0.115687
0.727500,-0.103260
0.730000,-0.091019
0.732500,-0.080234
0.735000,-0.071741
0.737500,-0.065574
0.740000,-0.060742
0.742500,-0.055314
0.745000,-0.046854
0.747500,-0.033132
0.750000,-0.012886
0.752500,0.013611
0.755000,0.044379
0.757500,0.076020
0.760000,0.104399
0.762500,0.125538
0.765000,0.136487
0.767500,0.135938
