freqs [eV],Lambda [1/ps]
0.000000,0.000187
0.002500,0.000091
0.005000,-0.000243
0.007500,-0.000934
0.010000,-0.002141
0.012500,-0.004005
0.015000,-0.006576
0.017500,-0.009742
0.020000,-0.013200
0.022500,-0.016467
0.025000,-0.018969
0.027500,-0.020165
0.030000,-0.019693
0.032500,-0.017480
0.035000,-0.013782
0.037500,-0.009143
0.040000,-0.004276
0.042500,0.000096
0.045000,0.003385
0.047500,0.005237
0.050000,0.005549
0.052500,0.004415
0.055000,0.002030
0.057500,-0.001382
0.060000,-0.005600
0.062500,-0.010368
0.065000,-0.015340
0.067500,-0.020039
0.070000,-0.023903
0.072500,-0.026405
0.075000,-0.027219
0.077500,-0.026352
0.080000,-0.024177
0.082500,-0.021326
0.085000,-0.018488
0.087500,-0.016184
0.090000,-0.014609
0.092500,-0.013613
0.095000,-0.012816
0.097500,-0.011808
0.100000,-0.010336
0.102500,-0.008397
0.105000,-0.006211
0.107500,-0.004099
0.110000,-0.002350
0.112500,-0.001135
0.115000,-0.000515
0.117500,-0.000517
0.120000,-0.001218
0.122500,-0.002789
0.125000,-0.005455
0.127500,-0.009364
0.130000,-0.014435
0.132500,-0.020236
0.135000,-0.025975
0.137500,-0.030659
0.140000,-0.033373
0.142500,-0.033598
0.145000,-0.031425
0.147500,-0.027570
0.150000,-0.023184
0.152500,-0.019517
0.155000,-0.017580
0.157500,-0.017916
0.160000,-0.020522
0.162500,-0.024916
0.165000,-0.030305
0.167500,-0.035800
0.170000,-0.040646
0.172500,-0.044428
0.175000,-0.047187
0.177500,-0.049381
0.180000,-0.051686
0.182500,-0.054675
0.185000,-0.058498
0.187500,-0.062706
0.190000,-0.066301
0.192500,-0.068010
0.195000,-0.066676
0.197500,-0.061616
0.200000,-0.052818
0.202500,-0.040962
0.205000,-0.027264
0.207500,-0.013254
0.210000,-0.000519
0.212500,0.009523
0.215000,0.015823
0.217500,0.017852
0.220000,0.015687
0.222500,0.010009
0.225000,0.002011
0.227500,-0.006780
0.230000,-0.014736
0.232500,-0.020398
0.235000,-0.022724
0.237500,-0.021305
0.240000,-0.016458
0.242500,-0.009182
0.245000,-0.000948
0.247500,0.006639
0.250000,0.012209
0.252500,0.014954
0.255000,0.014805
0.257500,0.012441
0.260000,0.009108
0.262500,0.006312
0.265000,0.005431
0.267500,0.007349
0.270000,0.012204
0.272500,0.019332
0.275000,0.027426
0.277500,0.034897
0.280000,0.040315
0.282500,0.042803
0.285000,0.042248
0.287500,0.039258
0.290000,0.034899
0.292500,0.030304
0.295000,0.026340
0.297500,0.023413
0.300000,0.021486
0.302500,0.020228
0.305000,0.019190
0.307500,0.017949
0.310000,0.016166
0.312500,0.013621
0.315000,0.010260
0.317500,0.006259
0.320000,0.002059
0.322500,-0.001703
0.325000,-0.004388
0.327500,-0.005641
0.330000,-0.005625
0.332500,-0.005106
0.335000,-0.005282
0.337500,-0.007411
0.340000,-0.012350
0.342500,-0.020182
0.345000,-0.030074
0.347500,-0.040423
0.350000,-0.049242
0.352500,-0.054667
0.355000,-0.055402
0.357500,-0.050984
0.360000,-0.041806
0.362500,-0.028935
0.365000,-0.013824
0.367500,0.001963
0.370000,0.016933
0.372500,0.029769
0.375000,0.039390
0.377500,0.045029
0.380000,0.046325
0.382500,0.043398
0.385000,0.036850
0.387500,0.027652
0.390000,0.016968
0.392500,0.005955
0.395000,-0.004386
0.397500,-0.013281
0.400000,-0.020195
0.402500,-0.024816
0.405000,-0.027038
0.407500,-0.026955
0.410000,-0.024847
0.412500,-0.021143
0.415000,-0.016364
0.417500,-0.011053
0.420000,-0.005720
0.422500,-0.000812
0.425000,0.003294
0.427500,0.006301
0.430000,0.008020
0.432500,0.008422
0.435000,0.007673
0.437500,0.006107
0.440000,0.004128
0.442500,0.002063
0.445000,0.000032
0.447500,-0.002088
0.450000,-0.004568
0.452500,-0.007634
0.455000,-0.011258
0.457500,-0.015033
0.460000,-0.018182
0.462500,-0.019712
0.465000,-0.018658
0.467500,-0.014348
0.470000,-0.006607
0.472500,0.004144
0.475000,0.016912
0.477500,0.030280
0.480000,0.042651
0.482500,0.052543
0.485000,0.058875
0.487500,0.061180
0.490000,0.059672
0.492500,0.055153
0.495000,0.048762
0.497500,0.041627
0.500000,0.034555
0.502500,0.027838
0.505000,0.021267
0.507500,0.014337
0.510000,0.006552
0.512500,-0.002291
0.515000,-0.011959
0.517500,-0.021836
0.520000,-0.031139
0.522500,-0.039183
0.525000,-0.045589
0.527500,-0.050339
0.530000,-0.053686
0.532500,-0.055978
0.535000,-0.057505
0.537500,-0.058449
0.540000,-0.058942
0.542500,-0.059165
0.545000,-0.059402
0.547500,-0.059986
0.550000,-0.061126
0.552500,-0.062707
0.555000,-0.064154
0.557500,-0.064458
0.560000,-0.062368
0.562500,-0.056716
0.565000,-0.046757
0.567500,-0.032426
0.570000,-0.014415
0.572500,0.005941
0.575000,0.026922
0.577500,0.046749
0.580000,0.063870
0.582500,0.077145
0.585000,0.085896
0.587500,0.089868
0.590000,0.089145
0.592500,0.084062
0.595000,0.075145
0.597500,0.063084
0.600000,0.048706
0.602500,0.032953
0.605000,0.016849
0.607500,0.001451
0.610000,-0.012216
0.612500,-0.023263
0.615000,-0.031066
0.617500,-0.035406
0.620000,-0.036565
0.622500,-0.035324
0.625000,-0.032833
0.627500,-0.030351
0.630000,-0.028928
0.632500,-0.029121
0.635000,-0.030830
0.637500,-0.033305
0.640000,-0.035336
0.642500,-0.035572
0.645000,-0.032889
0.647500,-0.026715
0.650000,-0.017229
0.652500,-0.005358
0.655000,0.007433
0.657500,0.019511
0.660000,0.029491
0.662500,0.036571
0.665000,0.040653
0.667500,0.042233
0.670000,0.042088
0.672500,0.040908
0.675000,0.039027
0.677500,0.036350
0.680000,0.032488
0.682500,0.027045
0.685000,0.019891
0.687500,0.011329
0.690000,0.002071
0.692500,-0.006944
0.695000,-0.014816
0.697500,-0.020909
0.700000,-0.024967
0.702500,-0.027063
0.705000,-0.027441
0.707500,-0.026299
0.710000,-0.023647
0.712500,-0.019279
0.715000,-0.012917
0.717500,-0.004444
0.720000,0.005859
0.722500,0.017197
0.725000,0.028324
0.727500,0.037792
0.730000,0.044288
0.732500,0.046960
0.735000,0.045611
0.737500,0.040720
0.740000,0.033298
0.742500,0.024616
0.745000,0.015915
0.747500,0.008153
0.750000,0.001879
0.752500,-0.002760
0.755000,-0.005885
0.757500,-0.007708
0.760000,-0.008406
0.762500,-0.008081
0.765000,-0.006843
0.767500,-0.004917
0.770000,-0.002715
0.772500,-0.000793
0.775000,0.000299
0.777500,0.000195
0.780000,-0.001165
0.782500,-0.003536
0.785000,-0.006489
0.787500,-0.009596
0.790000,-0.012596
0.792500,-0.015479
0.795000,-0.018462
0.797500,-0.021883
0.800000,-0.026049
0.802500,-0.031093
0.805000,-0.036871
0.807500,-0.042940
0.810000,-0.048624
0.812500,-0.053142
0.815000,-0.055781
0.817500,-0.056045
0.820000,-0.053746
0.822500,-0.049014
0.825000,-0.042234
0.827500,-0.033957
0.830000,-0.024814
0.832500,-0.015479
0.835000,-0.006651
0.837500,0.000984
0.840000,0.006825
0.842500,0.010489
0.845000,0.011949
0.847500,0.011594
0.850000,0.010190
0.852500,0.008700
0.855000,0.008040
0.857500,0.008841
0.860000,0.011311
0.862500,0.015235
0.865000,0.020112
0.867500,0.025349
0.870000,0.030433
0.872500,0.035013
0.875000,0.038869
0.877500,0.041821
0.880000,0.043648
0.882500,0.044099
0.885000,0.042979
0.887500,0.040280
0.890000,0.036263
0.892500,0.031422
0.895000,0.026355
0.897500,0.021564
0.900000,0.017305
0.902500,0.013533
0.905000,0.009976
0.907500,0.006298
0.910000,0.002294
0.912500,-0.001992
0.915000,-0.006243
0.917500,-0.009976
0.920000,-0.012725
0.922500,-0.014219
0.925000,-0.014493
0.927500,-0.013877
0.930000,-0.012868
0.932500,-0.011952
0.935000,-0.011440
0.937500,-0.011395
0.940000,-0.011654
0.942500,-0.011929
0.945000,-0.011942
0.947500,-0.011524
0.950000,-0.010659
0.952500,-0.009476
0.955000,-0.008179
0.957500,-0.006968
0.960000,-0.005956
0.962500,-0.005125
0.965000,-0.004323
0.967500,-0.003319
0.970000,-0.001897
0.972500,0.000038
0.975000,0.002384
0.977500,0.004823
0.980000,0.006886
0.982500,0.008070
0.985000,0.007979
0.987500,0.006430
0.990000,0.003513
0.992500,-0.000436
0.995000,-0.004913
0.997500,-0.009361
1.000000,-0.013278
1.002500,-0.016308
1.005000,-0.018287
1.007500,-0.019250
1.010000,-0.019402
1.012500,-0.019060
1.015000,-0.018564
1.017500,-0.018193
1.020000,-0.018076
1.022500,-0.018151
1.025000,-0.018176
1.027500,-0.017791
1.030000,-0.016617
1.032500,-0.014354
1.035000,-0.010847
1.037500,-0.006116
1.040000,-0.000354
1.042500,0.006086
1.045000,0.012693
1.047500,0.018808
1.050000,0.023657
1.052500,0.026424
1.055000,0.026378
1.057500,0.023026
1.060000,0.016250
1.062500,0.006398
1.065000,-0.005711
1.067500,-0.018852
1.070000,-0.031538
1.072500,-0.042223
1.075000,-0.049540
1.077500,-0.052550
1.080000,-0.050939
1.082500,-0.045092
1.085000,-0.036020
1.087500,-0.025119
1.090000,-0.013849
1.092500,-0.003426
1.095000,0.005390
1.097500,0.012350
1.100000,0.017631
1.102500,0.021654
1.105000,0.024880
1.107500,0.027630
1.110000,0.029990
1.112500,0.031816
1.115000,0.032842
1.117500,0.032858
1.120000,0.031865
1.122500,0.030147
1.125000,0.028202
1.127500,0.026565
1.130000,0.025593
1.132500,0.025331
1.135000,0.025501
1.137500,0.025619
1.140000,0.025161
1.142500,0.023697
1.145000,0.020958
1.147500,0.016826
1.150000,0.011313
1.152500,0.004546
1.155000,-0.003193
1.157500,-0.011422
1.160000,-0.019427
1.162500,-0.026315
1.165000,-0.031141
1.167500,-0.033120
1.170000,-0.031839
1.172500,-0.027427
1.175000,-0.020611
1.177500,-0.012617
1.180000,-0.004942
1.182500,0.000971
1.185000,0.004066
1.187500,0.003913
1.190000,0.000803
1.192500,-0.004349
1.195000,-0.010256
1.197500,-0.015583
1.200000,-0.019269
1.202500,-0.020745
1.205000,-0.020020
1.207500,-0.017610
1.210000,-0.014358
1.212500,-0.011186
1.215000,-0.008862
1.217500,-0.007820
1.220000,-0.008102
1.222500,-0.009386
1.225000,-0.011125
1.227500,-0.012715
1.230000,-0.013676
1.232500,-0.013775
1.235000,-0.013057
1.237500,-0.011774
1.240000,-0.010233
