freqs [eV],Lambda [1/ps]
0.000000,0.127881
0.002500,0.131412
0.005000,0.141988
0.007500,0.159572
0.010000,0.184145
0.012500,0.215726
0.015000,0.254329
0.017500,0.299817
0.020000,0.351640
0.022500,0.408555
0.025000,0.468460
0.027500,0.528538
0.030000,0.585780
0.032500,0.637816
0.035000,0.683774
0.037500,0.724818
0.040000,0.764076
0.042500,0.805903
0.045000,0.854685
0.047500,0.913563
0.050000,0.983518
0.052500,1.063072
0.055000,1.148686
0.057500,1.235648
0.060000,1.319138
0.062500,1.395112
0.065000,1.460833
0.067500,1.515111
0.070000,1.558477
0.072500,1.593498
0.075000,1.625220
0.077500,1.661365
0.080000,1.711738
0.082500,1.786470
0.085000,1.893233
0.087500,2.034184
0.090000,2.203844
0.092500,2.388977
0.095000,2.570849
0.097500,2.729308
0.100000,2.847340
0.102500,2.914552
0.105000,2.928557
0.107500,2.894133
0.110000,2.820861
0.112500,2.720387
0.115000,2.604243
0.117500,2.482675
0.120000,2.364312
0.122500,2.256222
0.125000,2.163904
0.127500,2.091043
0.130000,2.039188
0.132500,2.007712
0.135000,1.994285
0.137500,1.995809
0.140000,2.009409
0.142500,2.032977
0.145000,2.064969
0.147500,2.103623
0.150000,2.146164
0.152500,2.188574
0.155000,2.226210
0.157500,2.254990
0.160000,2.272564
0.162500,2.278891
0.165000,2.276023
0.167500,2.267292
0.170000,2.256353
0.172500,2.246428
0.175000,2.239914
0.177500,2.238300
0.180000,2.242232
0.182500,2.251587
0.185000,2.265502
0.187500,2.282333
0.190000,2.299644
0.192500,2.314297
0.195000,2.322766
0.197500,2.321714
0.200000,2.308753
0.202500,2.283193
0.205000,2.246504
0.207500,2.202236
0.210000,2.155292
0.212500,2.110663
0.215000,2.072014
0.217500,2.040614
0.220000,2.015124
0.222500,1.992402
0.225000,1.969093
0.227500,1.943367
0.230000,1.916046
0.232500,1.890627
0.235000,1.872194
0.237500,1.865712
0.240000,1.874454
0.242500,1.899172
