# {'v': 0.039137581221140076, 'err': 0.00010753702495328778}
 1.0000000000000000e-03  3.9135279129155237e-02  1.0756964741071812e-04  9.9994117950284578e-01  2.6529426455763967e-06
 2.0000000000000000e-03  3.9129579625296958e-02  1.0758051626543037e-04  9.9979555211146276e-01  7.4040057277250372e-06
 3.0000000000000001e-03  3.9121747545050219e-02  1.0754340103911004e-04  9.9959543549714036e-01  1.2420863995380133e-05
 4.0000000000000001e-03  3.9113587269852534e-02  1.0756746607480205e-04  9.9938693321000172e-01  1.7186850493939141e-05
 5.0000000000000001e-03  3.9103564135779020e-02  1.0765508475210101e-04  9.9913083322219509e-01  2.1835630727509775e-05
 6.0000000000000001e-03  3.9094489252760239e-02  1.0752853923263170e-04  9.9889896189198935e-01  2.2471550833763722e-05
 7.0000000000000001e-03  3.9084349108344962e-02  1.0757408002619427e-04  9.9863987218590911e-01  2.7143272925509881e-05
 8.0000000000000002e-03  3.9073217287002901e-02  1.0746623884889732e-04  9.9835544425258427e-01  2.9762390756203647e-05
 9.0000000000000011e-03  3.9062833469826551e-02  1.0770892741802711e-04  9.9809012849079315e-01  3.6367318655973589e-05
 1.0000000000000000e-02  3.9053160918328091e-02  1.0792625471975943e-04  9.9784298619950518e-01  4.4028088256545639e-05
 1.0999999999999999e-02  3.9043628892507058e-02  1.0790065125542573e-04  9.9759943446422616e-01  4.2726466731492522e-05
 1.2000000000000000e-02  3.9032531310225528e-02  1.0785277882895774e-04  9.9731588136934213e-01  5.1322803084352031e-05
 1.3000000000000001e-02  3.9021962594318844e-02  1.0781317645709757e-04  9.9704584128058527e-01  5.0663970703934442e-05
 1.4000000000000000e-02  3.9012710245869539e-02  1.0798201202191062e-04  9.9680943555083346e-01  5.4339977533559364e-05
 1.4999999999999999e-02  3.9003010615081241e-02  1.0799439934584744e-04  9.9656160135961214e-01  6.1303625330848659e-05
 1.6000000000000000e-02  3.8993479805596955e-02  1.0810593991245757e-04  9.9631808070281858e-01  6.7178351410293171e-05
