# {'v': 0.036867510565109965, 'err': 6.261440847262495e-05}
 1.0000000000000000e-03  3.6865189962196634e-02  6.2619738439018434e-05  9.9993705561135648e-01  2.0288407160931798e-06
 2.0000000000000000e-03  3.6859325400320192e-02  6.2645291453109620e-05  9.9977798433731191e-01  4.9337351886454959e-06
 3.0000000000000001e-03  3.6850298052380194e-02  6.2654366349997363e-05  9.9953312516994131e-01  9.1852857027745176e-06
 4.0000000000000001e-03  3.6839280747957039e-02  6.2746394998672319e-05  9.9923429011831244e-01  1.4619420245172440e-05
 5.0000000000000001e-03  3.6827428887066506e-02  6.2797388280384599e-05  9.9891281842931401e-01  2.0929406494878227e-05
 6.0000000000000001e-03  3.6814948156506738e-02  6.2812383420246068e-05  9.9857428918314406e-01  2.4337687055175347e-05
 7.0000000000000001e-03  3.6803338035149701e-02  6.2879431965840409e-05  9.9825937447425606e-01  2.7901275078132001e-05
 8.0000000000000002e-03  3.6791488557330755e-02  6.2870568845313707e-05  9.9793796742405616e-01  3.1529072718719449e-05
 9.0000000000000011e-03  3.6780348476847483e-02  6.2949181758207250e-05  9.9763580217577885e-01  2.9758633101202474e-05
 1.0000000000000000e-02  3.6770526580576821e-02  6.2911835770744219e-05  9.9736939155786319e-01  3.2183709888536524e-05
 1.0999999999999999e-02  3.6760374719690930e-02  6.2890479654001457e-05  9.9709403092921534e-01  3.4930957384314011e-05
 1.2000000000000000e-02  3.6751925319574101e-02  6.2877178881781256e-05  9.9686484810706888e-01  3.6844407417245951e-05
 1.3000000000000001e-02  3.6743760197707982e-02  6.2872426705801177e-05  9.9664337609170994e-01  3.8323011701946031e-05
 1.4000000000000000e-02  3.6736035595456580e-02  6.2854633424038608e-05  9.9643385279781249e-01  3.9448877500040484e-05
 1.4999999999999999e-02  3.6729657060848249e-02  6.2854672174184712e-05  9.9626084044871266e-01  3.6946715918055546e-05
 1.6000000000000000e-02  3.6724576162165935e-02  6.2862123242166495e-05  9.9612302537510367e-01  4.0279250094701816e-05
 1.7000000000000001e-02  3.6719945647015556e-02  6.2990323340714072e-05  9.9599742657335644e-01  4.2446726155115503e-05
 1.8000000000000002e-02  3.6716067160722322e-02  6.3083268794541887e-05  9.9589222591744608e-01  4.5937320164587703e-05
 1.9000000000000000e-02  3.6712643183949248e-02  6.3093565056906905e-05  9.9579935344733372e-01  4.9737288983505340e-05
 2.0000000000000000e-02  3.6709819543884151e-02  6.3179341339867991e-05  9.9572276460198406e-01  5.1475903869688288e-05
 2.1000000000000001e-02  3.6708116069795543e-02  6.3216162549529364e-05  9.9567655931004828e-01  5.2708427900529568e-05
 2.1999999999999999e-02  3.6706301337183236e-02  6.3246156934182132e-05  9.9562733622488497e-01  5.3273881898226473e-05
 2.3000000000000000e-02  3.6704920773664461e-02  6.3205059980918550e-05  9.9558988960867423e-01  5.4502465649312987e-05
 2.4000000000000000e-02  3.6704339478502560e-02  6.3128866320445308e-05  9.9557412246972199e-01  5.5569854144890839e-05
 2.5000000000000001e-02  3.6703427074194064e-02  6.3155148791145665e-05  9.9554937427559365e-01  5.5428878880293282e-05
