freqs [eV],Lambda [1/ps]
0.000000,0.029493
0.002500,0.029352
0.005000,0.028911
0.007500,0.028124
0.010000,0.026953
0.012500,0.025407
0.015000,0.023577
0.017500,0.021657
0.020000,0.019949
0.022500,0.018853
0.025000,0.018831
0.027500,0.020346
0.030000,0.023764
0.032500,0.029218
0.035000,0.036497
0.037500,0.044970
0.040000,0.053637
0.042500,0.061294
0.045000,0.066797
0.047500,0.069348
0.050000,0.068686
0.052500,0.065135
0.055000,0.059475
0.057500,0.052701
0.060000,0.045755
0.062500,0.039334
0.065000,0.033803
0.067500,0.029236
0.070000,0.025532
0.072500,0.022548
0.075000,0.020213
0.077500,0.018563
0.080000,0.017711
0.082500,0.017760
0.085000,0.018688
0.087500,0.020282
0.090000,0.022130
0.092500,0.023704
0.095000,0.024511
0.097500,0.024252
0.100000,0.022944
0.102500,0.020949
0.105000,0.018884
0.107500,0.017463
0.110000,0.017287
0.112500,0.018669
0.115000,0.021545
0.117500,0.025483
0.120000,0.029799
0.122500,0.033735
0.125000,0.036637
0.127500,0.038084
0.130000,0.037939
0.132500,0.036321
0.135000,0.033540
0.137500,0.030036
0.140000,0.026350
0.142500,0.023104
0.145000,0.020964
0.147500,0.020560
0.150000,0.022357
0.152500,0.026515
0.155000,0.032809
0.157500,0.040628
0.160000,0.049096
0.162500,0.057250
0.165000,0.064237
0.167500,0.069451
0.170000,0.072579
0.172500,0.073564
0.175000,0.072519
0.177500,0.069653
0.180000,0.065243
0.182500,0.059656
0.185000,0.053377
0.187500,0.047001
0.190000,0.041170
0.192500,0.036439
0.195000,0.033141
0.197500,0.031289
0.200000,0.030557
0.202500,0.030371
0.205000,0.030064
0.207500,0.029054
0.210000,0.027000
0.212500,0.023870
0.215000,0.019939
0.217500,0.015713
0.220000,0.011811
0.222500,0.008854
0.225000,0.007360
0.227500,0.007667
0.230000,0.009872
0.232500,0.013795
0.235000,0.018985
0.237500,0.024772
0.240000,0.030377
0.242500,0.035043
0.245000,0.038171
0.247500,0.039406
0.250000,0.038669
0.252500,0.036137
0.255000,0.032202
0.257500,0.027413
0.260000,0.022411
0.262500,0.017851
0.265000,0.014299
0.267500,0.012132
0.270000,0.011464
0.272500,0.012141
0.275000,0.013806
0.277500,0.016025
0.280000,0.018414
0.282500,0.020731
0.285000,0.022891
0.287500,0.024913
0.290000,0.026834
0.292500,0.028625
0.295000,0.030165
0.297500,0.031270
0.300000,0.031762
0.302500,0.031534
0.305000,0.030599
0.307500,0.029071
0.310000,0.027136
0.312500,0.025000
0.315000,0.022856
0.317500,0.020871
0.320000,0.019181
0.322500,0.017882
0.325000,0.017017
0.327500,0.016563
0.330000,0.016434
0.332500,0.016510
0.335000,0.016670
0.337500,0.016838
0.340000,0.016993
0.342500,0.017168
0.345000,0.017433
0.347500,0.017872
0.350000,0.018562
0.352500,0.019574
0.355000,0.020953
0.357500,0.022706
0.360000,0.024774
0.362500,0.027005
0.365000,0.029152
0.367500,0.030884
0.370000,0.031847
0.372500,0.031743
0.375000,0.030426
0.377500,0.027985
0.380000,0.024772
0.382500,0.021369
0.385000,0.018469
0.387500,0.016718
0.390000,0.016564
0.392500,0.018145
0.395000,0.021278
0.397500,0.025512
0.400000,0.030225
0.402500,0.034750
0.405000,0.038482
0.407500,0.040969
0.410000,0.041985
0.412500,0.041550
0.415000,0.039900
0.417500,0.037411
0.420000,0.034495
0.422500,0.031508
0.425000,0.028699
0.427500,0.026198
0.430000,0.024039
0.432500,0.022192
0.435000,0.020579
0.437500,0.019098
0.440000,0.017636
0.442500,0.016097
