freqs [eV],Lambda [1/ps]
0.000000,0.179388
0.002500,0.183641
0.005000,0.196530
0.007500,0.218457
0.010000,0.250094
0.012500,0.292198
0.015000,0.345167
0.017500,0.408405
0.020000,0.479757
0.022500,0.555405
0.025000,0.630433
0.027500,0.700009
0.030000,0.760709
0.032500,0.811411
0.035000,0.853269
0.037500,0.888804
0.040000,0.920554
0.042500,0.950024
0.045000,0.977422
0.047500,1.002263
0.050000,1.024415
0.052500,1.044953
0.055000,1.066375
0.057500,1.092084
0.060000,1.125390
0.062500,1.168483
0.065000,1.221755
0.067500,1.283736
0.070000,1.351702
0.072500,1.422801
0.075000,1.495354
0.077500,1.569807
0.080000,1.648857
0.082500,1.736526
0.085000,1.836379
0.087500,1.949539
0.090000,2.073283
0.092500,2.200862
0.095000,2.322664
0.097500,2.428328
0.100000,2.509024
0.102500,2.559152
0.105000,2.577054
0.107500,2.564779
0.110000,2.527311
0.112500,2.471709
0.115000,2.406403
0.117500,2.340597
0.120000,2.283523
0.122500,2.243358
0.125000,2.225851
0.127500,2.233005
0.130000,2.262382
0.132500,2.307470
0.135000,2.359207
0.137500,2.408246
0.140000,2.447203
0.142500,2.472060
0.145000,2.482345
0.147500,2.480206
0.150000,2.468987
0.152500,2.451943
0.155000,2.431474
0.157500,2.408882
0.160000,2.384403
0.162500,2.357314
0.165000,2.326066
0.167500,2.288550
0.170000,2.242630
0.172500,2.186962
0.175000,2.121952
0.177500,2.050594
0.180000,1.978869
0.182500,1.915412
0.185000,1.870292
0.187500,1.852984
0.190000,1.869898
0.192500,1.922132
0.195000,2.004170
0.197500,2.104092
0.200000,2.205422
0.202500,2.290252
0.205000,2.342867
0.207500,2.352968
0.210000,2.317725
0.212500,2.242218
0.215000,2.138204
0.217500,2.021552
0.220000,1.908945
0.222500,1.814642
0.225000,1.748034
0.227500,1.712516
0.230000,1.705809
0.232500,1.721493
0.235000,1.751240
0.237500,1.787144
0.240000,1.823577
0.242500,1.858185
0.245000,1.891805
0.247500,1.927380
0.250000,1.968206
0.252500,2.016087
0.255000,2.070072
0.257500,2.126271
0.260000,2.178865
0.262500,2.221925
0.265000,2.251327
0.267500,2.265999
0.270000,2.268049
0.272500,2.261813
0.275000,2.252301
0.277500,2.243730
0.280000,2.238672
0.282500,2.238051
0.285000,2.241745
0.287500,2.249361
0.290000,2.260680
0.292500,2.275498
0.295000,2.292977
0.297500,2.310860
0.300000,2.325116
0.302500,2.330384
0.305000,2.321267
0.307500,2.294050
0.310000,2.248165
0.312500,2.186721
0.315000,2.115805
0.317500,2.042784
0.320000,1.974301
0.322500,1.914746
0.325000,1.865789
0.327500,1.827040
0.330000,1.797449
0.332500,1.776752
0.335000,1.766341
0.337500,1.769193
0.340000,1.788920
0.342500,1.828375
0.345000,1.888414
0.347500,1.967395
0.350000,2.061703
0.352500,2.167139
0.355000,2.280544
0.357500,2.400832
0.360000,2.528714
0.362500,2.664982
0.365000,2.807979
0.367500,2.951426
0.370000,3.083821
0.372500,3.190042
0.375000,3.254864
0.377500,3.267255
0.380000,3.223978
0.382500,3.131275
0.385000,3.004076
0.387500,2.862989
0.390000,2.729887
0.392500,2.623238
0.395000,2.554323
0.397500,2.525231
0.400000,2.529116
0.402500,2.552641
0.405000,2.579940
0.407500,2.597004
0.410000,2.595250
0.412500,2.573351
0.415000,2.536969
0.417500,2.496733
0.420000,2.465244
0.422500,2.454001
0.425000,2.470926
0.427500,2.518842
0.430000,2.594984
0.432500,2.691489
0.435000,2.796782
0.437500,2.897671
0.440000,2.981840
0.442500,3.040229
0.445000,3.068712
0.447500,3.068590
0.450000,3.045718
0.452500,3.008551
0.455000,2.965718
0.457500,2.923918
0.460000,2.886700
0.462500,2.854349
0.465000,2.824667
0.467500,2.794263
0.470000,2.759952
0.472500,2.719990
0.475000,2.674920
0.477500,2.627818
0.480000,2.583734
0.482500,2.548322
0.485000,2.525968
0.487500,2.518038
0.490000,2.521948
0.492500,2.531501
0.495000,2.538438
0.497500,2.534673
0.500000,2.514468
0.502500,2.475898
0.505000,2.421299
0.507500,2.356759
0.510000,2.290916
0.512500,2.233331
0.515000,2.192664
0.517500,2.174874
0.520000,2.181746
0.522500,2.210171
0.525000,2.252550
0.527500,2.298436
0.530000,2.337105
0.532500,2.360377
0.535000,2.364888
0.537500,2.353228
0.540000,2.333733
0.542500,2.319116
0.545000,2.324274
0.547500,2.363585
0.550000,2.447942
0.552500,2.581762
0.555000,2.760505
0.557500,2.969458
0.560000,3.184673
0.562500,3.376553
0.565000,3.515730
0.567500,3.579896
0.570000,3.559467
0.572500,3.460074
0.575000,3.300806
0.577500,3.108671
0.580000,2.911195
0.582500,2.729736
0.585000,2.575727
0.587500,2.450772
0.590000,2.349957
0.592500,2.266630
0.595000,2.196550
0.597500,2.139867
0.600000,2.100541
0.602500,2.083844
0.605000,2.093349
0.607500,2.128809
0.610000,2.185767
0.612500,2.256963
0.615000,2.334800
0.617500,2.413810
0.620000,2.492053
0.622500,2.570923
0.625000,2.653439
0.627500,2.741767
0.630000,2.835030
0.632500,2.928371
0.635000,3.013703
0.637500,3.081851
0.640000,3.125237
0.642500,3.140082
0.645000,3.127449
0.647500,3.092983
0.650000,3.045672
0.652500,2.996105
0.655000,2.954542
0.657500,2.928988
0.660000,2.923435
0.662500,2.936667
0.665000,2.962168
0.667500,2.989527
0.670000,3.007223
0.672500,3.005969
0.675000,2.981408
0.677500,2.935076
0.680000,2.873295
0.682500,2.804600
0.685000,2.736907
0.687500,2.675627
0.690000,2.623286
0.692500,2.580361
0.695000,2.546499
0.697500,2.521254
0.700000,2.503992
0.702500,2.493227
