freqs [eV],Lambda [1/ps]
0.430000,-0.295821
0.432500,-0.359440
0.435000,-0.402557
0.437500,-0.423699
0.440000,-0.423928
0.442500,-0.406274
0.445000,-0.375066
0.447500,-0.335412
0.450000,-0.292941
0.452500,-0.253666
0.455000,-0.223632
0.457500,-0.208104
0.460000,-0.210326
0.462500,-0.230269
0.465000,-0.263994
0.467500,-0.304170
0.470000,-0.341855
0.472500,-0.369086
0.475000,-0.381403
0.477500,-0.379333
0.480000,-0.368174
0.482500,-0.356039
0.485000,-0.350821
0.487500,-0.357216
0.490000,-0.374946
0.492500,-0.398861
0.495000,-0.420843
0.497500,-0.432677
0.500000,-0.428736
0.502500,-0.407503
0.505000,-0.371551
0.507500,-0.326298
0.510000,-0.278219
0.512500,-0.233224
0.515000,-0.195585
0.517500,-0.167424
0.520000,-0.148645
0.522500,-0.137173
0.525000,-0.129516
0.527500,-0.121660
0.530000,-0.110162
0.532500,-0.093175
0.535000,-0.071006
0.537500,-0.045957
0.540000,-0.021444
0.542500,-0.000674
0.545000,0.014662
0.547500,0.025219
0.550000,0.034031
0.552500,0.045680
0.555000,0.064804
0.557500,0.094389
0.560000,0.134395
0.562500,0.181223
0.565000,0.228263
0.567500,0.267391
0.570000,0.290946
0.572500,0.293567
0.575000,0.273367
0.577500,0.232194
0.580000,0.175027
0.582500,0.108802
0.585000,0.040972
0.587500,-0.021871
0.590000,-0.075060
0.592500,-0.116433
0.595000,-0.146323
0.597500,-0.167044
0.600000,-0.182101
0.602500,-0.195412
0.605000,-0.210714
0.607500,-0.231134
0.610000,-0.258731
0.612500,-0.293885
0.615000,-0.334648
0.617500,-0.376424
0.620000,-0.412424
0.622500,-0.435022
0.625000,-0.437677
0.627500,-0.416694
0.630000,-0.372129
0.632500,-0.307530
0.635000,-0.228805
0.637500,-0.142852
0.640000,-0.056542
0.642500,0.023758
0.645000,0.092351
0.647500,0.144430
0.650000,0.176564
0.652500,0.187330
0.655000,0.177750
0.657500,0.151238
0.660000,0.113019
0.662500,0.069230
0.665000,0.026020
0.667500,-0.011121
0.670000,-0.037774
0.672500,-0.050874
0.675000,-0.048995
0.677500,-0.032656
0.680000,-0.004496
0.682500,0.030924
0.685000,0.067820
0.687500,0.100311
0.690000,0.123648
0.692500,0.135110
0.695000,0.134270
0.697500,0.122609
0.700000,0.102723
0.702500,0.077540
0.705000,0.049837
0.707500,0.022119
0.710000,-0.003311
0.712500,-0.024371
0.715000,-0.039471
0.717500,-0.047985
0.720000,-0.050662
0.722500,-0.049646
0.725000,-0.047942
0.727500,-0.048432
0.730000,-0.052815
0.732500,-0.060939
0.735000,-0.070834
0.737500,-0.079466
0.740000,-0.083871
0.742500,-0.082198
0.745000,-0.074235
0.747500,-0.061280
0.750000,-0.045532
0.752500,-0.029353
0.755000,-0.014761
0.757500,-0.003294
0.760000,0.003858
0.762500,0.005736
0.765000,0.001739
0.767500,-0.007964
0.770000,-0.021988
0.772500,-0.037596
0.775000,-0.051139
0.777500,-0.059026
0.780000,-0.058860
0.782500,-0.050239
0.785000,-0.034871
0.787500,-0.015980
0.790000,0.002705
0.792500,0.017930
0.795000,0.027540
0.797500,0.030631
0.800000,0.027356
0.802500,0.018579
0.805000,0.005514
0.807500,-0.010571
0.810000,-0.028586
0.812500,-0.047723
0.815000,-0.067403
0.817500,-0.087049
0.820000,-0.105792
0.822500,-0.122270
0.825000,-0.134672
0.827500,-0.141057
0.830000,-0.139801
0.832500,-0.129988
0.835000,-0.111582
0.837500,-0.085373
0.840000,-0.052828
0.842500,-0.015972
0.845000,0.022660
0.847500,0.060056
0.850000,0.092906
0.852500,0.118013
0.855000,0.132879
0.857500,0.136298
0.860000,0.128742
0.862500,0.112349
0.865000,0.090491
0.867500,0.067013
0.870000,0.045356
0.872500,0.027818
0.875000,0.015157
0.877500,0.006666
0.880000,0.000684
0.882500,-0.004639
0.885000,-0.010606
0.887500,-0.017553
0.890000,-0.024936
0.892500,-0.031843
0.895000,-0.037701
0.897500,-0.042792
0.900000,-0.048292
0.902500,-0.055804
0.905000,-0.066575
0.907500,-0.080807
0.910000,-0.097369
0.912500,-0.114051
0.915000,-0.128198
0.917500,-0.137423
0.920000,-0.140107
0.922500,-0.135571
0.925000,-0.124011
0.927500,-0.106389
0.930000,-0.084441
0.932500,-0.060774
0.935000,-0.038909
0.937500,-0.023016
0.940000,-0.017236
0.942500,-0.024664
0.945000,-0.046314
0.947500,-0.080475
0.950000,-0.122758
0.952500,-0.166898
0.955000,-0.206055
0.957500,-0.234211
0.960000,-0.247237
0.962500,-0.243430
0.965000,-0.223495
0.967500,-0.190158
0.970000,-0.147563
0.972500,-0.100585
0.975000,-0.054108
0.977500,-0.012308
0.980000,0.021953
0.982500,0.047479
0.985000,0.064685
0.987500,0.075147
0.990000,0.080862
0.992500,0.083526
0.995000,0.084061
0.997500,0.082578
1.000000,0.078716
1.002500,0.072159
1.005000,0.063087
1.007500,0.052362
1.010000,0.041410
1.012500,0.031902
1.015000,0.025401
1.017500,0.023119
1.020000,0.025834
1.022500,0.033917
1.025000,0.047368
1.027500,0.065757
1.030000,0.088063
1.032500,0.112505
1.035000,0.136522
1.037500,0.157044
1.040000,0.171090
1.042500,0.176552
1.045000,0.172895
1.047500,0.161485
1.050000,0.145350
1.052500,0.128405
1.055000,0.114379
1.057500,0.105818
1.060000,0.103510
1.062500,0.106526
1.065000,0.112817
1.067500,0.120092
1.070000,0.126612
1.072500,0.131576
1.075000,0.134968
1.077500,0.136980
1.080000,0.137332
1.082500,0.134855
1.085000,0.127634
1.087500,0.113729
1.090000,0.092229
1.092500,0.064167
1.095000,0.032827
1.097500,0.003176
1.100000,-0.019446
1.102500,-0.030914
1.105000,-0.029560
1.107500,-0.016598
1.110000,0.004383
1.112500,0.028584
1.115000,0.051328
1.117500,0.069133
1.120000,0.080258
1.122500,0.084767
1.125000,0.084215
1.127500,0.081117
1.130000,0.078285
1.132500,0.078099
1.135000,0.081856
1.137500,0.089363
1.140000,0.098973
1.142500,0.108133
1.145000,0.114323
1.147500,0.116073
1.150000,0.113660
1.152500,0.109191
1.155000,0.105966
1.157500,0.107353
1.160000,0.115572
1.162500,0.130870
1.165000,0.151380
1.167500,0.173703
1.170000,0.193956
1.172500,0.208869
1.175000,0.216541
1.177500,0.216665
1.180000,0.210237
1.182500,0.198964
1.185000,0.184632
1.187500,0.168636
1.190000,0.151752
1.192500,0.134113
1.195000,0.115301
1.197500,0.094476
1.200000,0.070523
1.202500,0.042244
1.205000,0.008664
1.207500,-0.030561
1.210000,-0.074672
1.212500,-0.121453
1.215000,-0.167172
1.217500,-0.206972
1.220000,-0.235725
1.222500,-0.249168
1.225000,-0.244978
1.227500,-0.223425
1.230000,-0.187352
1.232500,-0.141479
1.235000,-0.091265
1.237500,-0.041701
1.240000,0.003587
1.242500,0.042726
1.245000,0.075462
1.247500,0.102639
1.250000,0.125530
1.252500,0.145213
1.255000,0.162159
1.257500,0.176103
1.260000,0.186183
1.262500,0.191287
1.265000,0.190475
1.267500,0.183340
1.270000,0.170212
1.272500,0.152152
1.275000,0.130765
1.277500,0.107926
1.280000,0.085505
1.282500,0.065152
1.285000,0.048152
1.287500,0.035317
1.290000,0.026896
1.292500,0.022514
1.295000,0.021170
1.297500,0.021365
1.300000,0.021358
1.302500,0.019526
1.305000,0.014710
1.307500,0.006465
1.310000,-0.004851
1.312500,-0.018159
1.315000,-0.031858
1.317500,-0.044067
1.320000,-0.052848
1.322500,-0.056379
1.325000,-0.053112
1.327500,-0.041938
1.330000,-0.022415
1.332500,0.004967
1.335000,0.038557
1.337500,0.075484
1.340000,0.111879
1.342500,0.143422
1.345000,0.166106
1.347500,0.177056
1.350000,0.175122
1.352500,0.161087
1.355000,0.137404
1.357500,0.107560
1.360000,0.075271
1.362500,0.043757
1.365000,0.015290
1.367500,-0.008896
1.370000,-0.028383
1.372500,-0.043202
1.375000,-0.053502
1.377500,-0.059394
1.380000,-0.060990
1.382500,-0.058534
1.385000,-0.052494
1.387500,-0.043494
1.390000,-0.032117
1.392500,-0.018673
1.395000,-0.003104
1.397500,0.014909
1.400000,0.035623
1.402500,0.058839
1.405000,0.083601
1.407500,0.108120
1.410000,0.129981
1.412500,0.146566
1.415000,0.155571
1.417500,0.155439
1.420000,0.145642
1.422500,0.126733
1.425000,0.100254
1.427500,0.068529
1.430000,0.034417
1.432500,0.001055
1.435000,-0.028430
1.437500,-0.051236
1.440000,-0.065217
1.442500,-0.069193
1.445000,-0.063170
1.447500,-0.048426
1.450000,-0.027395
1.452500,-0.003332
1.455000,0.020218
1.457500,0.040063
1.460000,0.053969
1.462500,0.061044
1.465000,0.061758
1.467500,0.057592
1.470000,0.050423
1.472500,0.041898
1.475000,0.032987
1.477500,0.023872
1.480000,0.014144
1.482500,0.003197
1.485000,-0.009348
1.487500,-0.023359
1.490000,-0.038112
1.492500,-0.052442
1.495000,-0.065042
1.497500,-0.074797
1.500000,-0.081026
1.502500,-0.083562
1.505000,-0.082646
1.507500,-0.078708
1.510000,-0.072104
1.512500,-0.062899
1.515000,-0.050761
1.517500,-0.035029
1.520000,-0.014957
1.522500,0.009921
1.525000,0.039398
1.527500,0.072324
1.530000,0.106561
1.532500,0.139176
1.535000,0.166819
1.537500,0.186206
1.540000,0.194639
1.542500,0.190528
1.545000,0.173873
1.547500,0.146594
1.550000,0.112512
1.552500,0.076839
1.555000,0.045156
1.557500,0.022109
1.560000,0.010247
1.562500,0.009418
1.565000,0.016981
1.567500,0.028745
1.570000,0.040281
1.572500,0.048144
1.575000,0.050638
1.577500,0.047993
1.580000,0.042012
1.582500,0.035397
1.585000,0.030927
1.587500,0.030674
1.590000,0.035346
1.592500,0.043904
1.595000,0.053563
1.597500,0.060278
1.600000,0.059726
1.602500,0.048587
1.605000,0.025809
1.607500,-0.006612
1.610000,-0.043703
1.612500,-0.078580
1.615000,-0.104254
1.617500,-0.115620
1.620000,-0.110913
1.622500,-0.092129
1.625000,-0.064280
1.627500,-0.033846
1.630000,-0.007032
1.632500,0.011575
1.635000,0.019603
1.637500,0.016774
1.640000,0.004320
1.642500,-0.015714
1.645000,-0.041034
1.647500,-0.069431
1.650000,-0.098915
1.652500,-0.127736
1.655000,-0.154393
1.657500,-0.177640
1.660000,-0.196502
1.662500,-0.210272
1.665000,-0.218475
1.667500,-0.220816
1.670000,-0.217170
1.672500,-0.207617
1.675000,-0.192547
1.677500,-0.172764
1.680000,-0.149542
1.682500,-0.124578
1.685000,-0.099858
1.687500,-0.077445
1.690000,-0.059250
1.692500,-0.046783
1.695000,-0.040926
1.697500,-0.041721
1.700000,-0.048251
1.702500,-0.058689
1.705000,-0.070578
1.707500,-0.081307
1.710000,-0.088715
1.712500,-0.091624
1.715000,-0.090134
1.717500,-0.085562
1.720000,-0.079993
1.722500,-0.075576
1.725000,-0.073763
1.727500,-0.074766
1.730000,-0.077445
1.732500,-0.079685
1.735000,-0.079139
1.737500,-0.074066
1.740000,-0.063926
1.742500,-0.049530
1.745000,-0.032692
1.747500,-0.015574
1.750000,-0.000006
1.752500,0.012949
1.755000,0.023022
1.757500,0.030418
1.760000,0.035307
1.762500,0.037409
1.765000,0.035865
1.767500,0.029478
1.770000,0.017221
1.772500,-0.001206
1.775000,-0.025031
1.777500,-0.052467
1.780000,-0.081169
1.782500,-0.108913
1.785000,-0.134229
1.787500,-0.156714
1.790000,-0.176949
1.792500,-0.196069
1.795000,-0.215221
1.797500,-0.235119
1.800000,-0.255836
1.802500,-0.276819
1.805000,-0.297052
1.807500,-0.315246
1.810000,-0.330014
1.812500,-0.340064
1.815000,-0.344422
1.817500,-0.342709
1.820000,-0.335364
1.822500,-0.323709
1.825000,-0.309750
1.827500,-0.295747
1.830000,-0.283676
1.832500,-0.274785
1.835000,-0.269416
1.837500,-0.267130
1.840000,-0.267092
1.842500,-0.268537
1.845000,-0.271170
1.847500,-0.275338
1.850000,-0.281962
1.852500,-0.292216
1.855000,-0.307083
1.857500,-0.326896
1.860000,-0.350999
1.862500,-0.377646
1.865000,-0.404143
1.867500,-0.427238
1.870000,-0.443661
1.872500,-0.450702
1.875000,-0.446718
1.877500,-0.431485
1.880000,-0.406302
1.882500,-0.373831
1.885000,-0.337663
1.887500,-0.301713
1.890000,-0.269544
1.892500,-0.243809
1.895000,-0.225935
1.897500,-0.216100
1.900000,-0.213478
1.902500,-0.216606
1.905000,-0.223759
1.907500,-0.233236
1.910000,-0.243541
1.912500,-0.253507
1.915000,-0.262409
1.917500,-0.270056
1.920000,-0.276826
1.922500,-0.283572
1.925000,-0.291364
1.927500,-0.301134
1.930000,-0.313318
1.932500,-0.327640
1.935000,-0.343110
1.937500,-0.358263
1.940000,-0.371526
1.942500,-0.381623
1.945000,-0.387840
1.947500,-0.390080
1.950000,-0.388685
1.952500,-0.384131
1.955000,-0.376740
1.957500,-0.366571
1.960000,-0.353557
1.962500,-0.337815
1.965000,-0.319953
1.967500,-0.301200
1.970000,-0.283250
1.972500,-0.267881
1.975000,-0.256487
1.977500,-0.249731
1.980000,-0.247441
1.982500,-0.248773
1.985000,-0.252560
1.987500,-0.257696
1.990000,-0.263433
1.992500,-0.269460
1.995000,-0.275772
1.997500,-0.282387
2.000000,-0.289025
