freqs [eV],Lambda [1/ps]
0.000000,0.051420
0.002500,0.051164
0.005000,0.050365
0.007500,0.048949
0.010000,0.046859
0.012500,0.044117
0.015000,0.040886
0.017500,0.037504
0.020000,0.034498
0.022500,0.032555
0.025000,0.032475
0.027500,0.035055
0.030000,0.040918
0.032500,0.050297
0.035000,0.062818
0.037500,0.077392
0.040000,0.092284
0.042500,0.105407
0.045000,0.114780
0.047500,0.119014
0.050000,0.117658
0.052500,0.111273
0.055000,0.101217
0.057500,0.089223
0.060000,0.076943
0.062500,0.065601
0.065000,0.055851
0.067500,0.047836
0.070000,0.041387
0.072500,0.036255
0.075000,0.032298
0.077500,0.029550
0.080000,0.028167
0.082500,0.028270
0.085000,0.029776
0.087500,0.032275
0.090000,0.035034
0.092500,0.037149
0.095000,0.037799
0.097500,0.036532
0.100000,0.033458
0.102500,0.029295
0.105000,0.025208
0.107500,0.022508
0.110000,0.022279
0.112500,0.025066
0.115000,0.030708
0.117500,0.038366
0.120000,0.046744
0.122500,0.054414
0.125000,0.060146
0.127500,0.063151
0.130000,0.063161
0.132500,0.060378
0.135000,0.055359
0.137500,0.048902
0.140000,0.041989
0.142500,0.035753
0.145000,0.031414
0.147500,0.030136
0.150000,0.032788
0.152500,0.039704
0.155000,0.050513
0.157500,0.064151
0.160000,0.079063
0.162500,0.093528
0.165000,0.106014
0.167500,0.115429
0.170000,0.121210
0.172500,0.123247
0.175000,0.121734
0.177500,0.117031
0.180000,0.109605
0.182500,0.100060
0.185000,0.089194
0.187500,0.077989
0.190000,0.067510
0.192500,0.058704
0.195000,0.052167
0.197500,0.047986
0.200000,0.045714
0.202500,0.044489
0.205000,0.043283
0.207500,0.041176
0.210000,0.037595
0.212500,0.032443
0.215000,0.026103
0.217500,0.019329
0.220000,0.013083
0.222500,0.008357
0.225000,0.006006
0.227500,0.006605
0.230000,0.010342
0.232500,0.016946
0.235000,0.025680
0.237500,0.035433
0.240000,0.044894
0.242500,0.052786
0.245000,0.058085
0.247500,0.060174
0.250000,0.058898
0.252500,0.054538
0.255000,0.047738
0.257500,0.039415
0.260000,0.030657
0.262500,0.022587
0.265000,0.016200
0.267500,0.012183
0.270000,0.010798
0.272500,0.011848
0.275000,0.014781
0.277500,0.018881
0.280000,0.023479
0.282500,0.028107
0.285000,0.032532
0.287500,0.036695
0.290000,0.040567
0.292500,0.044041
0.295000,0.046879
0.297500,0.048769
0.300000,0.049435
0.302500,0.048752
0.305000,0.046808
0.307500,0.043880
0.310000,0.040354
0.312500,0.036633
0.315000,0.033071
0.317500,0.029944
0.320000,0.027446
0.322500,0.025687
0.325000,0.024688
0.327500,0.024365
0.330000,0.024551
0.332500,0.025034
0.335000,0.025622
0.337500,0.026187
0.340000,0.026692
0.342500,0.027167
0.345000,0.027683
0.347500,0.028315
0.350000,0.029138
0.352500,0.030233
0.355000,0.031691
0.357500,0.033588
0.360000,0.035933
0.362500,0.038605
0.365000,0.041306
0.367500,0.043562
0.370000,0.044802
0.372500,0.044499
0.375000,0.042355
0.377500,0.038461
0.380000,0.033379
0.382500,0.028081
0.385000,0.023747
0.387500,0.021476
0.390000,0.022003
0.392500,0.025520
0.395000,0.031643
0.397500,0.039532
0.400000,0.048077
0.402500,0.056118
0.405000,0.062634
0.407500,0.066898
0.410000,0.068576
0.412500,0.067751
0.415000,0.064859
0.417500,0.060555
0.420000,0.055536
0.422500,0.050396
0.425000,0.045539
0.427500,0.041178
0.430000,0.037371
0.432500,0.034070
0.435000,0.031157
0.437500,0.028469
0.440000,0.025825
0.442500,0.023073
0.445000,0.020154
0.447500,0.017158
0.450000,0.014373
0.452500,0.012289
0.455000,0.011553
0.457500,0.012843
0.460000,0.016678
0.462500,0.023173
0.465000,0.031850
0.467500,0.041582
0.470000,0.050772
0.472500,0.057715
0.475000,0.061068
0.477500,0.060214
0.480000,0.055398
0.482500,0.047575
0.485000,0.038063
0.487500,0.028153
0.490000,0.018830
0.492500,0.010688
0.495000,0.003994
0.497500,-0.001149
0.500000,-0.004667
0.502500,-0.006429
0.505000,-0.006251
0.507500,-0.003949
0.510000,0.000583
0.512500,0.007291
0.515000,0.015902
0.517500,0.025911
