freqs [eV],Lambda [1/ps]
0.000000,0.115098
0.002500,0.118090
0.005000,0.127296
0.007500,0.143382
0.010000,0.167373
0.012500,0.200418
0.015000,0.243366
0.017500,0.296171
0.020000,0.357307
0.022500,0.423476
0.025000,0.489875
0.027500,0.551104
0.030000,0.602547
0.032500,0.641732
0.035000,0.669159
0.037500,0.688213
0.040000,0.704174
0.042500,0.722683
0.045000,0.748224
0.047500,0.783102
0.050000,0.827166
0.052500,0.878206
0.055000,0.932823
0.057500,0.987445
0.060000,1.039264
0.062500,1.086896
0.065000,1.130714
0.067500,1.172861
0.070000,1.217052
0.072500,1.268258
0.075000,1.332279
0.077500,1.415095
0.080000,1.521886
0.082500,1.655683
0.085000,1.815903
0.087500,1.997236
0.090000,2.189453
0.092500,2.378505
0.095000,2.548824
0.097500,2.686273
0.100000,2.780876
0.102500,2.828482
0.105000,2.830973
0.107500,2.795137
0.110000,2.730787
0.112500,2.648825
0.115000,2.559754
0.117500,2.472758
0.120000,2.395163
0.122500,2.332007
0.125000,2.285629
0.127500,2.255456
0.130000,2.238362
0.132500,2.229844
0.135000,2.225811
0.137500,2.224335
0.140000,2.226450
0.142500,2.235444
0.145000,2.254802
0.147500,2.285720
0.150000,2.325443
0.152500,2.367279
0.155000,2.402326
0.157500,2.422072
0.160000,2.420702
0.162500,2.396185
0.165000,2.349968
0.167500,2.285739
0.170000,2.208112
0.172500,2.121903
0.175000,2.032237
0.177500,1.945217
0.180000,1.868584
0.182500,1.811721
0.185000,1.784622
0.187500,1.795810
0.190000,1.849675
0.192500,1.944062
0.195000,2.069055
0.197500,2.207695
0.200000,2.338789
0.202500,2.441259
0.205000,2.498897
0.207500,2.504113
0.210000,2.459547
0.212500,2.377053
0.215000,2.274378
0.217500,2.170591
0.220000,2.081619
0.222500,2.017128
0.225000,1.979457
0.227500,1.964628
0.230000,1.964824
0.232500,1.971444
0.235000,1.977787
0.237500,1.980718
0.240000,1.981036
0.242500,1.982614
0.245000,1.990672
0.247500,2.009748
0.250000,2.041936
0.252500,2.085966
0.255000,2.137421
0.257500,2.190010
0.260000,2.237433
0.262500,2.275102
0.265000,2.301064
