# {'v': 0.045219320755529334, 'err': 0.00011138790989150006}
 1.0000000000000000e-03  4.5216981620419087e-02  1.1138512151916797e-04  9.9994827133466035e-01  2.6595105668562348e-06
 2.0000000000000000e-03  4.5210912334181626e-02  1.1147018619233929e-04  9.9981405246237187e-01  7.1002633051921543e-06
 3.0000000000000001e-03  4.5202167482467817e-02  1.1155512719337736e-04  9.9962066495526869e-01  1.2759708790915408e-05
 4.0000000000000001e-03  4.5193077483479199e-02  1.1158328606351071e-04  9.9941964470912747e-01  1.6087266149426679e-05
 5.0000000000000001e-03  4.5182216795208348e-02  1.1179411800857984e-04  9.9917946665936042e-01  2.4416514672773412e-05
 6.0000000000000001e-03  4.5169680403494977e-02  1.1190218808150888e-04  9.9890223136471401e-01  3.4727269641917215e-05
 7.0000000000000001e-03  4.5158315247229658e-02  1.1203072093164413e-04  9.9865089728725709e-01  4.0856488206908395e-05
 8.0000000000000002e-03  4.5147038897461363e-02  1.1221144284947920e-04  9.9840152711583730e-01  5.0202372508386006e-05
 9.0000000000000011e-03  4.5135042235255274e-02  1.1202677488198737e-04  9.9813622763752474e-01  4.8614011006086158e-05
 1.0000000000000000e-02  4.5123328693082582e-02  1.1211878562426798e-04  9.9787718920048096e-01  4.8548092388089282e-05
 1.0999999999999999e-02  4.5112194984829622e-02  1.1216093739826797e-04  9.9763097346643326e-01  5.2246232459589868e-05
 1.2000000000000000e-02  4.5101113834795863e-02  1.1219322670019348e-04  9.9738592002802218e-01  4.8341974303077294e-05
 1.3000000000000001e-02  4.5089829540359984e-02  1.1214142003735000e-04  9.9713637416471990e-01  5.0470417814112487e-05
 1.4000000000000000e-02  4.5078201388431480e-02  1.1220931297393186e-04  9.9687922408519158e-01  5.9055532746447492e-05
 1.4999999999999999e-02  4.5068146983766884e-02  1.1230334013299035e-04  9.9665687654664814e-01  6.6994878001491989e-05
 1.6000000000000000e-02  4.5057080310966550e-02  1.1246099519231684e-04  9.9641214326416117e-01  7.2993900036641255e-05
 1.7000000000000001e-02  4.5046008111250854e-02  1.1239468283389759e-04  9.9616728775703056e-01  7.4877650118836689e-05
 1.8000000000000002e-02  4.5036563792506312e-02  1.1242880362559451e-04  9.9595843192755884e-01  7.8772119045842612e-05
 1.9000000000000000e-02  4.5026182040308976e-02  1.1244254908552175e-04  9.9572884528132277e-01  7.5655766516271198e-05
 2.0000000000000000e-02  4.5018860785689313e-02  1.1245354970710831e-04  9.9556693982813727e-01  7.7159974412337735e-05
