energies [eV],0.0000000,0.1490961,0.3024289,0.4550301,0.6043380,0.7516527,0.8988828,1.0479043,1.1999828,1.3525979,1.5012901
0.0,0.059729458240628766,0.07357225985592639,0.10038931992518435,0.16941552898694423,0.6407929749926534,0.8830934771303319,0.27148561234607343,0.15571959571607244,0.10701579588864517,0.07615360880433915,0.058914626711364576
0.0025,0.06484754856346137,0.0792192209348205,0.10662481689375901,0.17950256927625965,0.6674974755350357,0.9090572567384622,0.28316060121799924,0.16267339968920638,0.11339360387698708,0.08210628506765874,0.06427113485021545
0.005,0.08049012779896722,0.09636418321390802,0.1254379224235435,0.2100078346933387,0.7438336598200629,0.9823533388070018,0.3182339845947205,0.18344928600403462,0.13237916753302947,0.09996788406525067,0.08046555222571156
0.0075,0.10744517596081651,0.12557173851586795,0.15716523306378596,0.26153437109597005,0.8589860217547144,1.090123513847374,0.37668661192325276,0.2178861846044614,0.16358891009482246,0.12973718102853152,0.10781196671079671
0.01,0.14674842057724105,0.16758118137041522,0.20236144321578428,0.33462766540735267,0.9967008562460924,1.213860465688247,0.4579433033134581,0.265974295089011,0.20654177384899666,0.17133434294508032,0.14664950398778354
0.0125,0.19926521623289145,0.22296958780674714,0.26164247711007776,0.4290152500487066,1.1378879096769074,1.3332311399312522,0.5601176871642746,0.3279603459248938,0.2607656932760263,0.2244754158524252,0.19707957003397342
0.015,0.26511821847879014,0.2916396710631049,0.335280881739841,0.5425905304110804,1.2639410200295889,1.4302552291551596,0.6791559378276903,0.40411535409940413,0.3257521973411337,0.2884562574420668,0.2586467525888735
0.0175,0.34305165431500356,0.37223743548476684,0.4225634264060852,0.6704371143083298,1.3600574058416597,1.4927697275980196,0.808251139238803,0.4940911653056707,0.40069674506867364,0.36187396570210484,0.32999010735468204
0.02,0.42991541299130115,0.4616681153689213,0.5211000743332739,0.8043825464460505,1.417712439573615,1.5162579400269987,0.9379540221126039,0.5960189223003275,0.48404727558296273,0.44232870875315294,0.408528021737235
0.0225,0.5205110747473263,0.5550027910784254,0.6264176061046468,0.9335734363047226,1.4356380465554102,1.5036914094004918,1.0573210396961974,0.7057877322379272,0.5730804831028761,0.5262591469836814,0.4903294585078126
0.025,0.6080498922927781,0.6459810691134348,0.7321787855366815,1.0462879406265446,1.419191869003633,1.4637688639244342,1.1560281391994012,0.8169828733248903,0.6637538294660998,0.6091012633704506,0.5703385447268333
0.0275,0.6853219387847795,0.7281563115309574,0.8311629509595077,1.1326614952051697,1.378619817357629,1.4084503175877687,1.2269636394465473,0.9217774443963869,0.7510975580646291,0.6859011931459608,0.6431053484764123
0.03,0.7464281058968469,0.7964387682510728,0.9168346281453521,1.1875075890455717,1.3268620762146575,1.350626245465044,1.2684010904252998,1.0126876080630447,0.8301542243921607,0.7523597631582465,0.7040379172967183
0.0325,0.7885986579307203,0.8485213753225975,0.9849880070635053,1.212144957120365,1.277404261543911,1.3022646847000279,1.2848243141796207,1.0846221411080292,0.8972360177667923,0.8060413235152315,0.7508531295565853
0.035,0.813417338495723,0.8856466231601664,1.0348377004044675,1.214362925261522,1.242225590871044,1.2728671432587921,1.28579710823087,1.136396237375024,0.9510148722050242,0.8472782130506578,0.7847191641597304
0.0375,0.8268441109299136,0.9122954723372839,1.0691089201331923,1.2062564050552615,1.2297561697478119,1.2679084311453623,1.2830309117848697,1.1709907289732409,0.9929372042869993,0.8793042227087926,0.8104282586728175
0.04,0.8377999687594184,0.9348409152262404,1.0930373694498106,1.2005140568477826,1.2429342628919886,1.2873661745755032,1.2864995836991042,1.1943254546935553,1.02669327206807,0.9073733891518685,0.8352624167299217
0.0425,0.8556158564338916,0.9595829547698439,1.1126363532743322,1.206380372482797,1.2779821103444398,1.3249744720932222,1.301026619134495,1.2129418306776871,1.0568650819590388,0.9370777779410322,0.8667054454471694
0.045,0.8872207282520619,0.9908803430147841,1.1328436292065813,1.2267439963307027,1.3247068462904399,1.3690606131402943,1.324686589771467,1.2315120752998008,1.0872552382277747,0.9724256376341078,0.9097628797629703
0.0475,0.9351035782567857,1.0300470842405407,1.1561712300598985,1.2574523437339369,1.36886362152633,1.405354677609335,1.3497713805253966,1.2512111593236976,1.1195723514594285,1.014472678819344,0.9649813418984481
0.05,0.9968405668810099,1.0753831413722283,1.1822660302658148,1.2891502478063368,1.3962360714454773,1.4211913602559754,1.366068700962268,1.2696586364936597,1.1530072625569099,1.0610773863413003,1.0280985681335475
0.0525,1.0664173642088384,1.123267039892117,1.2084697633214658,1.3110218640138165,1.3971902267916907,1.4097159518047218,1.365234918558936,1.2824757489460972,1.1848421975564762,1.1079443968609353,1.0916333768450985
0.055,1.1367850162127044,1.169816067393505,1.23114457387202,1.3150740904038294,1.3700184099136827,1.3724351476543502,1.3445847839013112,1.28582020899356,1.2118179660323412,1.1505106411848594,1.1479018405691068
0.0575,1.202621009749576,1.2124267864778226,1.2473197749956944,1.29938702675614,1.3217744150602375,1.319094367583871,1.308805144670848,1.2788324052138709,1.2317156086604404,1.1859429687910255,1.1922436451037624
