freqs [eV],Lambda [1/ps]
0.000000,-0.026492
0.002500,-0.026406
0.005000,-0.026221
0.007500,-0.026154
0.010000,-0.026536
0.012500,-0.027753
0.015000,-0.030120
0.017500,-0.033716
0.020000,-0.038198
0.022500,-0.042688
0.025000,-0.045821
0.027500,-0.046015
0.030000,-0.041918
0.032500,-0.032903
0.035000,-0.019404
0.037500,-0.002919
0.040000,0.014343
0.042500,0.030046
0.045000,0.042308
0.047500,0.050059
0.050000,0.053105
0.052500,0.051953
0.055000,0.047579
0.057500,0.041257
0.060000,0.034473
0.062500,0.028839
0.065000,0.025909
0.067500,0.026809
0.070000,0.031779
0.072500,0.039769
0.075000,0.048327
0.077500,0.053922
0.080000,0.052724
0.082500,0.041661
0.085000,0.019448
0.087500,-0.012794
0.090000,-0.051571
0.092500,-0.091752
0.095000,-0.127813
0.097500,-0.155184
0.100000,-0.171284
0.102500,-0.175918
0.105000,-0.170977
0.107500,-0.159576
0.110000,-0.144973
0.112500,-0.129605
0.115000,-0.114517
0.117500,-0.099272
0.120000,-0.082300
0.122500,-0.061520
0.125000,-0.035044
0.127500,-0.001819
0.130000,0.037864
0.132500,0.082052
0.135000,0.127038
0.137500,0.167631
0.140000,0.197891
0.142500,0.212346
0.145000,0.207491
0.147500,0.183111
0.150000,0.142893
0.152500,0.093948
0.155000,0.045239
0.157500,0.005391
0.160000,-0.019386
0.162500,-0.026562
0.165000,-0.017395
0.167500,0.003953
0.170000,0.031819
0.172500,0.060386
0.175000,0.084608
0.177500,0.100627
0.180000,0.105857
0.182500,0.098953
0.185000,0.079851
0.187500,0.049905
0.190000,0.012039
0.192500,-0.029289
0.195000,-0.068507
0.197500,-0.099837
0.200000,-0.118618
0.202500,-0.122679
0.205000,-0.113262
0.207500,-0.095015
0.210000,-0.074875
0.212500,-0.060100
0.215000,-0.056130
0.217500,-0.065016
0.220000,-0.085007
0.222500,-0.111334
0.225000,-0.137842
0.227500,-0.158787
0.230000,-0.170226
0.232500,-0.170652
0.235000,-0.160877
0.237500,-0.143422
0.240000,-0.121689
0.242500,-0.099166
0.245000,-0.078776
0.247500,-0.062431
0.250000,-0.050835
0.252500,-0.043578
0.255000,-0.039520
0.257500,-0.037345
0.260000,-0.036086
0.262500,-0.035392
0.265000,-0.035422
0.267500,-0.036456
0.270000,-0.038414
0.272500,-0.040598
0.275000,-0.041814
0.277500,-0.040872
0.280000,-0.037254
0.282500,-0.031643
0.285000,-0.026023
0.287500,-0.023223
0.290000,-0.025998
0.292500,-0.035960
0.295000,-0.052729
0.297500,-0.073658
0.300000,-0.094308
0.302500,-0.109595
0.305000,-0.115272
0.307500,-0.109265
0.310000,-0.092373
0.312500,-0.068068
0.315000,-0.041433
0.317500,-0.017624
0.320000,-0.000372
0.322500,0.009013
0.325000,0.011892
0.327500,0.011817
0.330000,0.013528
0.332500,0.021692
0.335000,0.039659
0.337500,0.068450
0.340000,0.106157
0.342500,0.147920
0.345000,0.186549
0.347500,0.213827
0.350000,0.222284
0.352500,0.207095
0.355000,0.167530
0.357500,0.107447
0.360000,0.034523
0.362500,-0.041623
0.365000,-0.111831
0.367500,-0.169507
0.370000,-0.211704
0.372500,-0.238889
0.375000,-0.253629
0.377500,-0.258838
0.380000,-0.256367
0.382500,-0.246423
0.385000,-0.227910
0.387500,-0.199319
0.390000,-0.159695
0.392500,-0.109298
0.395000,-0.049894
0.397500,0.015196
0.400000,0.081157
0.402500,0.141872
0.405000,0.190388
0.407500,0.219797
0.410000,0.224468
0.412500,0.201340
0.415000,0.150864
0.417500,0.077281
0.420000,-0.011921
0.422500,-0.107236
0.425000,-0.198776
0.427500,-0.277905
0.430000,-0.338449
0.432500,-0.377212
0.435000,-0.393717
0.437500,-0.389427
0.440000,-0.366875
0.442500,-0.329216
0.445000,-0.280384
0.447500,-0.225672
0.450000,-0.172152
0.452500,-0.128289
0.455000,-0.102444
0.457500,-0.100562
0.460000,-0.123869
0.462500,-0.167672
0.465000,-0.221996
0.467500,-0.274147
0.470000,-0.312450
0.472500,-0.329880
0.475000,-0.326245
0.477500,-0.308066
0.480000,-0.286152
0.482500,-0.271702
0.485000,-0.272337
0.487500,-0.289457
0.490000,-0.317875
0.492500,-0.347784
0.495000,-0.368282
0.497500,-0.371076
0.500000,-0.353036
0.502500,-0.316772
0.505000,-0.269288
0.507500,-0.219459
0.510000,-0.175414
0.512500,-0.142652
0.515000,-0.123256
0.517500,-0.116062
0.520000,-0.117447
