freqs [eV],Lambda [1/ps]
0.950000,-0.015635
0.952500,-0.015201
0.955000,-0.013885
0.957500,-0.011818
0.960000,-0.009134
0.962500,-0.005931
0.965000,-0.002257
0.967500,0.001856
0.970000,0.006310
0.972500,0.010839
0.975000,0.014952
0.977500,0.017976
0.980000,0.019202
0.982500,0.018108
0.985000,0.014570
0.987500,0.008982
0.990000,0.002243
0.992500,-0.004412
0.995000,-0.009691
0.997500,-0.012554
1.000000,-0.012491
1.002500,-0.009668
1.005000,-0.004907
1.007500,0.000523
1.010000,0.005236
1.012500,0.008087
1.015000,0.008450
1.017500,0.006322
1.020000,0.002263
1.022500,-0.002807
1.025000,-0.007840
1.027500,-0.011873
1.030000,-0.014158
1.032500,-0.014216
1.035000,-0.011854
1.037500,-0.007149
1.040000,-0.000436
1.042500,0.007717
1.045000,0.016538
1.047500,0.025111
1.050000,0.032453
1.052500,0.037623
1.055000,0.039848
1.057500,0.038652
1.060000,0.033962
1.062500,0.026167
1.065000,0.016102
1.067500,0.004962
1.070000,-0.005865
1.072500,-0.015006
1.075000,-0.021327
1.077500,-0.024121
1.080000,-0.023202
1.082500,-0.018893
1.085000,-0.011902
1.087500,-0.003124
1.090000,0.006555
1.092500,0.016386
1.095000,0.025814
1.097500,0.034444
1.100000,0.041995
1.102500,0.048249
1.105000,0.053049
1.107500,0.056309
1.110000,0.058038
1.112500,0.058339
1.115000,0.057382
1.117500,0.055349
1.120000,0.052400
1.122500,0.048655
1.125000,0.044228
1.127500,0.039293
1.130000,0.034134
1.132500,0.029160
1.135000,0.024838
1.137500,0.021567
1.140000,0.019535
1.142500,0.018615
1.145000,0.018363
1.147500,0.018112
1.150000,0.017165
1.152500,0.015003
1.155000,0.011453
1.157500,0.006767
1.160000,0.001570
1.162500,-0.003301
1.165000,-0.007031
1.167500,-0.009054
1.170000,-0.009208
1.172500,-0.007766
1.175000,-0.005334
1.177500,-0.002652
1.180000,-0.000375
1.182500,0.001106
1.185000,0.001743
1.187500,0.001795
1.190000,0.001702
1.192500,0.001907
1.195000,0.002697
1.197500,0.004097
1.200000,0.005861
1.202500,0.007536
1.205000,0.008598
1.207500,0.008600
1.210000,0.007306
1.212500,0.004768
1.215000,0.001338
1.217500,-0.002395
1.220000,-0.005734
1.222500,-0.008031
1.225000,-0.008850
1.227500,-0.008077
1.230000,-0.005946
1.232500,-0.002973
1.235000,0.000183
1.237500,0.002893
1.240000,0.004689
1.242500,0.005351
1.245000,0.004896
1.247500,0.003522
1.250000,0.001533
1.252500,-0.000721
1.255000,-0.002872
1.257500,-0.004549
1.260000,-0.005394
1.262500,-0.005104
1.265000,-0.003503
1.267500,-0.000599
1.270000,0.003396
1.272500,0.008107
1.275000,0.013088
1.277500,0.017918
1.280000,0.022271
1.282500,0.025916
1.285000,0.028670
1.287500,0.030333
1.290000,0.030670
1.292500,0.029444
1.295000,0.026517
1.297500,0.021964
1.300000,0.016132
1.302500,0.009631
1.305000,0.003206
1.307500,-0.002422
1.310000,-0.006728
1.312500,-0.009479
1.315000,-0.010750
1.317500,-0.010845
1.320000,-0.010192
1.322500,-0.009215
1.325000,-0.008251
1.327500,-0.007495
1.330000,-0.006988
1.332500,-0.006628
1.335000,-0.006207
1.337500,-0.005447
1.340000,-0.004060
1.342500,-0.001814
1.345000,0.001398
1.347500,0.005502
1.350000,0.010226
1.352500,0.015129
1.355000,0.019690
1.357500,0.023418
1.360000,0.025955
1.362500,0.027140
1.365000,0.027021
1.367500,0.025809
1.370000,0.023815
1.372500,0.021363
1.375000,0.018726
1.377500,0.016082
1.380000,0.013503
1.382500,0.010971
1.385000,0.008411
1.387500,0.005734
1.390000,0.002875
1.392500,-0.000182
1.395000,-0.003387
1.397500,-0.006614
1.400000,-0.009677
1.402500,-0.012365
1.405000,-0.014485
1.407500,-0.015922
1.410000,-0.016656
1.412500,-0.016763
1.415000,-0.016372
1.417500,-0.015614
1.420000,-0.014586
1.422500,-0.013340
1.425000,-0.011902
1.427500,-0.010292
1.430000,-0.008532
1.432500,-0.006634
1.435000,-0.004581
1.437500,-0.002311
1.440000,0.000264
1.442500,0.003207
1.445000,0.006507
1.447500,0.010029
1.450000,0.013521
1.452500,0.016654
1.455000,0.019093
1.457500,0.020574
1.460000,0.020954
1.462500,0.020236
1.465000,0.018578
1.467500,0.016270
1.470000,0.013695
1.472500,0.011282
1.475000,0.009419
1.477500,0.008386
1.480000,0.008277
1.482500,0.008981
1.485000,0.010199
1.487500,0.011515
1.490000,0.012494
1.492500,0.012784
1.495000,0.012181
1.497500,0.010651
1.500000,0.008305
1.502500,0.005345
1.505000,0.002020
1.507500,-0.001408
1.510000,-0.004669
1.512500,-0.007498
1.515000,-0.009656
1.517500,-0.010966
1.520000,-0.011366
1.522500,-0.010934
1.525000,-0.009890
1.527500,-0.008552
1.530000,-0.007279
1.532500,-0.006396
1.535000,-0.006129
1.537500,-0.006545
1.540000,-0.007527
1.542500,-0.008779
1.545000,-0.009885
1.547500,-0.010415
1.550000,-0.010046
1.552500,-0.008649
1.555000,-0.006319
1.557500,-0.003323
1.560000,-0.000005
1.562500,0.003323
1.565000,0.006439
1.567500,0.009220
1.570000,0.011609
1.572500,0.013555
1.575000,0.014994
1.577500,0.015857
1.580000,0.016119
1.582500,0.015869
1.585000,0.015360
1.587500,0.015030
1.590000,0.015448
1.592500,0.017204
1.595000,0.020751
1.597500,0.026236
1.600000,0.033382
1.602500,0.041459
1.605000,0.049382
1.607500,0.055908
1.610000,0.059903
1.612500,0.060587
1.615000,0.057711
1.617500,0.051611
1.620000,0.043147
1.622500,0.033549
1.625000,0.024193
1.627500,0.016366
1.630000,0.011043
1.632500,0.008719
1.635000,0.009319
1.637500,0.012216
1.640000,0.016352
1.642500,0.020459
1.645000,0.023321
1.647500,0.024027
1.650000,0.022145
1.652500,0.017779
1.655000,0.011504
1.657500,0.004206
1.660000,-0.003113
1.662500,-0.009513
1.665000,-0.014240
1.667500,-0.016796
1.670000,-0.016947
1.672500,-0.014717
1.675000,-0.010364
1.677500,-0.004352
1.680000,0.002685
1.682500,0.010000
1.685000,0.016803
1.687500,0.022354
1.690000,0.026058
1.692500,0.027565
1.695000,0.026832
1.697500,0.024145
1.700000,0.020073
1.702500,0.015345
1.705000,0.010680
1.707500,0.006610
1.710000,0.003365
1.712500,0.000841
1.715000,-0.001323
1.717500,-0.003611
1.720000,-0.006464
1.722500,-0.010151
1.725000,-0.014691
1.727500,-0.019834
1.730000,-0.025103
1.732500,-0.029878
1.735000,-0.033515
1.737500,-0.035484
1.740000,-0.035488
1.742500,-0.033547
1.745000,-0.029998
1.747500,-0.025412
1.750000,-0.020445
1.752500,-0.015663
1.755000,-0.011406
1.757500,-0.007732
1.760000,-0.004448
1.762500,-0.001223
1.765000,0.002274
1.767500,0.006254
1.770000,0.010728
1.772500,0.015511
1.775000,0.020278
1.777500,0.024666
1.780000,0.028379
1.782500,0.031264
1.785000,0.033336
1.787500,0.034735
1.790000,0.035655
1.792500,0.036264
1.795000,0.036664
1.797500,0.036896
1.800000,0.036977
1.802500,0.036931
1.805000,0.036793
1.807500,0.036560
1.810000,0.036143
1.812500,0.035337
1.815000,0.033854
1.817500,0.031424
1.820000,0.027915
1.822500,0.023415
1.825000,0.018249
1.827500,0.012909
1.830000,0.007924
1.832500,0.003747
1.835000,0.000668
1.837500,-0.001193
1.840000,-0.001855
1.842500,-0.001420
1.845000,-0.000037
1.847500,0.002107
1.850000,0.004769
1.852500,0.007648
1.855000,0.010400
1.857500,0.012695
1.860000,0.014283
1.862500,0.015053
1.865000,0.015048
1.867500,0.014425
1.870000,0.013375
1.872500,0.012048
1.875000,0.010510
1.877500,0.008754
1.880000,0.006768
1.882500,0.004607
1.885000,0.002448
1.887500,0.000590
1.890000,-0.000622
1.892500,-0.000901
1.895000,-0.000137
1.897500,0.001526
1.900000,0.003684
1.902500,0.005746
1.905000,0.007085
1.907500,0.007208
1.910000,0.005893
1.912500,0.003259
1.915000,-0.000272
1.917500,-0.004090
1.920000,-0.007555
1.922500,-0.010141
1.925000,-0.011529
1.927500,-0.011632
1.930000,-0.010567
1.932500,-0.008600
1.935000,-0.006079
1.937500,-0.003378
1.940000,-0.000850
1.942500,0.001211
1.945000,0.002594
1.947500,0.003187
1.950000,0.002980
1.952500,0.002055
1.955000,0.000576
1.957500,-0.001228
1.960000,-0.003075
1.962500,-0.004661
1.965000,-0.005700
1.967500,-0.005984
1.970000,-0.005451
1.972500,-0.004227
1.975000,-0.002630
1.977500,-0.001104
1.980000,-0.000116
1.982500,-0.000028
1.985000,-0.001003
1.987500,-0.002971
1.990000,-0.005666
1.992500,-0.008724
1.995000,-0.011793
1.997500,-0.014623
2.000000,-0.017100
