freqs [eV],Lambda [1/ps]
0.000000,0.060741
0.002500,0.063683
0.005000,0.072580
0.007500,0.087636
0.010000,0.109149
0.012500,0.137442
0.015000,0.172741
0.017500,0.215002
0.020000,0.263699
0.022500,0.317643
0.025000,0.374924
0.027500,0.433077
0.030000,0.489516
0.032500,0.542152
0.035000,0.590054
0.037500,0.633867
0.040000,0.675777
0.042500,0.718914
0.045000,0.766279
0.047500,0.819539
0.050000,0.878144
0.052500,0.939210
0.055000,0.998346
0.057500,1.051241
0.060000,1.095456
0.062500,1.131713
0.065000,1.164147
0.067500,1.199368
0.070000,1.244669
0.072500,1.306063
0.075000,1.386844
0.077500,1.487146
0.080000,1.604485
0.082500,1.734864
0.085000,1.873811
0.087500,2.016853
0.090000,2.159287
0.092500,2.295558
0.095000,2.418822
0.097500,2.521172
0.100000,2.594727
0.102500,2.633287
0.105000,2.634000
0.107500,2.598423
0.110000,2.532590
0.112500,2.446093
0.115000,2.350506
0.117500,2.257633
0.120000,2.177979
0.122500,2.119615
0.125000,2.087455
0.127500,2.082864
0.130000,2.103675
0.132500,2.144686
0.135000,2.198684
0.137500,2.257836
0.140000,2.315084
0.142500,2.365131
0.145000,2.404797
0.147500,2.432749
0.150000,2.448887
0.152500,2.453666
0.155000,2.447630
0.157500,2.431207
0.160000,2.404782
0.162500,2.368928
0.165000,2.324654
0.167500,2.273529
0.170000,2.217605
0.172500,2.159218
0.175000,2.100835
0.177500,2.045127
0.180000,1.995260
0.182500,1.955159
0.185000,1.929370
0.187500,1.922287
0.190000,1.936816
0.192500,1.972926
0.195000,2.026673
0.197500,2.090179
0.200000,2.152678
0.202500,2.202412
0.205000,2.228917
0.207500,2.225154
0.210000,2.189068
0.212500,2.124189
0.215000,2.039120
0.217500,1.945920
0.220000,1.857695
0.222500,1.785963
0.225000,1.738452
0.227500,1.717882
0.230000,1.721996
0.232500,1.744716
0.235000,1.778041
0.237500,1.814166
0.240000,1.847320
0.242500,1.874917
0.245000,1.897822
0.247500,1.919663
0.250000,1.945392
0.252500,1.979460
0.255000,2.024098
0.257500,2.078222
0.260000,2.137315
0.262500,2.194392
0.265000,2.241804
0.267500,2.273377
0.270000,2.286233
0.272500,2.281710
0.275000,2.265088
0.277500,2.244202
0.280000,2.227402
0.282500,2.221520
0.285000,2.230379
0.287500,2.254171
0.290000,2.289637
0.292500,2.330826
0.295000,2.370143
0.297500,2.399550
0.300000,2.411833
0.302500,2.401858
0.305000,2.367604
0.307500,2.310664
0.310000,2.235986
0.312500,2.150832
0.315000,2.063266
0.317500,1.980606
0.320000,1.908306
0.322500,1.849495
0.325000,1.805225
0.327500,1.775213
0.330000,1.758816
0.332500,1.755878
0.335000,1.767125
0.337500,1.793927
0.340000,1.837455
0.342500,1.897586
0.345000,1.972147
0.347500,2.057045
0.350000,2.147491
0.352500,2.239949
0.355000,2.333884
0.357500,2.432242
0.360000,2.540024
0.362500,2.661194
0.365000,2.795089
0.367500,2.934024
0.370000,3.063461
0.372500,3.165123
0.375000,3.222160
0.377500,3.224526
0.380000,3.172579
0.382500,3.077612
0.385000,2.959140
0.387500,2.839893
0.390000,2.740115
0.392500,2.672779
0.395000,2.640965
0.397500,2.637938
0.400000,2.649798
0.402500,2.659873
0.405000,2.653642
0.407500,2.622785
0.410000,2.567274
0.412500,2.495022
0.415000,2.419439
0.417500,2.355841
0.420000,2.317899
