freqs [eV],Lambda [1/ps]
0.000000,0.002095
0.002500,0.002072
0.005000,0.001977
0.007500,0.001742
0.010000,0.001274
0.012500,0.000514
0.015000,-0.000497
0.017500,-0.001522
0.020000,-0.002080
0.022500,-0.001473
0.025000,0.001030
0.027500,0.005882
0.030000,0.012869
0.032500,0.020786
0.035000,0.027371
0.037500,0.029606
0.040000,0.024403
0.042500,0.009529
0.045000,-0.015513
0.047500,-0.048968
0.050000,-0.086911
0.052500,-0.123977
0.055000,-0.154561
0.057500,-0.174132
0.060000,-0.180252
0.062500,-0.173007
0.065000,-0.154756
0.067500,-0.129359
0.070000,-0.101163
0.072500,-0.074075
0.075000,-0.050920
0.077500,-0.033177
0.080000,-0.021056
0.082500,-0.013805
0.085000,-0.010133
0.087500,-0.008630
0.090000,-0.008092
0.092500,-0.007688
0.095000,-0.006972
0.097500,-0.005772
0.100000,-0.004044
0.102500,-0.001771
0.105000,0.001059
0.107500,0.004403
0.110000,0.008104
0.112500,0.011871
0.115000,0.015327
0.117500,0.018107
0.120000,0.019956
0.122500,0.020789
0.125000,0.020693
0.127500,0.019883
0.130000,0.018660
0.132500,0.017363
0.135000,0.016333
0.137500,0.015850
0.140000,0.016036
0.142500,0.016734
0.145000,0.017431
0.147500,0.017281
0.150000,0.015271
0.152500,0.010478
0.155000,0.002358
0.157500,-0.009089
0.160000,-0.023295
0.162500,-0.039268
0.165000,-0.055810
0.167500,-0.071721
0.170000,-0.085917
0.172500,-0.097494
0.175000,-0.105753
0.177500,-0.110261
0.180000,-0.110927
0.182500,-0.108066
0.185000,-0.102364
0.187500,-0.094717
0.190000,-0.085963
0.192500,-0.076634
0.195000,-0.066823
0.197500,-0.056281
0.200000,-0.044686
0.202500,-0.031990
0.205000,-0.018649
0.207500,-0.005622
0.210000,0.005894
0.212500,0.014860
0.215000,0.020782
0.217500,0.023893
0.220000,0.025107
0.222500,0.025750
0.225000,0.027195
0.227500,0.030512
0.230000,0.036234
0.232500,0.044270
0.235000,0.053976
0.237500,0.064340
0.240000,0.074227
0.242500,0.082613
0.245000,0.088751
0.247500,0.092232
0.250000,0.092948
0.252500,0.090994
0.255000,0.086586
0.257500,0.080020
0.260000,0.071708
0.262500,0.062235
0.265000,0.052394
0.267500,0.043129
0.270000,0.035385
0.272500,0.029904
0.275000,0.027037
0.277500,0.026661
0.280000,0.028221
0.282500,0.030921
0.285000,0.033963
0.287500,0.036776
0.290000,0.039116
0.292500,0.041023
0.295000,0.042632
0.297500,0.043940
0.300000,0.044655
0.302500,0.044212
0.305000,0.041967
0.307500,0.037496
0.310000,0.030853
0.312500,0.022672
0.315000,0.014055
0.317500,0.006296
0.320000,0.000555
0.322500,-0.002411
0.325000,-0.002379
0.327500,0.000346
0.330000,0.005037
0.332500,0.010703
0.335000,0.016271
0.337500,0.020749
0.340000,0.023377
0.342500,0.023720
0.345000,0.021699
0.347500,0.017549
0.350000,0.011733
0.352500,0.004846
0.355000,-0.002447
0.357500,-0.009425
0.360000,-0.015303
0.362500,-0.019233
0.365000,-0.020373
0.367500,-0.018035
0.370000,-0.011897
0.372500,-0.002229
0.375000,0.009967
0.377500,0.022979
0.380000,0.034623
0.382500,0.042690
0.385000,0.045484
0.387500,0.042276
0.390000,0.033497
0.392500,0.020600
0.395000,0.005626
0.397500,-0.009344
0.400000,-0.022658
0.402500,-0.033354
0.405000,-0.041164
0.407500,-0.046347
0.410000,-0.049442
0.412500,-0.051014
0.415000,-0.051463
0.417500,-0.050916
0.420000,-0.049223
0.422500,-0.046036
0.425000,-0.040972
0.427500,-0.033775
0.430000,-0.024443
0.432500,-0.013278
0.435000,-0.000867
0.437500,0.011989
0.440000,0.024363
0.442500,0.035299
0.445000,0.043916
0.447500,0.049510
0.450000,0.051654
0.452500,0.050274
0.455000,0.045698
0.457500,0.038652
0.460000,0.030217
0.462500,0.021727
0.465000,0.014609
0.467500,0.010191
0.470000,0.009489
0.472500,0.013021
0.475000,0.020708
0.477500,0.031895
0.480000,0.045507
0.482500,0.060305
0.485000,0.075153
0.487500,0.089193
0.490000,0.101866
0.492500,0.112796
0.495000,0.121619
0.497500,0.127856
0.500000,0.130889
0.502500,0.130037
0.505000,0.124693
0.507500,0.114472
0.510000,0.099342
0.512500,0.079734
0.515000,0.056597
0.517500,0.031348
0.520000,0.005701
0.522500,-0.018630
0.525000,-0.040258
0.527500,-0.058389
0.530000,-0.072901
0.532500,-0.084227
0.535000,-0.093083
0.537500,-0.100128
0.540000,-0.105687
0.542500,-0.109597
0.545000,-0.111211
0.547500,-0.109564
0.550000,-0.103645
0.552500,-0.092728
0.555000,-0.076665
0.557500,-0.056054
0.560000,-0.032236
0.562500,-0.007099
0.565000,0.017259
0.567500,0.038900
0.570000,0.056366
0.572500,0.068861
0.575000,0.076293
0.577500,0.079174
0.580000,0.078445
0.582500,0.075264
0.585000,0.070802
0.587500,0.066069
0.590000,0.061777
0.592500,0.058264
0.595000,0.055465
0.597500,0.052956
0.600000,0.050058
0.602500,0.046005
0.605000,0.040147
0.607500,0.032149
0.610000,0.022104
0.612500,0.010545
0.615000,-0.001699
0.617500,-0.013734
0.620000,-0.024853
0.622500,-0.034709
0.625000,-0.043334
0.627500,-0.051013
0.630000,-0.058043
0.632500,-0.064469
0.635000,-0.069883
0.637500,-0.073378
0.640000,-0.073697
0.642500,-0.069564
0.645000,-0.060123
0.647500,-0.045317
0.650000,-0.026071
0.652500,-0.004168
0.655000,0.018141
0.657500,0.038675
0.660000,0.055797
0.662500,0.068671
0.665000,0.077230
0.667500,0.081928
0.670000,0.083393
0.672500,0.082152
0.675000,0.078518
0.677500,0.072642
0.680000,0.064672
0.682500,0.054919
0.685000,0.043927
0.687500,0.032429
0.690000,0.021215
0.692500,0.010972
0.695000,0.002179
0.697500,-0.004903
0.700000,-0.010172
0.702500,-0.013588
0.705000,-0.015121
0.707500,-0.014772
0.710000,-0.012642
0.712500,-0.009006
0.715000,-0.004320
0.717500,0.000870
0.720000,0.006070
0.722500,0.010974
0.725000,0.015497
0.727500,0.019694
0.730000,0.023590
0.732500,0.027017
0.735000,0.029562
0.737500,0.030651
0.740000,0.029767
0.742500,0.026691
0.745000,0.021676
0.747500,0.015463
0.750000,0.009121
0.752500,0.003780
0.755000,0.000322
0.757500,-0.000848
0.760000,0.000109
0.762500,0.002521
0.765000,0.005395
0.767500,0.007649
0.770000,0.008346
0.772500,0.006865
0.775000,0.002991
0.777500,-0.003064
0.780000,-0.010710
0.782500,-0.019072
0.785000,-0.027133
0.787500,-0.033918
0.790000,-0.038697
0.792500,-0.041177
0.795000,-0.041623
0.797500,-0.040853
0.800000,-0.040075
0.802500,-0.040567
0.805000,-0.043300
