# {'v': 0.026108000114766695, 'err': 0.00012633379012800546}
 1.0000000000000002e-03  2.6089973128790640e-02  1.2644325822142716e-04  9.9930952252578475e-01  4.6102810645894439e-05
 2.0000000000000005e-03  2.6048503055190152e-02  1.2680482230773308e-04  9.9772111769132055e-01  9.0068037573719315e-05
 3.0000000000000009e-03  2.5992529137303856e-02  1.2659672930274458e-04  9.9557718029128062e-01  1.2607516765310908e-04
 4.0000000000000010e-03  2.5930488569301913e-02  1.2689055753212832e-04  9.9320087541426116e-01  2.3027085771764095e-04
 5.0000000000000010e-03  2.5874030578836794e-02  1.2777298442482826e-04  9.9103839685531603e-01  2.9894122778154438e-04
 6.0000000000000019e-03  2.5812332862954986e-02  1.2810882401101924e-04  9.8867522404963981e-01  3.2987850373308305e-04
 7.0000000000000019e-03  2.5762069382697303e-02  1.2830551746982269e-04  9.8675001032063980e-01  3.5111600216924379e-04
 8.0000000000000019e-03  2.5715322569056388e-02  1.2870499013050118e-04  9.8495949348919265e-01  3.8143485430143368e-04
 9.0000000000000028e-03  2.5679056988279710e-02  1.2876070049513250e-04  9.8357043340733041e-01  4.3117331349879753e-04
 1.0000000000000002e-02  2.5639389444137382e-02  1.2938115471690796e-04  9.8205106984183488e-01  4.4747498123633909e-04
 1.1000000000000003e-02  2.5602999526814049e-02  1.2970422832050187e-04  9.8065724736736848e-01  4.7342833234833204e-04
 1.2000000000000004e-02  2.5575933956661166e-02  1.2922624199155437e-04  9.7962057010239578e-01  5.4018942030342092e-04
 1.3000000000000003e-02  2.5555064589021233e-02  1.2932489186533584e-04  9.7882122248679160e-01  6.0234530008382216e-04
 1.4000000000000004e-02  2.5523898161467388e-02  1.2944869496072162e-04  9.7762747239422065e-01  6.0846717593698494e-04
 1.5000000000000003e-02  2.5492373641192483e-02  1.2895800519360776e-04  9.7642000647816707e-01  6.3838412973247789e-04
 1.6000000000000004e-02  2.5463396054104182e-02  1.2927621090657026e-04  9.7531009430714977e-01  6.7052388704310045e-04
 1.7000000000000005e-02  2.5446780872175338e-02  1.2919245635719431e-04  9.7467369236690893e-01  6.5122400227732888e-04
 1.8000000000000006e-02  2.5429702493123464e-02  1.2927433485196790e-04  9.7401954884856978e-01  6.3421966713770824e-04
 1.9000000000000003e-02  2.5411858991013850e-02  1.2954167074858108e-04  9.7333609925338138e-01  6.4028212451529894e-04
 2.0000000000000004e-02  2.5400841640533117e-02  1.2950949728665468e-04  9.7291410789317367e-01  6.4791801326249379e-04
 2.1000000000000005e-02  2.5394689655933379e-02  1.2999336614981204e-04  9.7267847189759016e-01  6.5259944993127867e-04
 2.2000000000000006e-02  2.5383896590999811e-02  1.2977987245328535e-04  9.7226507122016859e-01  6.5844886478137049e-04
 2.3000000000000007e-02  2.5389359180905759e-02  1.2978036315179040e-04  9.7247430171970650e-01  6.8133074870394027e-04
 2.4000000000000007e-02  2.5386120457244501e-02  1.2980742429210727e-04  9.7235025071438164e-01  6.7741969295400035e-04
 2.5000000000000005e-02  2.5385791455911081e-02  1.3033159433624975e-04  9.7233764916190835e-01  6.8809864431881537e-04
 2.6000000000000006e-02  2.5384130133959331e-02  1.3021936687061369e-04  9.7227401648439771e-01  6.8108404907036408e-04
 2.7000000000000007e-02  2.5381695446932456e-02  1.3075867050174367e-04  9.7218076204069570e-01  6.7730841479270003e-04
 2.8000000000000008e-02  2.5384758125675630e-02  1.3042565255498158e-04  9.7229807009683600e-01  6.8316699304488506e-04
 2.9000000000000008e-02  2.5386758989140237e-02  1.3065505511596580e-04  9.7237470804136683e-01  7.0113213335845734e-04
 3.0000000000000006e-02  2.5387780309635195e-02  1.3083174020476929e-04  9.7241382710412416e-01  7.1432394891132961e-04
 3.1000000000000007e-02  2.5392897807914681e-02  1.3098819552626609e-04  9.7260983975377135e-01  7.0787619837226032e-04
 3.2000000000000008e-02  2.5396893207452389e-02  1.3072330379351209e-04  9.7276287328832578e-01  6.8785960564805837e-04
 3.3000000000000008e-02  2.5398719770847501e-02  1.3066599793286896e-04  9.7283283511562324e-01  6.8959727091833011e-04
 3.4000000000000009e-02  2.5402661749204376e-02  1.3087375209234364e-04  9.7298382248882476e-01  7.1612308760801442e-04
 3.5000000000000010e-02  2.5404700644821528e-02  1.3085952300167161e-04  9.7306191715743939e-01  7.2146769159578861e-04
 3.6000000000000011e-02  2.5404916299884360e-02  1.3110138359666469e-04  9.7307017727165279e-01  7.4552097996695248e-04
 3.7000000000000012e-02  2.5405352777079414e-02  1.3111049810874914e-04  9.7308689541142357e-01  7.5160227891005041e-04
 3.8000000000000006e-02  2.5408935364630691e-02  1.3084074912658633e-04  9.7322411724134272e-01  7.3404683532796275e-04
 3.9000000000000007e-02  2.5411580820640312e-02  1.3069194284162026e-04  9.7332544465048898e-01  7.3022671951006649e-04
 4.0000000000000008e-02  2.5410347590598733e-02  1.3090347095687992e-04  9.7327820893591277e-01  7.4142471021597519e-04
 4.1000000000000009e-02  2.5411191378835116e-02  1.3124631468419836e-04  9.7331052808072172e-01  7.4899368605081554e-04
 4.2000000000000010e-02  2.5411014265501953e-02  1.3125213028322293e-04  9.7330374420863719e-01  7.5301443374245893e-04
 4.3000000000000010e-02  2.5411463781676646e-02  1.3147031254420150e-04  9.7332096177308924e-01  7.5465090767581086e-04
 4.4000000000000011e-02  2.5413926536982365e-02  1.3122799140731685e-04  9.7341529130024163e-01  7.4181815657070051e-04
