# {'v': 0.031951185315011836, 'err': 8.830768542304393e-05}
 1.0000000000000000e-03  3.1949317068319522e-02  8.8304314899805125e-05  9.9994152809437598e-01  3.0239961563938248e-06
 2.0000000000000000e-03  3.1944069789180331e-02  8.8349096656359041e-05  9.9977730009821697e-01  9.3715324983576579e-06
 3.0000000000000001e-03  3.1937133034007775e-02  8.8409491215015265e-05  9.9956019531464901e-01  1.8425875472868914e-05
 4.0000000000000001e-03  3.1929098629405780e-02  8.8426502609093285e-05  9.9930873658087171e-01  2.4332860910461047e-05
 5.0000000000000001e-03  3.1921928617780516e-02  8.8470360832808211e-05  9.9908433139669550e-01  3.0334329920427730e-05
 6.0000000000000001e-03  3.1913536175771862e-02  8.8601275414627113e-05  9.9882166690002938e-01  3.5885637558843291e-05
 7.0000000000000001e-03  3.1906225738284819e-02  8.8635650704649351e-05  9.9859286670326142e-01  3.9080488312197005e-05
 8.0000000000000002e-03  3.1899308026327407e-02  8.8780401234692945e-05  9.9837635792935497e-01  4.2935641980714833e-05
 9.0000000000000011e-03  3.1893733563001382e-02  8.8835424232886409e-05  9.9820188980646485e-01  4.8866480309601387e-05
 1.0000000000000000e-02  3.1887357264656538e-02  8.8801481034347614e-05  9.9800232605688932e-01  4.9689738368007596e-05
 1.0999999999999999e-02  3.1881843243877779e-02  8.8803047061844571e-05  9.9782974964933535e-01  5.1066821369893800e-05
 1.2000000000000000e-02  3.1876321426655738e-02  8.8860723982572758e-05  9.9765692923069982e-01  5.5768848678753357e-05
 1.3000000000000001e-02  3.1872375611836236e-02  8.8892357739764693e-05  9.9753343413089057e-01  5.6985198103138227e-05
 1.4000000000000000e-02  3.1867223330573083e-02  8.8864799699281671e-05  9.9737217935388134e-01  6.2109977996787272e-05
 1.4999999999999999e-02  3.1862322137620455e-02  8.8767632634270503e-05  9.9721878307439105e-01  6.1570279829258894e-05
 1.6000000000000000e-02  3.1859428241997050e-02  8.8755860870959194e-05  9.9712821067168123e-01  6.5243608668571842e-05
 1.7000000000000001e-02  3.1855230595555180e-02  8.8829913835112968e-05  9.9699683381036963e-01  6.5563296897449031e-05
 1.8000000000000002e-02  3.1851923672303037e-02  8.8875441555021095e-05  9.9689333457490970e-01  6.5200467173692200e-05
 1.9000000000000000e-02  3.1849007264571925e-02  8.8929373642856945e-05  9.9680205759402907e-01  6.6746324496858001e-05
 2.0000000000000000e-02  3.1845980144481228e-02  8.8810287762843812e-05  9.9670731556612457e-01  6.5315010950966039e-05
 2.1000000000000001e-02  3.1842887327805547e-02  8.8857692100177766e-05  9.9661051738335960e-01  6.8989656549554509e-05
 2.1999999999999999e-02  3.1840445656234222e-02  8.8957088417156675e-05  9.9653409857300079e-01  7.3892901249912458e-05
 2.3000000000000000e-02  3.1839298987260192e-02  8.9009953710972528e-05  9.9649821042166231e-01  7.4332460190181689e-05
 2.4000000000000000e-02  3.1837637905187829e-02  8.8980857894763372e-05  9.9644622230115953e-01  7.2471785891862849e-05
 2.5000000000000001e-02  3.1836517272234167e-02  8.9018158415631992e-05  9.9641114901850625e-01  7.2523367677765021e-05
 2.6000000000000002e-02  3.1836322834119739e-02  8.8946845602271403e-05  9.9640506354428948e-01  7.0390026805090776e-05
 2.7000000000000000e-02  3.1834684063421548e-02  8.8937669215699734e-05  9.9635377371945100e-01  6.9757939627182759e-05
 2.8000000000000001e-02  3.1832874414136132e-02  8.8946694840632174e-05  9.9629713578043322e-01  6.8935879413972270e-05
 2.9000000000000001e-02  3.1832016404224416e-02  8.8920536743746477e-05  9.9627028200636325e-01  7.2079788489081507e-05
 2.9999999999999999e-02  3.1831759523502576e-02  8.8815322181895836e-05  9.9626224221944126e-01  7.2667175911667679e-05
 3.1000000000000000e-02  3.1830337124929033e-02  8.8853738211670460e-05  9.9621772435384348e-01  7.5565764887204951e-05
 3.2000000000000001e-02  3.1829985184109462e-02  8.8835588725659679e-05  9.9620670940037304e-01  7.2163147531981023e-05
 3.3000000000000002e-02  3.1830090654511034e-02  8.8921431167031547e-05  9.9621001038593993e-01  7.5332240418608459e-05
 3.4000000000000002e-02  3.1829803959226438e-02  8.8881863203042728e-05  9.9620103747048261e-01  7.3354621939639562e-05
 3.5000000000000003e-02  3.1828860579021137e-02  8.8912255350519204e-05  9.9617151179886820e-01  7.4278584140350669e-05
 3.6000000000000004e-02  3.1828165854736627e-02  8.8933065450597345e-05  9.9614976849646297e-01  7.2603131486416680e-05
 3.6999999999999998e-02  3.1828044589357000e-02  8.8968310508014679e-05  9.9614597316372544e-01  7.3667801022318297e-05
 3.7999999999999999e-02  3.1827717804425372e-02  8.9027777478790780e-05  9.9613574553278139e-01  7.4923316451430395e-05
 3.9000000000000000e-02  3.1827188509984949e-02  8.9027013217534448e-05  9.9611917981119069e-01  7.4510848068565911e-05
 4.0000000000000001e-02  3.1827347831923668e-02  8.9044177691081707e-05  9.9612416622835009e-01  7.4123614858532424e-05
 4.1000000000000002e-02  3.1827316546597338e-02  8.9111029895640929e-05  9.9612318706823377e-01  7.4459220025885505e-05
 4.2000000000000003e-02  3.1827136845188696e-02  8.9119163338746932e-05  9.9611756281965358e-01  7.3227210791712002e-05
 4.3000000000000003e-02  3.1827045793748725e-02  8.9101821000695094e-05  9.9611471311504718e-01  7.2268421877582693e-05
 4.3999999999999997e-02  3.1826598423837296e-02  8.9079449671903898e-05  9.9610071144634482e-01  7.1834098975342316e-05
 4.4999999999999998e-02  3.1826782631928716e-02  8.9094069568479813e-05  9.9610647674392627e-01  7.1846799091636316e-05
 4.5999999999999999e-02  3.1826493853137933e-02  8.9105839561382216e-05  9.9609743861942679e-01  7.2563226105240369e-05
 4.7000000000000000e-02  3.1826573285036450e-02  8.9121769160277112e-05  9.9609992465860608e-01  7.3187953016949118e-05
 4.8000000000000001e-02  3.1826692612734041e-02  8.9123531808201758e-05  9.9610365934626832e-01  7.5131152174233375e-05
 4.9000000000000002e-02  3.1827029081321519e-02  8.9055658445412296e-05  9.9611419005378854e-01  7.2781743988330761e-05
 5.0000000000000003e-02  3.1827063465098400e-02  8.9052153745269188e-05  9.9611526618841528e-01  7.4335280163021470e-05
 5.1000000000000004e-02  3.1826871729938755e-02  8.9053041136437670e-05  9.9610926531058386e-01  7.6142769405818222e-05
 5.2000000000000005e-02  3.1825943910103141e-02  8.9118624739635807e-05  9.9608022664342744e-01  7.8765580292276778e-05
 5.2999999999999999e-02  3.1825690401495549e-02  8.9129822232827065e-05  9.9607229239607187e-01  7.8183506755182244e-05
 5.3999999999999999e-02  3.1825596091649790e-02  8.9134488051289409e-05  9.9606934071071718e-01  7.8881067019319245e-05
 5.5000000000000000e-02  3.1825600208952427e-02  8.9152814184633426e-05  9.9606946957299880e-01  7.9453905514091552e-05
 5.6000000000000001e-02  3.1825388959124859e-02  8.9155848926490705e-05  9.9606285793009774e-01  8.0184959558583921e-05
 5.7000000000000002e-02  3.1825169217492150e-02  8.9117567316097780e-05  9.9605598051285815e-01  7.9153339854487589e-05
 5.8000000000000003e-02  3.1824555225020076e-02  8.9162940218823666e-05  9.9603676393400453e-01  8.2397091569734628e-05
 5.9000000000000004e-02  3.1824795873849891e-02  8.9169922689700455e-05  9.9604429569933473e-01  8.2775946857914468e-05
 5.9999999999999998e-02  3.1824718152043158e-02  8.9167073584591527e-05  9.9604186318216936e-01  8.2799160749324487e-05
 6.0999999999999999e-02  3.1824417582021897e-02  8.9168404439607236e-05  9.9603245601876378e-01  8.1486396433432521e-05
 6.2000000000000000e-02  3.1824747153977678e-02  8.9181792343719389e-05  9.9604277087727466e-01  8.0393836886064084e-05
 6.3000000000000000e-02  3.1824702914329289e-02  8.9185630175545272e-05  9.9604138627611039e-01  8.0594116567794067e-05
 6.4000000000000001e-02  3.1824934326209059e-02  8.9191994064460650e-05  9.9604862894574808e-01  8.0273932407035420e-05
 6.5000000000000002e-02  3.1824458408767832e-02  8.9171585705224342e-05  9.9603373380378279e-01  7.9324245552530107e-05
 6.6000000000000003e-02  3.1824133279023115e-02  8.9147369886595181e-05  9.9602355797645392e-01  7.9887596550384804e-05
 6.7000000000000004e-02  3.1824168865711551e-02  8.9143669064913603e-05  9.9602467175949783e-01  8.0193428188985065e-05
 6.8000000000000005e-02  3.1824133753009944e-02  8.9142808884240304e-05  9.9602357281117204e-01  7.9525121436721974e-05
 6.9000000000000006e-02  3.1824160093931894e-02  8.9151671716689704e-05  9.9602439722258873e-01  8.0011249432502556e-05
 7.0000000000000007e-02  3.1824164384135066e-02  8.9143776616606551e-05  9.9602453149626691e-01  8.0056805209129673e-05
 7.1000000000000008e-02  3.1824220052631372e-02  8.9128089771345635e-05  9.9602627379458086e-01  7.9362204499868947e-05
 7.2000000000000008e-02  3.1824239993881287e-02  8.9119913750452254e-05  9.9602689791070420e-01  7.8795316119125336e-05
 7.2999999999999995e-02  3.1824220739110134e-02  8.9114999112087240e-05  9.9602629527981712e-01  7.8522554911341911e-05
 7.3999999999999996e-02  3.1824195593481118e-02  8.9139764592235785e-05  9.9602550827837200e-01  7.8685526211541026e-05
 7.4999999999999997e-02  3.1823965508368031e-02  8.9159009007097048e-05  9.9601830713353745e-01  7.9621289275603460e-05
 7.5999999999999998e-02  3.1824002720511377e-02  8.9159713040475939e-05  9.9601947178965211e-01  8.0043218523182465e-05
 7.6999999999999999e-02  3.1823996002111825e-02  8.9159178221598752e-05  9.9601926151890674e-01  8.0007410526617646e-05
 7.8000000000000000e-02  3.1824028845464807e-02  8.9129659881711875e-05  9.9602028944174137e-01  7.9904247812691902e-05
 7.9000000000000001e-02  3.1823995396737817e-02  8.9129736898267863e-05  9.9601924257206631e-01  7.9592506728055153e-05
 8.0000000000000002e-02  3.1823920683749021e-02  8.9119474925140974e-05  9.9601690422411271e-01  8.0154523926375028e-05
 8.1000000000000003e-02  3.1823804506627099e-02  8.9118553336485650e-05  9.9601326814235935e-01  8.0082129472587338e-05
 8.2000000000000003e-02  3.1823878269522037e-02  8.9130133169598350e-05  9.9601557675451913e-01  8.0245601220294525e-05
 8.3000000000000004e-02  3.1823766791054600e-02  8.9136241815110181e-05  9.9601208773004835e-01  8.0680825535269003e-05
 8.4000000000000005e-02  3.1823945787257300e-02  8.9140973040747332e-05  9.9601768990727380e-01  8.1101129068192056e-05
