freqs [eV],Lambda [1/ps]
0.470000,2.847592
0.472500,2.817355
0.475000,2.789107
0.477500,2.769268
0.480000,2.761612
0.482500,2.765881
0.485000,2.777593
0.487500,2.789104
0.490000,2.791626
0.492500,2.777636
0.495000,2.742956
0.497500,2.687935
0.500000,2.617481
0.502500,2.540071
0.505000,2.466096
0.507500,2.405898
0.510000,2.367780
0.512500,2.356226
0.515000,2.370720
0.517500,2.405611
0.520000,2.451425
0.522500,2.497516
0.525000,2.535287
0.527500,2.560737
0.530000,2.575176
0.532500,2.583698
0.535000,2.592069
0.537500,2.603560
0.540000,2.617288
0.542500,2.628940
0.545000,2.633519
0.547500,2.628727
0.550000,2.617221
0.552500,2.606486
0.555000,2.606203
0.557500,2.624129
0.560000,2.662262
0.562500,2.714967
0.565000,2.769950
0.567500,2.811825
0.570000,2.826970
0.572500,2.807900
0.575000,2.755608
0.577500,2.679162
0.580000,2.592872
0.582500,2.512170
0.585000,2.449637
0.587500,2.412404
0.590000,2.401519
0.592500,2.413182
0.595000,2.441095
0.597500,2.478902
0.600000,2.521710
0.602500,2.566191
0.605000,2.609426
0.607500,2.647369
0.610000,2.674021
0.612500,2.682155
0.615000,2.665543
0.617500,2.621857
0.620000,2.554894
0.622500,2.475044
0.625000,2.397662
0.627500,2.339847
0.630000,2.316703
0.632500,2.338144
0.635000,2.406992
0.637500,2.518596
0.640000,2.661862
0.642500,2.821270
0.645000,2.979419
0.647500,3.119569
0.650000,3.227803
0.652500,3.294571
0.655000,3.315576
0.657500,3.292042
0.660000,3.230364
0.662500,3.141083
0.665000,3.037125
0.667500,2.931467
0.670000,2.834669
0.672500,2.752945
0.675000,2.687432
0.677500,2.634948
0.680000,2.590006
0.682500,2.547345
0.685000,2.504017
0.687500,2.460290
0.690000,2.419133
0.692500,2.384652
0.695000,2.360232
0.697500,2.347149
0.700000,2.344129
0.702500,2.347869
0.705000,2.354186
0.707500,2.359281
0.710000,2.360694
0.712500,2.357695
0.715000,2.351117
0.717500,2.342743
0.720000,2.334547
0.722500,2.328027
0.725000,2.323890
0.727500,2.322128
0.730000,2.322458
0.732500,2.324851
0.735000,2.329909
0.737500,2.338856
0.740000,2.353090
0.742500,2.373472
0.745000,2.399637
0.747500,2.429702
0.750000,2.460577
0.752500,2.488842
0.755000,2.511866
0.757500,2.528699
0.760000,2.540334
0.762500,2.549212
0.765000,2.558212
0.767500,2.569551
0.770000,2.584037
0.772500,2.600850
0.775000,2.617792
0.777500,2.631791
0.780000,2.639471
0.782500,2.637695
0.785000,2.624070
0.787500,2.597385
0.790000,2.557904
0.792500,2.507437
0.795000,2.449208
0.797500,2.387600
0.800000,2.327879
0.802500,2.275916
0.805000,2.237794
0.807500,2.219146
0.810000,2.224208
0.812500,2.254736
0.815000,2.309151
0.817500,2.382291
0.820000,2.466010
0.822500,2.550574
0.825000,2.626502
0.827500,2.686314
0.830000,2.725688
0.832500,2.743753
0.835000,2.742536
0.837500,2.725885
0.840000,2.698270
0.842500,2.663795
0.845000,2.625631
0.847500,2.585861
0.850000,2.545655
0.852500,2.505607
0.855000,2.466031
0.857500,2.427100
0.860000,2.388775
0.862500,2.350669
0.865000,2.312028
0.867500,2.272015
0.870000,2.230231
0.872500,2.187238
0.875000,2.144735
0.877500,2.105180
0.880000,2.070967
0.882500,2.043494
0.885000,2.022595
0.887500,2.006581
0.890000,1.992881
0.892500,1.978959
0.895000,1.963114
0.897500,1.944892
0.900000,1.925033
0.902500,1.905105
0.905000,1.887018
0.907500,1.872555
0.910000,1.862965
0.912500,1.858631
0.915000,1.858859
0.917500,1.861885
0.920000,1.865219
0.922500,1.866290
0.925000,1.863238
0.927500,1.855576
0.930000,1.844488
0.932500,1.832682
0.935000,1.823900
0.937500,1.822294
0.940000,1.831846
0.942500,1.855851
0.945000,1.896384
0.947500,1.953671
0.950000,2.025424
0.952500,2.106440
0.955000,2.188812
0.957500,2.263026
0.960000,2.319825
0.962500,2.352393
0.965000,2.358128
0.967500,2.339381
0.970000,2.302856
0.972500,2.257872
0.975000,2.214046
0.977500,2.179110
0.980000,2.157461
0.982500,2.149733
0.985000,2.153353
0.987500,2.163763
0.990000,2.175901
0.992500,2.185500
0.995000,2.189931
0.997500,2.188479
1.000000,2.182134
1.002500,2.173059
1.005000,2.163899
1.007500,2.157064
1.010000,2.154074
1.012500,2.155108
1.015000,2.158880
1.017500,2.162956
1.020000,2.164441
1.022500,2.160829
1.025000,2.150707
1.027500,2.134101
1.030000,2.112435
1.032500,2.088242
1.035000,2.064816
1.037500,2.045873
1.040000,2.035171
1.042500,2.035964
1.045000,2.050260
1.047500,2.078056
1.050000,2.116856
1.052500,2.161784
1.055000,2.206403
1.057500,2.244060
1.060000,2.269351
1.062500,2.279201
1.065000,2.273247
1.067500,2.253492
1.070000,2.223485
1.072500,2.187448
1.075000,2.149642
1.077500,2.114078
1.080000,2.084384
1.082500,2.063573
1.085000,2.053560
1.087500,2.054524
1.090000,2.064445
1.092500,2.079170
1.095000,2.093213
1.097500,2.101152
1.100000,2.099192
1.102500,2.086345
1.105000,2.064737
1.107500,2.038920
1.110000,2.014394
1.112500,1.995924
1.115000,1.986283
1.117500,1.985878
1.120000,1.993293
1.122500,2.006357
1.125000,2.023136
1.127500,2.042356
1.130000,2.063125
1.132500,2.084238
1.135000,2.103580
1.137500,2.118045
1.140000,2.124112
1.142500,2.118854
1.145000,2.100950
1.147500,2.071289
1.150000,2.032930
1.152500,1.990457
1.155000,1.948940
1.157500,1.912847
1.160000,1.885206
1.162500,1.867224
1.165000,1.858421
1.167500,1.857209
1.170000,1.861691
1.172500,1.870405
1.175000,1.882773
1.177500,1.899102
1.180000,1.920196
1.182500,1.946800
1.185000,1.979143
1.187500,2.016793
1.190000,2.058852
1.192500,2.104321
1.195000,2.152365
1.197500,2.202280
1.200000,2.253115
1.202500,2.303122
1.205000,2.349373
1.207500,2.387819
1.210000,2.413944
1.212500,2.423884
1.215000,2.415634
1.217500,2.389902
1.220000,2.350209
1.222500,2.302126
1.225000,2.251857
1.227500,2.204619
1.230000,2.163385
1.232500,2.128401
1.235000,2.097636
1.237500,2.067940
1.240000,2.036483
1.242500,2.001973
1.245000,1.965287
1.247500,1.929393
1.250000,1.898682
1.252500,1.877947
1.255000,1.871293
1.257500,1.881205
1.260000,1.907927
1.262500,1.949291
1.265000,2.001041
1.267500,2.057661
1.270000,2.113534
1.272500,2.164168
1.275000,2.207096
1.277500,2.242115
1.280000,2.270728
1.282500,2.294960
1.285000,2.316049
1.287500,2.333603
1.290000,2.345653
1.292500,2.349615
1.295000,2.343683
1.297500,2.327935
1.300000,2.304532
1.302500,2.276869
1.305000,2.248099
1.307500,2.219780
1.310000,2.191366
1.312500,2.160762
1.315000,2.125682
1.317500,2.085105
1.320000,2.040161
1.322500,1.994073
1.325000,1.951240
1.327500,1.915908
1.330000,1.890987
1.332500,1.877407
1.335000,1.874147
1.337500,1.878773
1.340000,1.888198
1.342500,1.899412
1.345000,1.910051
1.347500,1.918776
1.350000,1.925473
1.352500,1.931245
1.355000,1.938150
1.357500,1.948643
1.360000,1.964834
1.362500,1.987741
1.365000,2.016807
1.367500,2.049854
1.370000,2.083490
1.372500,2.113843
1.375000,2.137336
1.377500,2.151277
1.380000,2.154138
1.382500,2.145542
1.385000,2.126108
1.387500,2.097276
1.390000,2.061176
1.392500,2.020489
1.395000,1.978221
1.397500,1.937379
1.400000,1.900608
1.402500,1.869917
1.405000,1.846610
1.407500,1.831396
1.410000,1.824580
1.412500,1.826163
1.415000,1.835764
1.417500,1.852376
1.420000,1.874102
1.422500,1.898092
1.425000,1.920798
1.427500,1.938576
1.430000,1.948475
1.432500,1.948973
1.435000,1.940420
1.437500,1.925017
1.440000,1.906325
1.442500,1.888407
1.445000,1.874890
1.447500,1.868181
1.450000,1.869102
1.452500,1.876971
1.455000,1.890057
1.457500,1.906167
1.460000,1.923142
1.462500,1.939137
1.465000,1.952717
1.467500,1.962880
1.470000,1.969142
1.472500,1.971716
1.475000,1.971680
1.477500,1.970997
1.480000,1.972248
1.482500,1.978095
1.485000,1.990630
1.487500,2.010855
1.490000,2.038543
1.492500,2.072552
1.495000,2.111451
1.497500,2.154160
1.500000,2.200207
1.502500,2.249416
1.505000,2.301098
1.507500,2.353124
1.510000,2.401382
1.512500,2.440014
1.515000,2.462490
1.517500,2.463239
1.520000,2.439275
1.522500,2.391278
1.525000,2.323764
1.527500,2.244339
1.530000,2.162257
1.532500,2.086728
1.535000,2.025339
1.537500,1.982900
1.540000,1.960833
1.542500,1.957164
1.545000,1.967099
1.547500,1.984100
1.550000,2.001291
1.552500,2.012912
1.555000,2.015472
1.557500,2.008327
1.560000,1.993557
1.562500,1.975260
1.565000,1.958494
1.567500,1.948162
1.570000,1.948067
1.572500,1.960259
1.575000,1.984732
1.577500,2.019487
1.580000,2.060948
1.582500,2.104658
1.585000,2.146103
1.587500,2.181489
1.590000,2.208288
1.592500,2.225491
1.595000,2.233583
1.597500,2.234323
1.600000,2.230386
1.602500,2.224900
1.605000,2.220871
1.607500,2.220561
1.610000,2.224962
1.612500,2.233535
1.615000,2.244360
1.617500,2.254672
1.620000,2.261646
1.622500,2.263194
1.625000,2.258568
1.627500,2.248668
1.630000,2.236004
1.632500,2.224293
1.635000,2.217706
1.637500,2.219857
1.640000,2.232773
1.642500,2.256212
1.645000,2.287669
1.647500,2.323147
1.650000,2.358421
1.652500,2.390259
1.655000,2.417067
1.657500,2.438695
1.660000,2.455620
1.662500,2.467989
1.665000,2.475075
1.667500,2.475404
1.670000,2.467438
1.672500,2.450397
1.675000,2.424765
1.677500,2.392256
1.680000,2.355307
1.682500,2.316431
1.685000,2.277767
1.687500,2.240997
1.690000,2.207562
1.692500,2.178924
1.695000,2.156631
1.697500,2.142109
1.700000,2.136292
1.702500,2.139286
1.705000,2.150249
1.707500,2.167526
1.710000,2.188924
1.712500,2.211998
1.715000,2.234261
1.717500,2.253327
1.720000,2.267056
1.722500,2.273750
1.725000,2.272372
1.727500,2.262741
1.730000,2.245623
1.732500,2.222719
1.735000,2.196566
1.737500,2.170357
1.740000,2.147672
1.742500,2.132110
1.745000,2.126798
1.747500,2.133864
1.750000,2.153971
1.752500,2.186029
1.755000,2.227176
1.757500,2.273078
1.760000,2.318560
1.762500,2.358533
1.765000,2.389072
1.767500,2.408374
1.770000,2.417249
1.772500,2.418854
1.775000,2.417646
1.777500,2.417872
1.780000,2.422157
1.782500,2.430807
1.785000,2.442105
1.787500,2.453448
1.790000,2.462773
1.792500,2.469631
1.795000,2.475433
1.797500,2.482837
1.800000,2.494592
1.802500,2.512326
1.805000,2.535709
1.807500,2.562231
1.810000,2.587622
1.812500,2.606782
1.815000,2.615017
1.817500,2.609283
1.820000,2.589103
1.822500,2.556858
1.825000,2.517305
1.827500,2.476432
1.830000,2.440020
1.832500,2.412387
1.835000,2.395700
1.837500,2.389988
1.840000,2.393716
1.842500,2.404582
1.845000,2.420237
1.847500,2.438724
1.850000,2.458651
1.852500,2.479181
1.855000,2.499961
1.857500,2.521034
1.860000,2.542709
1.862500,2.565358
1.865000,2.589140
1.867500,2.613720
1.870000,2.638074
1.872500,2.660492
1.875000,2.678807
1.877500,2.690812
1.880000,2.694750
1.882500,2.689709
1.885000,2.675792
1.887500,2.654007
1.890000,2.625955
1.892500,2.593497
1.895000,2.558582
1.897500,2.523321
1.900000,2.490209
1.902500,2.462274
1.905000,2.442905
1.907500,2.435250
1.910000,2.441304
1.912500,2.460995
1.915000,2.491658
1.917500,2.528189
1.920000,2.563945
1.922500,2.592214
1.925000,2.607835
1.927500,2.608463
1.930000,2.595039
1.932500,2.571294
1.935000,2.542450
1.937500,2.513616
1.940000,2.488500
1.942500,2.468891
1.945000,2.455009
1.947500,2.446407
1.950000,2.442892
1.952500,2.445004
1.955000,2.453850
1.957500,2.470488
1.960000,2.495199
1.962500,2.527033
1.965000,2.563788
1.967500,2.602389
1.970000,2.639456
1.972500,2.671856
1.975000,2.697104
1.977500,2.713602
1.980000,2.720733
1.982500,2.718850
1.985000,2.709160
1.987500,2.693471
1.990000,2.673826
1.992500,2.652110
1.995000,2.629764
1.997500,2.607755
2.000000,2.586827
