freqs [eV],Lambda [1/ps]
0.000000,0.001623
0.002500,0.001526
0.005000,0.001186
0.007500,0.000458
0.010000,-0.000868
0.012500,-0.003014
0.015000,-0.006135
0.017500,-0.010232
0.020000,-0.015081
0.022500,-0.020203
0.025000,-0.024918
0.027500,-0.028462
0.030000,-0.030157
0.032500,-0.029576
0.035000,-0.026664
0.037500,-0.021787
0.040000,-0.015703
0.042500,-0.009472
0.045000,-0.004348
0.047500,-0.001642
0.050000,-0.002567
0.052500,-0.008034
0.055000,-0.018383
0.057500,-0.033101
0.060000,-0.050633
0.062500,-0.068439
0.065000,-0.083389
0.067500,-0.092500
0.070000,-0.093789
0.072500,-0.086951
0.075000,-0.073564
0.077500,-0.056694
0.080000,-0.040020
0.082500,-0.026789
0.085000,-0.018991
0.087500,-0.016995
0.090000,-0.019731
0.092500,-0.025240
0.095000,-0.031350
0.097500,-0.036232
0.100000,-0.038692
0.102500,-0.038210
0.105000,-0.034818
0.107500,-0.028945
0.110000,-0.021300
0.112500,-0.012804
0.115000,-0.004538
0.117500,0.002354
0.120000,0.006794
0.122500,0.007929
0.125000,0.005278
0.127500,-0.001141
0.130000,-0.010732
0.132500,-0.022284
0.135000,-0.034070
0.137500,-0.044097
0.140000,-0.050531
0.142500,-0.052181
0.145000,-0.048886
0.147500,-0.041648
0.150000,-0.032441
0.152500,-0.023773
0.155000,-0.018132
0.157500,-0.017484
0.160000,-0.022916
0.162500,-0.034480
0.165000,-0.051236
0.167500,-0.071478
0.170000,-0.093073
0.172500,-0.113845
0.175000,-0.131878
0.177500,-0.145684
0.180000,-0.154234
0.182500,-0.156936
0.185000,-0.153618
0.187500,-0.144569
0.190000,-0.130564
0.192500,-0.112810
0.195000,-0.092760
0.197500,-0.071841
0.200000,-0.051219
0.202500,-0.031699
0.205000,-0.013798
0.207500,0.002067
0.210000,0.015411
0.212500,0.025622
0.215000,0.032060
0.217500,0.034247
0.220000,0.032078
0.222500,0.025958
0.225000,0.016858
0.227500,0.006280
0.230000,-0.003867
0.232500,-0.011497
0.235000,-0.014704
0.237500,-0.012198
0.240000,-0.003724
0.242500,0.009712
0.245000,0.025932
0.247500,0.042013
0.250000,0.054961
0.252500,0.062421
0.255000,0.063236
0.257500,0.057716
0.260000,0.047566
0.262500,0.035502
0.265000,0.024645
0.267500,0.017825
0.270000,0.016957
0.272500,0.022625
0.275000,0.034002
0.277500,0.049103
0.280000,0.065312
0.282500,0.080009
0.285000,0.091117
0.287500,0.097415
0.290000,0.098567
0.292500,0.094911
0.295000,0.087169
0.297500,0.076196
0.300000,0.062869
0.302500,0.048073
0.305000,0.032721
0.307500,0.017722
0.310000,0.003901
0.312500,-0.008085
0.315000,-0.017776
0.317500,-0.024872
0.320000,-0.029186
0.322500,-0.030652
0.325000,-0.029418
0.327500,-0.025975
0.330000,-0.021253
0.332500,-0.016584
0.335000,-0.013540
0.337500,-0.013650
0.340000,-0.018080
0.342500,-0.027336
0.345000,-0.041046
0.347500,-0.057868
0.350000,-0.075572
0.352500,-0.091322
0.355000,-0.102144
0.357500,-0.105483
0.360000,-0.099742
0.362500,-0.084644
0.365000,-0.061338
0.367500,-0.032233
0.370000,-0.000599
0.372500,0.029933
0.375000,0.055902
0.377500,0.074481
0.380000,0.083835
0.382500,0.083350
0.385000,0.073687
0.387500,0.056663
0.390000,0.034933
0.392500,0.011531
0.395000,-0.010653
0.397500,-0.029351
0.400000,-0.043224
0.402500,-0.051949
0.405000,-0.056073
0.407500,-0.056702
0.410000,-0.055117
0.412500,-0.052425
0.415000,-0.049315
0.417500,-0.045983
0.420000,-0.042212
0.422500,-0.037560
0.425000,-0.031594
0.427500,-0.024085
0.430000,-0.015107
0.432500,-0.005058
0.435000,0.005380
0.437500,0.015299
0.440000,0.023620
0.442500,0.029176
0.445000,0.030849
0.447500,0.027799
0.450000,0.019741
0.452500,0.007226
0.455000,-0.008213
0.457500,-0.024133
0.460000,-0.037526
0.462500,-0.045394
0.465000,-0.045426
0.467500,-0.036582
0.470000,-0.019402
0.472500,0.004077
0.475000,0.030783
0.477500,0.057319
0.480000,0.080707
0.482500,0.098939
0.485000,0.111180
0.487500,0.117613
0.490000,0.119045
0.492500,0.116458
0.495000,0.110691
0.497500,0.102327
0.500000,0.091753
0.502500,0.079287
0.505000,0.065261
0.507500,0.050006
0.510000,0.033786
0.512500,0.016738
0.515000,-0.001090
0.517500,-0.019606
0.520000,-0.038501
0.522500,-0.057143
0.525000,-0.074633
0.527500,-0.090001
0.530000,-0.102489
0.532500,-0.111789
0.535000,-0.118124
0.537500,-0.122158
0.540000,-0.124760
0.542500,-0.126725
0.545000,-0.128516
0.547500,-0.130096
0.550000,-0.130898
0.552500,-0.129901
0.555000,-0.125832
0.557500,-0.117428
0.560000,-0.103709
0.562500,-0.084225
0.565000,-0.059226
0.567500,-0.029732
0.570000,0.002518
0.572500,0.035253
0.575000,0.065982
0.577500,0.092378
0.580000,0.112660
0.582500,0.125852
0.585000,0.131854
0.587500,0.131308
0.590000,0.125312
0.592500,0.115093
0.595000,0.101716
0.597500,0.085926
0.600000,0.068128
0.602500,0.048515
0.605000,0.027308
0.607500,0.005017
0.610000,-0.017371
0.612500,-0.038395
0.615000,-0.056367
0.617500,-0.069819
0.620000,-0.078001
0.622500,-0.081229
0.625000,-0.080909
0.627500,-0.079166
0.630000,-0.078174
0.632500,-0.079400
0.635000,-0.083035
0.637500,-0.087835
0.640000,-0.091456
0.642500,-0.091193
0.645000,-0.084873
0.647500,-0.071571
0.650000,-0.051908
0.652500,-0.027823
0.655000,-0.001946
0.657500,0.023163
0.660000,0.045605
0.662500,0.064379
0.665000,0.079236
0.667500,0.090294
0.670000,0.097620
0.672500,0.100978
0.675000,0.099826
0.677500,0.093544
0.680000,0.081786
0.682500,0.064800
0.685000,0.043612
0.687500,0.019982
0.690000,-0.003860
0.692500,-0.025629
0.695000,-0.043446
0.697500,-0.056185
0.700000,-0.063606
0.702500,-0.066217
0.705000,-0.064906
0.707500,-0.060508
0.710000,-0.053474
0.712500,-0.043795
0.715000,-0.031217
0.717500,-0.015643
0.720000,0.002453
0.722500,0.021815
0.725000,0.040487
0.727500,0.056189
0.730000,0.066845
0.732500,0.071104
0.735000,0.068677
0.737500,0.060413
0.740000,0.048076
0.742500,0.033894
0.745000,0.019992
0.747500,0.007912
0.750000,-0.001641
0.752500,-0.008731
0.755000,-0.013863
0.757500,-0.017573
0.760000,-0.020140
0.762500,-0.021548
0.765000,-0.021690
0.767500,-0.020642
0.770000,-0.018849
0.772500,-0.017091
0.775000,-0.016245
0.777500,-0.016983
0.780000,-0.019535
0.782500,-0.023625
0.785000,-0.028601
0.787500,-0.033683
0.790000,-0.038249
0.792500,-0.042064
0.795000,-0.045388
0.797500,-0.048932
0.800000,-0.053647
0.802500,-0.060403
0.805000,-0.069638
0.807500,-0.081079
0.810000,-0.093655
0.812500,-0.105635
0.815000,-0.114972
0.817500,-0.119749
0.820000,-0.118593
0.822500,-0.110957
0.825000,-0.097195
0.827500,-0.078474
0.830000,-0.056570
0.832500,-0.033627
0.835000,-0.011908
0.837500,0.006460
0.840000,0.019777
0.842500,0.027070
0.845000,0.028336
0.847500,0.024626
0.850000,0.017887
0.852500,0.010555
0.855000,0.005004
0.857500,0.003014
0.860000,0.005428
0.862500,0.012106
0.865000,0.022156
0.867500,0.034305
0.870000,0.047267
0.872500,0.059952
0.875000,0.071495
0.877500,0.081175
0.880000,0.088347
0.882500,0.092461
0.885000,0.093194
0.887500,0.090596
0.890000,0.085143
0.892500,0.077646
0.895000,0.069023
0.897500,0.060029
0.900000,0.051093
0.902500,0.042312
0.905000,0.033607
0.907500,0.024956
0.910000,0.016563
0.912500,0.008883
0.915000,0.002465
0.917500,-0.002287
0.920000,-0.005338
0.922500,-0.007094
0.925000,-0.008289
0.927500,-0.009731
0.930000,-0.012012
0.932500,-0.015303
0.935000,-0.019303
0.937500,-0.023350
0.940000,-0.026632
0.942500,-0.028409
0.945000,-0.028189
0.947500,-0.025825
0.950000,-0.021522
0.952500,-0.015787
0.955000,-0.009331
0.957500,-0.002934
0.960000,0.002710
0.962500,0.007160
0.965000,0.010332
0.967500,0.012512
0.970000,0.014220
0.972500,0.015977
0.975000,0.018051
0.977500,0.020283
0.980000,0.022080
0.982500,0.022575
0.985000,0.020903
0.987500,0.016502
0.990000,0.009344
0.992500,0.000034
0.995000,-0.010268
0.997500,-0.020094
1.000000,-0.028023
1.002500,-0.033063
1.005000,-0.034919
1.007500,-0.034051
1.010000,-0.031496
1.012500,-0.028497
1.015000,-0.026096
1.017500,-0.024838
1.020000,-0.024676
1.022500,-0.025105
1.025000,-0.025404
1.027500,-0.024887
1.030000,-0.023043
1.032500,-0.019545
1.035000,-0.014175
1.037500,-0.006767
1.040000,0.002752
1.042500,0.014229
1.045000,0.027102
1.047500,0.040283
1.050000,0.052187
1.052500,0.060932
1.055000,0.064682
1.057500,0.062041
1.060000,0.052390
1.062500,0.036111
1.065000,0.014626
1.067500,-0.009739
1.070000,-0.034064
1.072500,-0.055278
1.075000,-0.070661
1.077500,-0.078313
1.080000,-0.077467
1.082500,-0.068587
1.085000,-0.053207
1.087500,-0.033577
1.090000,-0.012208
1.092500,0.008590
1.095000,0.027057
1.097500,0.042195
1.100000,0.053791
1.102500,0.062265
1.105000,0.068393
1.107500,0.072963
1.110000,0.076493
1.112500,0.079090
1.115000,0.080515
1.117500,0.080416
1.120000,0.078614
1.122500,0.075313
1.125000,0.071112
1.127500,0.066828
1.130000,0.063195
1.132500,0.060601
1.135000,0.058961
1.137500,0.057775
1.140000,0.056312
1.142500,0.053807
1.145000,0.049602
1.147500,0.043192
1.150000,0.034221
1.152500,0.022525
1.155000,0.008249
1.157500,-0.007965
1.160000,-0.024837
1.162500,-0.040484
1.165000,-0.052706
1.167500,-0.059513
1.170000,-0.059724
1.172500,-0.053427
1.175000,-0.042093
1.177500,-0.028264
1.180000,-0.014903
1.182500,-0.004605
1.185000,0.001058
1.187500,0.001841
1.190000,-0.001281
1.192500,-0.006574
1.195000,-0.012141
1.197500,-0.016468
1.200000,-0.018733
1.202500,-0.018862
1.205000,-0.017373
1.207500,-0.015109
1.210000,-0.012976
1.212500,-0.011721
1.215000,-0.011795
1.217500,-0.013286
1.220000,-0.015929
1.222500,-0.019184
1.225000,-0.022383
1.227500,-0.024890
1.230000,-0.026265
