freqs [eV],Lambda [1/ps]
0.512500,0.007896
0.515000,-0.002073
0.517500,-0.012488
0.520000,-0.023194
0.522500,-0.033833
0.525000,-0.043881
0.527500,-0.052767
0.530000,-0.060039
0.532500,-0.065504
0.535000,-0.069276
0.537500,-0.071724
0.540000,-0.073340
0.542500,-0.074573
0.545000,-0.075683
0.547500,-0.076648
0.550000,-0.077135
0.552500,-0.076550
0.555000,-0.074151
0.557500,-0.069199
0.560000,-0.061122
0.562500,-0.049656
0.565000,-0.034946
0.567500,-0.017589
0.570000,0.001389
0.572500,0.020642
0.575000,0.038681
0.577500,0.054108
0.580000,0.065849
0.582500,0.073318
0.585000,0.076475
0.587500,0.075740
0.590000,0.071823
0.592500,0.065515
0.595000,0.057496
0.597500,0.048240
0.600000,0.037989
0.602500,0.026841
0.605000,0.014888
0.607500,0.002377
0.610000,-0.010171
0.612500,-0.021959
0.615000,-0.032052
0.617500,-0.039628
0.620000,-0.044265
0.622500,-0.046144
0.625000,-0.046067
0.627500,-0.045240
0.630000,-0.044895
0.632500,-0.045857
0.635000,-0.048210
0.637500,-0.051215
0.640000,-0.053498
0.642500,-0.053488
0.645000,-0.049923
0.647500,-0.042276
0.650000,-0.030911
0.652500,-0.016957
0.655000,-0.001938
0.657500,0.012669
0.660000,0.025772
0.662500,0.036796
0.665000,0.045593
0.667500,0.052208
0.670000,0.056647
0.672500,0.058733
0.675000,0.058117
0.677500,0.054422
0.680000,0.047458
0.682500,0.037404
0.685000,0.024909
0.687500,0.011051
0.690000,-0.002832
0.692500,-0.015396
0.695000,-0.025564
0.697500,-0.032720
0.700000,-0.036775
0.702500,-0.038071
0.705000,-0.037157
0.707500,-0.034532
0.710000,-0.030451
0.712500,-0.024891
0.715000,-0.017686
0.717500,-0.008766
0.720000,0.001600
0.722500,0.012683
0.725000,0.023347
0.727500,0.032274
0.730000,0.038275
0.732500,0.040588
0.735000,0.039072
0.737500,0.034239
0.740000,0.027122
0.742500,0.019009
0.745000,0.011121
0.747500,0.004335
0.750000,-0.000962
0.752500,-0.004827
0.755000,-0.007576
0.757500,-0.009539
0.760000,-0.010896
0.762500,-0.011655
0.765000,-0.011758
0.767500,-0.011247
0.770000,-0.010362
0.772500,-0.009525
0.775000,-0.009213
0.777500,-0.009781
0.780000,-0.011338
0.782500,-0.013716
0.785000,-0.016540
0.787500,-0.019373
0.790000,-0.021874
0.792500,-0.023926
0.795000,-0.025694
0.797500,-0.027596
0.800000,-0.030183
0.802500,-0.033957
0.805000,-0.039164
0.807500,-0.045644
0.810000,-0.052776
0.812500,-0.059563
0.815000,-0.064831
0.817500,-0.067487
0.820000,-0.066754
0.822500,-0.062334
0.825000,-0.054441
0.827500,-0.043752
0.830000,-0.031287
0.832500,-0.018267
0.835000,-0.005982
0.837500,0.004360
0.840000,0.011794
0.842500,0.015775
0.845000,0.016314
0.847500,0.014027
0.850000,0.010046
0.852500,0.005780
0.855000,0.002600
0.857500,0.001528
0.860000,0.003042
0.862500,0.007045
0.865000,0.013004
0.867500,0.020163
0.870000,0.027757
0.872500,0.035141
0.875000,0.041806
0.877500,0.047336
0.880000,0.051367
0.882500,0.053602
0.885000,0.053880
0.887500,0.052256
0.890000,0.049034
0.892500,0.044696
0.895000,0.039777
0.897500,0.034700
0.900000,0.029688
0.902500,0.024762
0.905000,0.019848
0.907500,0.014910
0.910000,0.010062
0.912500,0.005576
0.915000,0.001789
0.917500,-0.001048
0.920000,-0.002902
0.922500,-0.004008
0.925000,-0.004793
0.927500,-0.005727
0.930000,-0.007150
0.932500,-0.009152
0.935000,-0.011549
0.937500,-0.013951
0.940000,-0.015890
0.942500,-0.016947
0.945000,-0.016852
0.947500,-0.015535
0.950000,-0.013121
0.952500,-0.009902
0.955000,-0.006278
0.957500,-0.002681
0.960000,0.000506
0.962500,0.003044
0.965000,0.004891
0.967500,0.006209
0.970000,0.007287
0.972500,0.008410
0.975000,0.009711
0.977500,0.011081
0.980000,0.012165
0.982500,0.012457
0.985000,0.011461
0.987500,0.008865
0.990000,0.004669
0.992500,-0.000760
0.995000,-0.006734
0.997500,-0.012397
1.000000,-0.016924
1.002500,-0.019752
1.005000,-0.020726
1.007500,-0.020133
1.010000,-0.018590
1.012500,-0.016830
1.015000,-0.015459
1.017500,-0.014787
1.020000,-0.014775
1.022500,-0.015113
1.025000,-0.015369
1.027500,-0.015131
1.030000,-0.014094
1.032500,-0.012063
1.035000,-0.008917
1.037500,-0.004568
1.040000,0.001012
1.042500,0.007717
1.045000,0.015209
1.047500,0.022851
1.050000,0.029726
1.052500,0.034754
1.055000,0.036891
1.057500,0.035350
1.060000,0.029791
1.062500,0.020444
1.065000,0.008127
1.067500,-0.005830
1.070000,-0.019765
1.072500,-0.031927
1.075000,-0.040764
1.077500,-0.045185
1.080000,-0.044745
1.082500,-0.039699
1.085000,-0.030921
1.087500,-0.019699
1.090000,-0.007472
1.092500,0.004432
1.095000,0.015006
1.097500,0.023678
1.100000,0.030334
1.102500,0.035226
1.105000,0.038806
1.107500,0.041535
1.110000,0.043708
1.112500,0.045375
1.115000,0.046378
1.117500,0.046484
1.120000,0.045566
1.122500,0.043725
1.125000,0.041312
1.127500,0.038815
1.130000,0.036690
1.132500,0.035187
1.135000,0.034274
1.137500,0.033658
1.140000,0.032896
1.142500,0.031517
1.145000,0.029114
1.147500,0.025379
1.150000,0.020113
1.152500,0.013239
1.155000,0.004870
1.157500,-0.004599
1.160000,-0.014413
1.162500,-0.023483
1.165000,-0.030553
1.167500,-0.034494
1.170000,-0.034644
1.172500,-0.031071
1.175000,-0.024625
1.177500,-0.016769
1.180000,-0.009196
1.182500,-0.003388
1.185000,-0.000237
1.187500,0.000126
1.190000,-0.001730
1.192500,-0.004794
1.195000,-0.007962
1.197500,-0.010346
1.200000,-0.011462
1.202500,-0.011267
1.205000,-0.010080
1.207500,-0.008427
1.210000,-0.006879
1.212500,-0.005916
1.215000,-0.005826
1.217500,-0.006665
1.220000,-0.008257
1.222500,-0.010251
1.225000,-0.012218
1.227500,-0.013764
1.230000,-0.014619
1.232500,-0.014692
1.235000,-0.014048
1.237500,-0.012843
1.240000,-0.011230
1.242500,-0.009309
1.245000,-0.007130
1.247500,-0.004767
1.250000,-0.002394
1.252500,-0.000315
1.255000,0.001103
1.257500,0.001566
1.260000,0.001018
1.262500,-0.000284
1.265000,-0.001794
1.267500,-0.002831
1.270000,-0.002783
1.272500,-0.001289
1.275000,0.001654
1.277500,0.005703
1.280000,0.010263
1.282500,0.014645
1.285000,0.018226
1.287500,0.020585
1.290000,0.021572
1.292500,0.021319
1.295000,0.020173
1.297500,0.018596
1.300000,0.017037
1.302500,0.015818
1.305000,0.015071
1.307500,0.014721
1.310000,0.014535
1.312500,0.014222
1.315000,0.013529
1.317500,0.012330
1.320000,0.010643
1.322500,0.008593
1.325000,0.006321
1.327500,0.003906
1.330000,0.001310
1.332500,-0.001589
1.335000,-0.004898
1.337500,-0.008586
1.340000,-0.012383
1.342500,-0.015761
1.345000,-0.018021
1.347500,-0.018469
1.350000,-0.016622
1.352500,-0.012380
1.355000,-0.006093
1.357500,0.001486
1.360000,0.009365
1.362500,0.016540
1.365000,0.022212
1.367500,0.025932
1.370000,0.027637
1.372500,0.027578
1.375000,0.026171
1.377500,0.023844
1.380000,0.020915
1.382500,0.017549
1.385000,0.013788
1.387500,0.009625
1.390000,0.005091
1.392500,0.000312
1.395000,-0.004491
1.397500,-0.009041
1.400000,-0.013080
1.402500,-0.016441
1.405000,-0.019077
1.407500,-0.021038
1.410000,-0.022411
1.412500,-0.023244
1.415000,-0.023495
1.417500,-0.023042
1.420000,-0.021737
1.422500,-0.019490
1.425000,-0.016341
1.427500,-0.012492
1.430000,-0.008281
1.432500,-0.004121
1.435000,-0.000405
1.437500,0.002571
1.440000,0.004639
1.442500,0.005759
1.445000,0.005976
1.447500,0.005373
1.450000,0.004055
1.452500,0.002161
1.455000,-0.000094
1.457500,-0.002390
1.460000,-0.004300
1.462500,-0.005352
1.465000,-0.005138
1.467500,-0.003448
1.470000,-0.000378
1.472500,0.003632
1.475000,0.007875
1.477500,0.011542
1.480000,0.013944
1.482500,0.014699
1.485000,0.013813
1.487500,0.011618
1.490000,0.008593
1.492500,0.005146
1.495000,0.001463
1.497500,-0.002516
1.500000,-0.006972
1.502500,-0.012005
1.505000,-0.017456
1.507500,-0.022836
1.510000,-0.027422
1.512500,-0.030459
1.515000,-0.031406
1.517500,-0.030110
1.520000,-0.026851
1.522500,-0.022261
1.525000,-0.017165
1.527500,-0.012399
1.530000,-0.008685
1.532500,-0.006538
1.535000,-0.006230
1.537500,-0.007775
1.540000,-0.010925
1.542500,-0.015204
1.545000,-0.019967
1.547500,-0.024503
1.550000,-0.028152
1.552500,-0.030408
1.555000,-0.030970
1.557500,-0.029754
1.560000,-0.026847
1.562500,-0.022459
1.565000,-0.016870
1.567500,-0.010389
1.570000,-0.003329
1.572500,0.004007
1.575000,0.011337
1.577500,0.018387
1.580000,0.024879
1.582500,0.030505
1.585000,0.034942
1.587500,0.037902
1.590000,0.039212
1.592500,0.038916
1.595000,0.037327
1.597500,0.035009
1.600000,0.032673
1.602500,0.031001
1.605000,0.030465
1.607500,0.031189
1.610000,0.032894
1.612500,0.034965
1.615000,0.036600
1.617500,0.037024
1.620000,0.035703
1.622500,0.032522
1.625000,0.027858
1.627500,0.022536
1.630000,0.017635
1.632500,0.014204
1.635000,0.012941
1.637500,0.013954
1.640000,0.016691
1.642500,0.020070
1.645000,0.022778
1.647500,0.023635
1.650000,0.021906
1.652500,0.017460
1.655000,0.010753
1.657500,0.002669
1.660000,-0.005708
1.662500,-0.013312
1.665000,-0.019250
1.667500,-0.022901
1.670000,-0.023948
1.672500,-0.022401
1.675000,-0.018583
1.677500,-0.013106
1.680000,-0.006803
1.682500,-0.000623
1.685000,0.004518
1.687500,0.007893
1.690000,0.009115
1.692500,0.008219
1.695000,0.005671
1.697500,0.002260
1.700000,-0.001100
1.702500,-0.003621
1.705000,-0.004862
1.707500,-0.004850
1.710000,-0.004056
1.712500,-0.003221
1.715000,-0.003101
1.717500,-0.004236
1.720000,-0.006802
1.722500,-0.010607
1.725000,-0.015200
1.727500,-0.020050
1.730000,-0.024706
1.732500,-0.028899
1.735000,-0.032554
1.737500,-0.035726
1.740000,-0.038497
1.742500,-0.040883
1.745000,-0.042780
1.747500,-0.043975
1.750000,-0.044195
1.752500,-0.043201
1.755000,-0.040855
1.757500,-0.037170
1.760000,-0.032299
1.762500,-0.026489
1.765000,-0.020018
1.767500,-0.013128
1.770000,-0.006000
1.772500,0.001236
1.775000,0.008467
1.777500,0.015549
1.780000,0.022277
1.782500,0.028393
1.785000,0.033627
1.787500,0.037751
1.790000,0.040651
1.792500,0.042364
1.795000,0.043088
1.797500,0.043138
1.800000,0.042863
1.802500,0.042551
1.805000,0.042335
1.807500,0.042147
1.810000,0.041728
1.812500,0.040702
1.815000,0.038688
1.817500,0.035408
1.820000,0.030780
1.822500,0.024939
1.825000,0.018222
1.827500,0.011103
1.830000,0.004113
1.832500,-0.002243
1.835000,-0.007542
1.837500,-0.011500
1.840000,-0.013984
1.842500,-0.015021
1.845000,-0.014769
1.847500,-0.013481
1.850000,-0.011448
1.852500,-0.008956
1.855000,-0.006243
1.857500,-0.003487
1.860000,-0.000803
1.862500,0.001752
1.865000,0.004180
1.867500,0.006532
1.870000,0.008888
1.872500,0.011317
1.875000,0.013819
1.877500,0.016279
1.880000,0.018449
1.882500,0.019982
1.885000,0.020506
1.887500,0.019717
1.890000,0.017456
1.892500,0.013738
1.895000,0.008749
1.897500,0.002803
1.900000,-0.003703
1.902500,-0.010332
1.905000,-0.016645
1.907500,-0.022221
1.910000,-0.026692
1.912500,-0.029766
1.915000,-0.031248
1.917500,-0.031054
1.920000,-0.029197
1.922500,-0.025775
1.925000,-0.020960
1.927500,-0.015019
1.930000,-0.008349
1.932500,-0.001500
1.935000,0.004840
1.937500,0.009938
1.940000,0.013163
1.942500,0.014139
1.945000,0.012854
1.947500,0.009670
1.950000,0.005218
1.952500,0.000227
1.955000,-0.004648
1.957500,-0.008943
1.960000,-0.012412
1.962500,-0.014984
1.965000,-0.016688
1.967500,-0.017600
1.970000,-0.017835
1.972500,-0.017558
1.975000,-0.016993
1.977500,-0.016404
1.980000,-0.016038
1.982500,-0.016046
1.985000,-0.016446
1.987500,-0.017126
1.990000,-0.017899
1.992500,-0.018588
1.995000,-0.019092
1.997500,-0.019409
2.000000,-0.019609
