freqs [eV],Lambda [1/ps]
0.000000,0.042147
0.002500,0.045302
0.005000,0.055104
0.007500,0.072464
0.010000,0.098581
0.012500,0.134494
0.015000,0.180532
0.017500,0.235791
0.020000,0.297818
0.022500,0.362682
0.025000,0.425555
0.027500,0.481737
0.030000,0.527867
0.032500,0.562936
0.035000,0.588713
0.037500,0.609395
0.040000,0.630582
0.042500,0.657894
0.045000,0.695651
0.047500,0.745926
0.050000,0.808118
0.052500,0.879083
0.055000,0.953777
0.057500,1.026371
0.060000,1.091666
0.062500,1.146459
0.065000,1.190338
0.067500,1.225516
0.070000,1.255653
0.072500,1.284193
0.075000,1.313061
0.077500,1.342433
0.080000,1.371704
0.082500,1.401060
0.085000,1.432633
0.087500,1.470435
0.090000,1.518918
0.092500,1.580761
0.095000,1.654906
0.097500,1.735733
0.100000,1.813766
0.102500,1.877670
0.105000,1.916869
0.107500,1.924021
0.110000,1.896689
0.112500,1.837886
0.115000,1.755471
0.117500,1.660638
0.120000,1.565881
0.122500,1.482862
0.125000,1.420565
0.127500,1.384037
0.130000,1.373927
0.132500,1.386894
0.135000,1.416801
0.137500,1.456376
0.140000,1.498882
0.142500,1.539257
0.145000,1.574401
0.147500,1.602608
0.150000,1.622531
0.152500,1.632286
0.155000,1.629246
0.157500,1.610732
0.160000,1.575336
0.162500,1.524301
0.165000,1.462263
0.167500,1.396929
0.170000,1.337673
0.172500,1.293496
0.175000,1.271040
0.177500,1.273360
0.180000,1.299834
0.182500,1.347142
0.185000,1.410808
0.187500,1.486622
0.190000,1.571292
0.192500,1.662138
0.195000,1.756061
0.197500,1.848417
0.200000,1.932517
0.202500,2.000208
0.205000,2.043575
0.207500,2.057288
0.210000,2.040871
0.212500,2.000084
0.215000,1.946896
0.217500,1.897903
0.220000,1.871450
0.222500,1.884030
0.225000,1.946636
0.227500,2.061820
0.230000,2.222134
0.232500,2.410561
0.235000,2.603220
0.237500,2.774072
0.240000,2.900620
0.242500,2.969035
0.245000,2.977064
0.247500,2.933706
0.250000,2.855818
0.252500,2.762930
0.255000,2.672163
0.257500,2.594893
0.260000,2.535886
0.262500,2.494520
0.265000,2.467014
0.267500,2.448460
0.270000,2.434007
0.272500,2.419247
0.275000,2.400301
0.277500,2.374128
0.280000,2.339125
0.282500,2.295647
0.285000,2.245965
0.287500,2.193452
0.290000,2.141348
0.292500,2.091783
0.295000,2.045611
0.297500,2.003068
0.300000,1.964719
