freqs [eV],Lambda [1/ps]
0.000000,0.002081
0.002500,0.002029
0.005000,0.001842
0.007500,0.001424
0.010000,0.000623
0.012500,-0.000745
0.015000,-0.002850
0.017500,-0.005776
0.020000,-0.009434
0.022500,-0.013488
0.025000,-0.017326
0.027500,-0.020113
0.030000,-0.020944
0.032500,-0.019103
0.035000,-0.014386
0.037500,-0.007412
0.040000,0.000196
0.042500,0.005888
0.045000,0.006622
0.047500,-0.000378
0.050000,-0.016689
0.052500,-0.041886
0.055000,-0.073199
0.057500,-0.105865
0.060000,-0.134164
0.062500,-0.152864
0.065000,-0.158608
0.067500,-0.150776
0.070000,-0.131551
0.072500,-0.105201
0.075000,-0.076871
0.077500,-0.051287
0.080000,-0.031769
0.082500,-0.019761
0.085000,-0.014912
0.087500,-0.015568
0.090000,-0.019450
0.092500,-0.024298
0.095000,-0.028306
0.097500,-0.030312
0.100000,-0.029775
0.102500,-0.026657
0.105000,-0.021282
0.107500,-0.014238
0.110000,-0.006304
0.112500,0.001627
0.115000,0.008660
0.117500,0.014024
0.120000,0.017162
0.122500,0.017778
0.125000,0.015808
0.127500,0.011396
0.130000,0.004913
0.132500,-0.002974
0.135000,-0.011240
0.137500,-0.018553
0.140000,-0.023511
0.142500,-0.025052
0.145000,-0.022882
0.147500,-0.017757
0.150000,-0.011437
0.152500,-0.006318
0.155000,-0.004832
0.157500,-0.008838
0.160000,-0.019182
0.162500,-0.035538
0.165000,-0.056535
0.167500,-0.080084
0.170000,-0.103778
0.172500,-0.125264
0.175000,-0.142541
0.177500,-0.154147
0.180000,-0.159282
0.182500,-0.157855
0.185000,-0.150440
0.187500,-0.138138
0.190000,-0.122322
0.192500,-0.104336
0.195000,-0.085259
0.197500,-0.065827
0.200000,-0.046547
0.202500,-0.027916
0.205000,-0.010607
0.207500,0.004506
0.210000,0.016531
0.212500,0.024834
0.215000,0.029296
0.217500,0.030398
0.220000,0.029108
0.222500,0.026631
0.225000,0.024133
0.227500,0.022541
0.230000,0.022476
0.232500,0.024281
0.235000,0.028086
0.237500,0.033851
0.240000,0.041345
0.242500,0.050081
0.245000,0.059271
0.247500,0.067841
0.250000,0.074560
0.252500,0.078252
0.255000,0.078073
0.257500,0.073748
0.260000,0.065723
0.262500,0.055142
0.265000,0.043664
0.267500,0.033145
0.270000,0.025275
0.272500,0.021274
0.275000,0.021723
0.277500,0.026540
0.280000,0.035070
0.282500,0.046219
0.285000,0.058578
0.287500,0.070541
0.290000,0.080428
0.292500,0.086668
0.295000,0.088034
0.297500,0.083889
0.300000,0.074346
0.302500,0.060283
0.305000,0.043194
0.307500,0.024922
0.310000,0.007373
0.312500,-0.007739
0.315000,-0.019075
0.317500,-0.025813
0.320000,-0.027732
0.322500,-0.025250
0.325000,-0.019367
0.327500,-0.011502
0.330000,-0.003240
0.332500,0.003939
0.335000,0.008872
0.337500,0.010817
0.340000,0.009423
0.342500,0.004641
0.345000,-0.003364
0.347500,-0.014221
0.350000,-0.027269
0.352500,-0.041437
0.355000,-0.055160
0.357500,-0.066445
0.360000,-0.073111
0.362500,-0.073212
0.365000,-0.065518
0.367500,-0.049951
0.370000,-0.027805
0.372500,-0.001679
0.375000,0.024903
0.377500,0.048126
0.380000,0.064613
0.382500,0.072082
0.385000,0.069768
0.387500,0.058508
0.390000,0.040477
0.392500,0.018670
0.395000,-0.003728
0.397500,-0.023939
0.400000,-0.040035
0.402500,-0.051163
0.405000,-0.057535
0.407500,-0.060191
0.410000,-0.060598
0.412500,-0.060162
0.415000,-0.059805
0.417500,-0.059706
0.420000,-0.059304
0.422500,-0.057517
0.425000,-0.053122
0.427500,-0.045161
0.430000,-0.033283
0.432500,-0.017957
0.435000,-0.000493
0.437500,0.017127
