freqs [eV],Lambda [1/ps]
0.000000,-0.022632
0.002500,-0.022831
0.005000,-0.023511
0.007500,-0.024919
0.010000,-0.027436
0.012500,-0.031512
0.015000,-0.037531
0.017500,-0.045603
0.020000,-0.055319
0.022500,-0.065558
0.025000,-0.074464
0.027500,-0.079683
0.030000,-0.078879
0.032500,-0.070405
0.035000,-0.053908
0.037500,-0.030658
0.040000,-0.003447
0.042500,0.023920
0.045000,0.047380
0.047500,0.063418
0.050000,0.069716
0.052500,0.065557
0.055000,0.051925
0.057500,0.031309
0.060000,0.007252
0.062500,-0.016317
0.065000,-0.035827
0.067500,-0.048749
0.070000,-0.054056
0.072500,-0.052367
0.075000,-0.045737
0.077500,-0.037174
0.080000,-0.029968
0.082500,-0.026967
0.085000,-0.029935
0.087500,-0.039131
0.090000,-0.053261
0.092500,-0.069841
0.095000,-0.085911
0.097500,-0.098851
0.100000,-0.107007
0.102500,-0.109900
0.105000,-0.107976
0.107500,-0.102087
0.110000,-0.092978
0.112500,-0.081014
0.115000,-0.066192
0.117500,-0.048346
0.120000,-0.027367
0.122500,-0.003324
0.125000,0.023538
0.127500,0.052834
0.130000,0.084014
0.132500,0.116207
0.135000,0.147980
0.137500,0.177128
0.140000,0.200698
0.142500,0.215353
0.145000,0.218093
0.147500,0.207140
0.150000,0.182703
0.152500,0.147306
0.155000,0.105524
0.157500,0.063134
0.160000,0.025945
0.162500,-0.001364
0.165000,-0.016063
0.167500,-0.017692
0.170000,-0.007917
0.172500,0.009922
0.175000,0.031385
0.177500,0.051531
0.180000,0.065532
0.182500,0.069323
0.185000,0.060277
0.187500,0.037804
0.190000,0.003671
0.192500,-0.038138
0.195000,-0.082119
0.197500,-0.122409
0.200000,-0.154148
0.202500,-0.174610
0.205000,-0.183758
0.207500,-0.183995
0.210000,-0.179176
0.212500,-0.173214
0.215000,-0.168774
0.217500,-0.166507
0.220000,-0.165098
0.222500,-0.162058
0.225000,-0.154917
0.227500,-0.142308
0.230000,-0.124539
0.232500,-0.103463
0.235000,-0.081790
0.237500,-0.062160
0.240000,-0.046364
0.242500,-0.034953
0.245000,-0.027303
0.247500,-0.022034
0.250000,-0.017603
0.252500,-0.012857
0.255000,-0.007422
0.257500,-0.001823
0.260000,0.002644
0.262500,0.004199
0.265000,0.000932
0.267500,-0.008875
0.270000,-0.026471
0.272500,-0.052368
0.275000,-0.086054
0.277500,-0.125707
0.280000,-0.168022
0.282500,-0.208311
0.285000,-0.240980
0.287500,-0.260405
0.290000,-0.262054
0.292500,-0.243568
0.295000,-0.205508
0.297500,-0.151489
0.300000,-0.087643
0.302500,-0.021524
0.305000,0.039286
0.307500,0.088536
0.310000,0.122357
0.312500,0.139847
0.315000,0.143157
0.317500,0.137134
0.320000,0.128570
0.322500,0.125072
0.325000,0.133544
0.327500,0.158405
0.330000,0.199901
0.332500,0.253109
0.335000,0.308277
0.337500,0.352820
0.340000,0.374629
0.342500,0.365684
0.345000,0.324633
0.347500,0.257268
0.350000,0.174642
0.352500,0.089548
0.355000,0.012708
0.357500,-0.049898
0.360000,-0.097719
0.362500,-0.134379
0.365000,-0.165268
0.367500,-0.195084
0.370000,-0.226200
0.372500,-0.258202
0.375000,-0.288336
0.377500,-0.312335
0.380000,-0.325225
0.382500,-0.321988
0.385000,-0.298296
0.387500,-0.251490
0.390000,-0.181742
0.392500,-0.092992
0.395000,0.006866
0.397500,0.106851
0.400000,0.194729
0.402500,0.259294
0.405000,0.292458
0.407500,0.290619
0.410000,0.255069
0.412500,0.191464
0.415000,0.108525
0.417500,0.016227
0.420000,-0.076150
0.422500,-0.161646
0.425000,-0.236443
0.427500,-0.299557
0.430000,-0.351521
0.432500,-0.392618
0.435000,-0.421529
0.437500,-0.435147
0.440000,-0.429797
0.442500,-0.403385
0.445000,-0.357458
0.447500,-0.298078
0.450000,-0.234892
0.452500,-0.178599
0.455000,-0.137764
0.457500,-0.116259
0.460000,-0.112357
0.462500,-0.119776
0.465000,-0.130213
0.467500,-0.136341
0.470000,-0.134188
0.472500,-0.124147
0.475000,-0.110427
0.477500,-0.099272
0.480000,-0.096627
0.482500,-0.106048
0.485000,-0.127494
0.487500,-0.157342
0.490000,-0.189551
0.492500,-0.217507
0.495000,-0.235891
0.497500,-0.241978
0.500000,-0.236039
0.502500,-0.220894
