freqs [eV],Lambda [1/ps]
0.000000,0.049468
0.002500,0.052236
0.005000,0.060620
0.007500,0.074840
0.010000,0.095179
0.012500,0.121876
0.015000,0.154978
0.017500,0.194199
0.020000,0.238805
0.022500,0.287609
0.025000,0.339106
0.027500,0.391784
0.030000,0.444546
0.032500,0.497093
0.035000,0.550107
0.037500,0.605093
0.040000,0.663835
0.042500,0.727618
0.045000,0.796426
0.047500,0.868442
0.050000,0.940103
0.052500,1.006812
0.055000,1.064220
0.057500,1.109719
0.060000,1.143654
0.062500,1.169776
0.065000,1.194678
0.067500,1.226318
0.070000,1.272134
0.072500,1.337409
0.075000,1.424457
0.077500,1.532810
0.080000,1.660129
0.082500,1.803214
0.085000,1.958535
0.087500,2.121970
0.090000,2.288005
0.092500,2.448971
0.095000,2.594995
0.097500,2.715021
0.100000,2.798758
0.102500,2.838986
0.105000,2.833461
0.107500,2.785778
0.110000,2.704925
0.112500,2.603654
0.115000,2.496125
0.117500,2.395442
0.120000,2.311675
0.122500,2.250770
0.125000,2.214479
0.127500,2.201171
0.130000,2.207164
0.132500,2.228126
0.135000,2.260114
0.137500,2.300024
0.140000,2.345414
0.142500,2.393929
0.145000,2.442692
0.147500,2.488006
0.150000,2.525564
0.152500,2.551097
0.155000,2.561208
0.157500,2.554078
0.160000,2.529823
0.162500,2.490422
0.165000,2.439316
0.167500,2.380796
0.170000,2.319345
0.172500,2.259086
0.175000,2.203456
0.177500,2.155195
0.180000,2.116572
0.182500,2.089627
0.185000,2.076157
0.187500,2.077256
0.190000,2.092522
0.192500,2.119332
0.195000,2.152689
0.197500,2.185957
0.200000,2.212320
0.202500,2.226407
0.205000,2.225394
0.207500,2.209184
0.210000,2.179766
0.212500,2.140243
0.215000,2.094077
0.217500,2.044807
0.220000,1.996089
0.222500,1.951704
0.225000,1.915230
0.227500,1.889372
0.230000,1.875269
0.232500,1.872181
0.235000,1.877853
0.237500,1.889518
0.240000,1.905183
0.242500,1.924670
0.245000,1.949952
0.247500,1.984578
0.250000,2.032287
0.252500,2.095244
0.255000,2.172430
0.257500,2.258776
0.260000,2.345473
0.262500,2.421573
0.265000,2.476589
0.267500,2.503413
0.270000,2.500635
0.272500,2.473424
0.275000,2.432587
0.277500,2.391930
0.280000,2.364682
0.282500,2.359974
0.285000,2.380415
0.287500,2.421455
0.290000,2.472725
0.292500,2.520959
0.295000,2.553571
0.297500,2.561800
0.300000,2.542485
0.302500,2.498080
0.305000,2.435182
0.307500,2.362324
0.310000,2.287919
0.312500,2.218970
0.315000,2.160739
0.317500,2.117116
0.320000,2.091188
0.322500,2.085487
0.325000,2.101580
0.327500,2.139029
0.330000,2.194157
0.332500,2.259342
0.335000,2.323536
0.337500,2.374343
0.340000,2.401292
0.342500,2.399306
0.345000,2.371090
0.347500,2.327397
0.350000,2.284900
0.352500,2.262176
0.355000,2.274965
0.357500,2.332019
0.360000,2.432643
0.362500,2.566573
0.365000,2.716244
0.367500,2.860882
0.370000,2.981387
0.372500,3.064640
0.375000,3.106068
0.377500,3.109762
0.380000,3.086277
0.382500,3.048940
0.385000,3.009874
0.387500,2.976921
0.390000,2.952232
0.392500,2.932702
0.395000,2.911881
0.397500,2.882618
0.400000,2.839616
0.402500,2.781159
0.405000,2.709665
0.407500,2.631081
0.410000,2.553481
0.412500,2.485417
0.415000,2.434478
0.417500,2.406333
0.420000,2.404224
0.422500,2.428746
0.425000,2.477709
0.427500,2.546097
0.430000,2.626258
0.432500,2.708623
0.435000,2.783114
0.437500,2.841121
0.440000,2.877611
0.442500,2.892673
0.445000,2.891800
0.447500,2.884570
0.450000,2.881884
0.452500,2.892553
0.455000,2.920331
0.457500,2.962442
0.460000,3.010179
0.462500,3.051379
0.465000,3.073983
0.467500,3.069501
0.470000,3.035363
0.472500,2.975511
0.475000,2.899208
0.477500,2.818534
0.480000,2.745309
0.482500,2.688269
0.485000,2.651140
0.487500,2.632043
0.490000,2.624313
0.492500,2.618546
0.495000,2.605345
0.497500,2.578050
0.500000,2.534709
0.502500,2.478706
0.505000,2.417882
0.507500,2.362390
0.510000,2.321916
0.512500,2.303042
0.515000,2.307487
0.517500,2.331740
0.520000,2.368270
0.522500,2.408074
0.525000,2.443909
0.527500,2.473218
0.530000,2.499664
0.532500,2.532485
0.535000,2.583523
0.537500,2.662663
0.540000,2.773190
0.542500,2.908899
0.545000,3.054378
0.547500,3.188790
0.550000,3.291994
0.552500,3.350697
0.555000,3.362163
0.557500,3.333971
0.560000,3.280083
0.562500,3.215116
0.565000,3.149316
0.567500,3.086200
0.570000,3.023341
0.572500,2.955406
0.575000,2.877763
0.577500,2.789107
0.580000,2.692285
0.582500,2.593359
0.585000,2.499610
0.587500,2.417436
0.590000,2.350939
0.592500,2.301591
0.595000,2.268885
0.597500,2.251406
0.600000,2.247687
0.602500,2.256358
0.605000,2.275613
0.607500,2.302426
0.610000,2.332210
0.612500,2.359391
0.615000,2.378952
0.617500,2.388454
0.620000,2.389740
0.622500,2.389558
0.625000,2.398633
0.627500,2.429216
0.630000,2.491639
0.632500,2.590827
0.635000,2.723879
0.637500,2.879729
0.640000,3.041257
0.642500,3.189443
0.645000,3.308244
0.647500,3.388492
0.650000,3.429382
0.652500,3.437120
0.655000,3.421490
0.657500,3.391972
0.660000,3.355049
0.662500,3.313557
0.665000,3.267800
0.667500,3.217321
0.670000,3.162149
0.672500,3.102951
0.675000,3.040349
0.677500,2.974222
0.680000,2.903727
0.682500,2.828193
0.685000,2.748399
0.687500,2.667427
0.690000,2.590497
0.692500,2.523723
0.695000,2.472292
0.697500,2.438811
0.700000,2.422482
0.702500,2.419328
0.705000,2.423336
0.707500,2.428082
0.710000,2.428328
0.712500,2.421143
0.715000,2.406292
0.717500,2.385826
0.720000,2.363089
0.722500,2.341516
0.725000,2.323705
0.727500,2.311102
0.730000,2.304335
0.732500,2.303869
0.735000,2.310483
0.737500,2.325174
0.740000,2.348464
0.742500,2.379555
0.745000,2.415945
0.747500,2.453933
0.750000,2.489921
0.752500,2.521906
0.755000,2.550353
0.757500,2.577932
0.760000,2.608191
0.762500,2.643795
0.765000,2.685176
0.767500,2.730176
0.770000,2.774708
0.772500,2.813949
0.775000,2.843423
0.777500,2.859575
0.780000,2.859841
0.782500,2.842594
0.785000,2.807304
0.787500,2.754980
0.790000,2.688630
0.792500,2.613333
0.795000,2.535714
0.797500,2.462919
0.800000,2.401472
0.802500,2.356386
0.805000,2.330730
0.807500,2.325588
0.810000,2.340223
0.812500,2.372285
0.815000,2.418066
0.817500,2.472906
0.820000,2.531856
0.822500,2.590561
0.825000,2.646133
0.827500,2.697636
0.830000,2.745899
0.832500,2.792566
0.835000,2.838664
0.837500,2.883233
0.840000,2.922622
0.842500,2.950870
0.845000,2.961167
0.847500,2.947951
0.850000,2.908894
0.852500,2.846016
0.855000,2.765451
0.857500,2.675915
0.860000,2.586420
0.862500,2.504080
0.865000,2.432794
0.867500,2.373185
0.870000,2.323620
0.872500,2.281703
0.875000,2.245499
0.877500,2.214021
0.880000,2.186982
0.882500,2.164169
0.885000,2.144953
0.887500,2.128236
0.890000,2.112799
0.892500,2.097767
0.895000,2.082836
0.897500,2.068117
0.900000,2.053691
0.902500,2.039202
0.905000,2.023754
0.907500,2.006258
0.910000,1.986045
0.912500,1.963442
0.915000,1.939952
0.917500,1.917890
0.920000,1.899575
0.922500,1.886428
0.925000,1.878383
0.927500,1.873934
0.930000,1.870858
0.932500,1.867389
0.935000,1.863403
0.937500,1.861141
0.940000,1.865113
0.942500,1.881088
0.945000,1.914387
0.947500,1.967951
0.950000,2.040835
0.952500,2.127677
0.955000,2.219440
0.957500,2.305272
0.960000,2.374923
0.962500,2.420989
0.965000,2.440334
0.967500,2.434370
0.970000,2.408256
0.972500,2.369376
0.975000,2.325588
0.977500,2.283691
0.980000,2.248463
0.982500,2.222383
0.985000,2.205992
0.987500,2.198597
0.990000,2.198993
0.992500,2.205878
0.995000,2.217883
0.997500,2.233371
1.000000,2.250317
1.002500,2.266529
1.005000,2.280232
1.007500,2.290726
1.010000,2.298732
1.012500,2.306124
1.015000,2.315104
1.017500,2.327144
1.020000,2.342193
1.022500,2.358495
1.025000,2.373079
1.027500,2.382740
1.030000,2.385167
1.032500,2.379846
1.035000,2.368478
1.037500,2.354739
1.040000,2.343373
1.042500,2.338847
1.045000,2.343917
1.047500,2.358617
1.050000,2.380029
1.052500,2.402963
1.055000,2.421349
1.057500,2.429869
1.060000,2.425314
1.062500,2.407269
1.065000,2.377968
1.067500,2.341480
1.070000,2.302541
1.072500,2.265425
1.075000,2.233146
1.077500,2.207131
1.080000,2.187328
1.082500,2.172647
1.085000,2.161544
1.087500,2.152608
1.090000,2.145016
1.092500,2.138749
1.095000,2.134493
1.097500,2.133260
1.100000,2.135812
1.102500,2.142120
1.105000,2.151048
1.107500,2.160427
1.110000,2.167545
1.112500,2.169932
1.115000,2.166205
1.117500,2.156715
1.120000,2.143737
1.122500,2.131082
1.125000,2.123162
1.127500,2.123722
1.130000,2.134628
1.132500,2.155110
1.135000,2.181785
1.137500,2.209494
1.140000,2.232703
1.142500,2.246984
1.145000,2.250047
1.147500,2.242047
1.150000,2.225177
1.152500,2.202850
1.155000,2.178829
1.157500,2.156577
1.160000,2.138848
1.162500,2.127449
1.165000,2.123100
1.167500,2.125419
1.170000,2.133117
1.172500,2.144433
1.175000,2.157727
1.177500,2.171985
1.180000,2.187033
1.182500,2.203375
1.185000,2.221735
1.187500,2.242531
1.190000,2.265488
1.192500,2.289496
1.195000,2.312712
1.197500,2.332810
1.200000,2.347279
1.202500,2.353730
1.205000,2.350227
1.207500,2.335654
1.210000,2.310109
1.212500,2.275231
1.215000,2.234288
1.217500,2.191888
1.220000,2.153235
1.222500,2.123045
1.225000,2.104404
1.227500,2.097910
1.230000,2.101425
1.232500,2.110577
1.235000,2.119922
1.237500,2.124462
1.240000,2.121106
1.242500,2.109634
1.245000,2.092887
1.247500,2.076117
1.250000,2.065675
1.252500,2.067435
1.255000,2.085394
1.257500,2.120825
1.260000,2.172129
1.262500,2.235323
1.265000,2.304910
1.267500,2.374868
1.270000,2.439559
1.272500,2.494475
1.275000,2.536785
1.277500,2.565607
1.280000,2.581901
1.282500,2.587937
1.285000,2.586437
1.287500,2.579676
1.290000,2.568881
1.292500,2.554139
1.295000,2.534773
1.297500,2.509923
1.300000,2.479023
1.302500,2.441961
1.305000,2.398962
1.307500,2.350392
1.310000,2.296732
1.312500,2.238847
1.315000,2.178478
1.317500,2.118692
1.320000,2.063946
1.322500,2.019528
1.325000,1.990382
1.327500,1.979649
1.330000,1.987451
1.332500,2.010427
1.335000,2.042315
1.337500,2.075422
1.340000,2.102554
1.342500,2.118742
1.345000,2.122233
1.347500,2.114484
1.350000,2.099273
1.352500,2.081324
1.355000,2.064991
1.357500,2.053397
1.360000,2.048193
1.362500,2.049792
1.365000,2.057776
1.367500,2.071209
1.370000,2.088741
1.372500,2.108582
1.375000,2.128511
1.377500,2.146044
1.380000,2.158762
1.382500,2.164700
