freqs [eV],Lambda [1/ps]
0.000000,0.055985
0.002500,0.059689
0.005000,0.070949
0.007500,0.090166
0.010000,0.117858
0.012500,0.154424
0.015000,0.199836
0.017500,0.253288
0.020000,0.312932
0.022500,0.375837
0.025000,0.438360
0.027500,0.496941
0.030000,0.549173
0.032500,0.594740
0.035000,0.635783
0.037500,0.676362
0.040000,0.721078
0.042500,0.773290
0.045000,0.833625
0.047500,0.899412
0.050000,0.965363
0.052500,1.025301
0.055000,1.074339
0.057500,1.110672
0.060000,1.136248
0.062500,1.155995
0.065000,1.175824
0.067500,1.200200
0.070000,1.230324
0.072500,1.263795
0.075000,1.296042
0.077500,1.322935
0.080000,1.343428
0.082500,1.360935
0.085000,1.382712
0.087500,1.417414
0.090000,1.471812
0.092500,1.547975
0.095000,1.641926
0.097500,1.744134
0.100000,1.841510
0.102500,1.920210
0.105000,1.968480
0.107500,1.978962
0.110000,1.950088
0.112500,1.886352
0.115000,1.797421
0.117500,1.696262
0.120000,1.596690
0.122500,1.510891
0.125000,1.447528
0.127500,1.410800
0.130000,1.400544
0.132500,1.413169
0.135000,1.443015
0.137500,1.483735
0.140000,1.529389
0.142500,1.575051
0.145000,1.616904
0.147500,1.651920
0.150000,1.677360
0.152500,1.690438
0.155000,1.688415
0.157500,1.669226
0.160000,1.632445
0.162500,1.580166
0.165000,1.517340
0.167500,1.451319
0.170000,1.390670
0.172500,1.343635
0.175000,1.316737
0.177500,1.313922
0.180000,1.336389
0.182500,1.382969
0.185000,1.450744
0.187500,1.535548
0.190000,1.632192
0.192500,1.734459
0.195000,1.835147
0.197500,1.926442
0.200000,2.000790
0.202500,2.052112
0.205000,2.077070
0.207500,2.076043
0.210000,2.053580
0.212500,2.018307
0.215000,1.982263
0.217500,1.959649
0.220000,1.964868
0.222500,2.009881
0.225000,2.101162
0.227500,2.236963
0.230000,2.405923
0.232500,2.587982
0.235000,2.757985
0.237500,2.891426
0.240000,2.970718
0.242500,2.989893
0.245000,2.955946
0.247500,2.886186
0.250000,2.802512
0.252500,2.724722
0.255000,2.665309
0.257500,2.627431
0.260000,2.606386
0.262500,2.593457
