freqs [eV],Lambda [1/ps]
0.847500,0.005044
0.850000,0.009801
0.852500,0.016711
0.855000,0.023718
0.857500,0.028678
0.860000,0.029800
0.862500,0.025996
0.865000,0.017079
0.867500,0.003778
0.870000,-0.012440
0.872500,-0.029679
0.875000,-0.045985
0.877500,-0.059732
0.880000,-0.069903
0.882500,-0.076219
0.885000,-0.079068
0.887500,-0.079258
0.890000,-0.077678
0.892500,-0.074989
0.895000,-0.071437
0.897500,-0.066862
0.900000,-0.060881
0.902500,-0.053160
0.905000,-0.043653
0.907500,-0.032725
0.910000,-0.021092
0.912500,-0.009617
0.915000,0.000959
0.917500,0.010227
0.920000,0.018196
0.922500,0.025205
0.925000,0.031732
0.927500,0.038169
0.930000,0.044670
0.932500,0.051097
0.935000,0.057074
0.937500,0.062091
0.940000,0.065640
0.942500,0.067331
0.945000,0.066979
0.947500,0.064655
0.950000,0.060680
0.952500,0.055551
0.955000,0.049813
0.957500,0.043922
0.960000,0.038146
0.962500,0.032551
0.965000,0.027096
0.967500,0.021786
0.970000,0.016830
0.972500,0.012714
0.975000,0.010133
0.977500,0.009799
0.980000,0.012186
0.982500,0.017322
0.985000,0.024695
0.987500,0.033324
0.990000,0.041947
0.992500,0.049259
0.995000,0.054149
0.997500,0.055874
1.000000,0.054191
1.002500,0.049394
1.005000,0.042285
1.007500,0.034017
1.010000,0.025856
1.012500,0.018892
1.015000,0.013806
1.017500,0.010772
1.020000,0.009513
1.022500,0.009474
1.025000,0.010025
1.027500,0.010593
1.030000,0.010689
1.032500,0.009865
1.035000,0.007661
1.037500,0.003630
1.040000,-0.002517
1.042500,-0.010694
1.045000,-0.020251
1.047500,-0.029907
1.050000,-0.037903
1.052500,-0.042347
1.055000,-0.041648
1.057500,-0.034910
1.060000,-0.022158
1.062500,-0.004325
1.065000,0.016953
1.067500,0.039675
1.070000,0.061813
1.072500,0.081587
1.075000,0.097622
1.077500,0.108994
1.080000,0.115197
1.082500,0.116071
1.085000,0.111712
1.087500,0.102412
1.090000,0.088640
1.092500,0.071055
1.095000,0.050571
1.097500,0.028379
1.100000,0.005922
1.102500,-0.015247
1.105000,-0.033682
1.107500,-0.048282
1.110000,-0.058465
1.112500,-0.064209
1.115000,-0.065952
1.117500,-0.064405
1.120000,-0.060358
1.122500,-0.054549
1.125000,-0.047624
1.127500,-0.040165
1.130000,-0.032741
1.132500,-0.025905
1.135000,-0.020130
1.137500,-0.015693
1.140000,-0.012554
1.142500,-0.010304
1.145000,-0.008212
1.147500,-0.005384
1.150000,-0.000988
1.152500,0.005516
1.155000,0.014215
1.157500,0.024695
1.160000,0.036106
1.162500,0.047330
1.165000,0.057185
1.167500,0.064637
1.170000,0.068985
1.172500,0.069985
1.175000,0.067889
1.177500,0.063399
1.180000,0.057509
1.182500,0.051302
1.185000,0.045719
1.187500,0.041410
1.190000,0.038683
1.192500,0.037557
1.195000,0.037877
1.197500,0.039410
1.200000,0.041914
1.202500,0.045145
1.205000,0.048868
1.207500,0.052867
1.210000,0.056984
1.212500,0.061135
1.215000,0.065298
1.217500,0.069471
1.220000,0.073616
1.222500,0.077627
1.225000,0.081332
1.227500,0.084516
1.230000,0.086934
1.232500,0.088304
1.235000,0.088306
1.237500,0.086591
1.240000,0.082849
1.242500,0.076936
1.245000,0.069006
1.247500,0.059609
1.250000,0.049684
1.252500,0.040419
1.255000,0.032984
1.257500,0.028215
1.260000,0.026367
1.262500,0.027005
1.265000,0.029113
1.267500,0.031367
1.270000,0.032485
1.272500,0.031533
1.275000,0.028092
1.277500,0.022282
1.280000,0.014645
1.282500,0.005988
1.285000,-0.002764
1.287500,-0.010672
1.290000,-0.016856
1.292500,-0.020571
1.295000,-0.021306
1.297500,-0.018903
1.300000,-0.013638
1.302500,-0.006222
1.305000,0.002318
1.307500,0.010839
1.310000,0.018327
1.312500,0.024096
1.315000,0.027905
1.317500,0.029972
1.320000,0.030868
1.322500,0.031337
1.325000,0.032066
1.327500,0.033475
1.330000,0.035595
1.332500,0.038076
1.335000,0.040334
1.337500,0.041768
1.340000,0.041982
1.342500,0.040906
1.345000,0.038784
1.347500,0.036046
1.350000,0.033129
1.352500,0.030322
1.355000,0.027704
1.357500,0.025177
1.360000,0.022584
1.362500,0.019825
1.365000,0.016926
1.367500,0.014037
1.370000,0.011371
1.372500,0.009141
1.375000,0.007515
1.377500,0.006629
1.380000,0.006606
1.382500,0.007574
1.385000,0.009662
1.387500,0.012949
1.390000,0.017434
1.392500,0.022993
1.395000,0.029391
1.397500,0.036298
1.400000,0.043326
1.402500,0.050068
1.405000,0.056125
1.407500,0.061118
1.410000,0.064699
1.412500,0.066552
1.415000,0.066403
1.417500,0.064053
1.420000,0.059430
1.422500,0.052654
1.425000,0.044101
1.427500,0.034437
1.430000,0.024594
1.432500,0.015683
1.435000,0.008829
1.437500,0.004965
1.440000,0.004634
1.442500,0.007839
1.445000,0.014027
1.447500,0.022194
1.450000,0.031109
1.452500,0.039566
1.455000,0.046608
1.457500,0.051631
1.460000,0.054362
1.462500,0.054750
1.465000,0.052825
1.467500,0.048618
1.470000,0.042179
1.472500,0.033678
1.475000,0.023545
1.477500,0.012546
1.480000,0.001745
1.482500,-0.007651
1.485000,-0.014525
1.487500,-0.018049
1.490000,-0.017807
1.492500,-0.013790
1.495000,-0.006315
1.497500,0.004077
1.500000,0.016684
1.502500,0.030657
1.505000,0.044990
1.507500,0.058547
1.510000,0.070157
1.512500,0.078769
1.515000,0.083640
1.517500,0.084478
1.520000,0.081491
1.522500,0.075337
1.525000,0.066979
1.527500,0.057527
1.530000,0.048098
1.532500,0.039728
1.535000,0.033319
1.537500,0.029601
1.540000,0.029075
1.542500,0.031927
1.545000,0.037939
1.547500,0.046425
1.550000,0.056245
1.552500,0.065926
1.555000,0.073894
1.557500,0.078770
1.560000,0.079660
1.562500,0.076339
1.565000,0.069246
1.567500,0.059299
1.570000,0.047578
1.572500,0.035019
1.575000,0.022247
1.577500,0.009613
1.580000,-0.002607
1.582500,-0.013988
1.585000,-0.023842
1.587500,-0.031317
1.590000,-0.035683
1.592500,-0.036668
1.595000,-0.034693
1.597500,-0.030865
1.600000,-0.026714
1.602500,-0.023757
1.605000,-0.023041
1.607500,-0.024826
1.610000,-0.028524
1.612500,-0.032892
1.615000,-0.036423
1.617500,-0.037795
1.620000,-0.036239
1.622500,-0.031738
1.625000,-0.025005
1.627500,-0.017267
1.630000,-0.009930
1.632500,-0.004208
1.635000,-0.000802
1.637500,0.000289
1.640000,-0.000219
1.642500,-0.001074
1.645000,-0.000819
1.647500,0.001806
1.650000,0.007502
1.652500,0.016193
1.655000,0.027017
1.657500,0.038507
1.660000,0.048912
1.662500,0.056543
1.665000,0.060096
1.667500,0.058871
1.670000,0.052907
1.672500,0.042993
1.675000,0.030569
1.677500,0.017504
1.680000,0.005779
1.682500,-0.002886
1.685000,-0.007353
1.687500,-0.007280
1.690000,-0.003149
1.692500,0.003883
1.695000,0.012288
1.697500,0.020523
1.700000,0.027354
1.702500,0.032081
1.705000,0.034612
1.707500,0.035404
1.710000,0.035322
1.712500,0.035428
1.715000,0.036767
1.717500,0.040150
1.720000,0.045974
1.722500,0.054083
1.725000,0.063729
1.727500,0.073653
1.730000,0.082292
1.732500,0.088076
1.735000,0.089761
1.737500,0.086702
1.740000,0.079008
1.742500,0.067529
1.745000,0.053689
1.747500,0.039219
1.750000,0.025853
1.752500,0.015047
1.755000,0.007770
1.757500,0.004385
1.760000,0.004623
1.762500,0.007646
1.765000,0.012201
1.767500,0.016849
1.770000,0.020223
1.772500,0.021269
1.775000,0.019409
1.777500,0.014600
1.780000,0.007262
1.782500,-0.001861
1.785000,-0.011877
1.787500,-0.021906
1.790000,-0.031190
1.792500,-0.039149
1.795000,-0.045397
1.797500,-0.049718
1.800000,-0.052045
1.802500,-0.052425
1.805000,-0.050992
1.807500,-0.047949
1.810000,-0.043545
1.812500,-0.038057
1.815000,-0.031763
1.817500,-0.024921
1.820000,-0.017760
1.822500,-0.010485
1.825000,-0.003298
1.827500,0.003576
1.830000,0.009879
1.832500,0.015325
1.835000,0.019626
1.837500,0.022525
1.840000,0.023831
1.842500,0.023443
1.845000,0.021382
1.847500,0.017821
1.850000,0.013108
1.852500,0.007761
1.855000,0.002419
1.857500,-0.002259
1.860000,-0.005710
1.862500,-0.007580
1.865000,-0.007779
1.867500,-0.006474
1.870000,-0.004034
1.872500,-0.000938
1.875000,0.002306
1.877500,0.005232
1.880000,0.007468
1.882500,0.008776
1.885000,0.009071
1.887500,0.008447
1.890000,0.007165
1.892500,0.005635
1.895000,0.004337
1.897500,0.003729
1.900000,0.004128
1.902500,0.005614
1.905000,0.007989
1.907500,0.010823
1.910000,0.013557
1.912500,0.015643
1.915000,0.016662
1.917500,0.016398
1.920000,0.014851
1.922500,0.012214
1.925000,0.008835
1.927500,0.005167
1.930000,0.001717
1.932500,-0.001026
1.935000,-0.002660
1.937500,-0.002932
1.940000,-0.001784
1.942500,0.000635
1.945000,0.003996
1.947500,0.007820
1.950000,0.011548
1.952500,0.014599
1.955000,0.016460
1.957500,0.016762
1.960000,0.015352
1.962500,0.012340
1.965000,0.008093
1.967500,0.003185
1.970000,-0.001689
1.972500,-0.005818
1.975000,-0.008573
1.977500,-0.009476
1.980000,-0.008257
1.982500,-0.004871
1.985000,0.000488
1.987500,0.007419
1.990000,0.015367
1.992500,0.023708
1.995000,0.031833
1.997500,0.039226
2.000000,0.045505
